FileFormat,CSV
Year,2021
Month,07
Day,20
Hour,18
Minute,25
Second,46
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2971"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,,m,,V
Data,1269.0, 452.56,-2.13, 1.10,  0.68,348.31, 40.56324,-105.10213,,8.000000, 6740.0,9.000000,1.428
Data,1270.0, 452.32,-2.14, 1.10,  3.74, 63.78, 40.56324,-105.10211,,8.000000, 6743.9,8.000000,1.424
Data,1271.0, 452.02,-2.20, 1.00,  6.08,356.25, 40.56328,-105.10210,,8.000000, 6747.9,6.000000,1.428
Data,1272.0, 451.79,-2.22, 1.00,  3.57,347.75, 40.56331,-105.10213,,8.000000, 6752.6,8.000000,1.424
Data,1273.0, 451.66,-2.26, 1.00,  3.78, 53.71, 40.56332,-105.10212,,8.000000, 6755.8,9.000000,1.428
Data,1274.0, 451.35,-2.29, 1.00,  5.56, 35.19, 40.56334,-105.10208,,8.000000, 6759.3,7.000000,1.428
Data,1275.0, 451.11,-2.31, 1.00,  7.05,328.16, 40.56339,-105.10210,,8.000000, 6763.1,8.000000,1.424
Data,1276.0, 450.94,-2.37, 1.00,  0.80,327.42, 40.56341,-105.10212,,8.000000, 6766.9,9.000000,1.428
Data,1277.0, 450.71,-2.38, 1.00,  3.69, 89.71, 40.56341,-105.10209,,8.000000, 6770.6,7.000000,1.426
Data,1278.0, 450.50,-2.41, 1.10,  5.69, 28.65, 40.56344,-105.10208,,8.000000, 6774.0,8.000000,1.426
Data,1279.0, 450.18,-2.44, 1.10,  5.24,346.99, 40.56349,-105.10210,,8.000000, 6779.2,9.000000,1.424
Data,1280.0, 449.97,-2.48, 1.10,  3.54,  5.04, 40.56350,-105.10209,,8.000000, 6783.1,8.000000,1.428
Data,1281.0, 449.70,-2.52, 1.00,  4.33, 25.98, 40.56352,-105.10205,,8.000000, 6788.1,9.000000,1.417
Data,1282.0, 449.47,-2.54, 1.10,  5.57,350.42, 40.56356,-105.10205,,8.000000, 6791.9,9.000000,1.428
Data,1283.0, 449.26,-2.58, 1.00,  2.98,347.48, 40.56359,-105.10206,,8.000000, 6795.4,9.000000,1.426
Data,1284.0, 449.04,-2.60, 1.20,  4.41, 33.60, 40.56361,-105.10204,,8.000000, 6798.5,8.000000,1.426
Data,1285.0, 448.76,-2.65, 1.10,  3.13, 23.55, 40.56363,-105.10202,,8.000000, 6804.1,5.000000,1.426
Data,1286.0, 448.53,-2.67, 1.10,  6.20,332.30, 40.56366,-105.10205,,8.000000, 6808.0,6.000000,1.424
Data,1287.0, 448.24,-2.72, 1.10,  2.25,342.17, 40.56369,-105.10206,,8.000000, 6812.0,9.000000,1.428
Data,1288.0, 447.97,-2.75, 1.00,  6.09, 77.49, 40.56370,-105.10202,,8.000000, 6817.0,9.000000,1.428
Data,1289.0, 447.72,-2.80, 1.30,  1.06, 75.06, 40.56370,-105.10199,,8.000000, 6822.3,8.000000,1.428
Data,1290.0, 447.47,-2.83, 1.00,  6.14,324.12, 40.56373,-105.10202,,8.000000, 6826.4,9.000000,1.426
Data,1291.0, 447.31,-2.85, 1.10,  6.54, 10.20, 40.56378,-105.10201,,8.000000, 6829.0,9.000000,1.424
Data,1292.0, 447.04,-2.87, 1.20,  3.48, 24.84, 40.56379,-105.10197,,8.000000, 6833.8,6.000000,1.426
Data,1293.0, 446.86,-2.91, 1.20,  4.09,325.27, 40.56379,-105.10198,,8.000000, 6837.3,8.000000,1.428
Data,1294.0, 446.54,-2.94, 1.10,  4.81,336.62, 40.56382,-105.10201,,8.000000, 6839.8,3.000000,1.428
Data,1295.0, 446.36,-2.97, 1.10,  6.57, 48.64, 40.56385,-105.10197,,8.000000, 6843.0,7.000000,1.426
Data,1296.0, 446.12,-3.01, 1.20,  1.28, 50.03, 40.56385,-105.10194,,8.000000, 6846.7,8.000000,1.424
Data,1297.0, 445.90,-3.02, 1.20,  5.02,305.87, 40.56387,-105.10196,,8.000000, 6850.1,8.000000,1.426
Data,1298.0, 445.69,-3.05, 1.30,  3.59,325.64, 40.56389,-105.10197,,8.000000, 6854.5,8.000000,1.426
Data,1299.0, 445.50,-3.08, 1.30,  4.39, 34.05, 40.56390,-105.10193,,8.000000, 6858.2,7.000000,1.424
Data,1300.0, 445.28,-3.10, 1.40,  1.42,  7.82, 40.56390,-105.10192,,8.000000, 6861.8,6.000000,1.426
Data,1301.0, 444.98,-3.14, 1.30,  5.17,354.40, 40.56393,-105.10193,,8.000000, 6865.4,7.000000,1.424
Data,1302.0, 444.76,-3.14, 1.30,  4.40, 26.24, 40.56395,-105.10190,,8.000000, 6868.8,7.000000,1.417
Data,1303.0, 444.56,-3.15, 1.30,  2.71, 87.40, 40.56394,-105.10187,,8.000000, 6873.4,7.000000,1.426
Data,1304.0, 444.30,-3.18, 1.40,  3.79, 30.08, 40.56395,-105.10186,,8.000000, 6877.3,6.000000,1.426
Data,1305.0, 444.13,-3.18, 1.30,  5.06, 19.95, 40.56399,-105.10186,,8.000000, 6881.9,8.000000,1.426
Data,1306.0, 443.91,-3.24, 1.40,  2.15, 37.58, 40.56400,-105.10184,,8.000000, 6884.9,9.000000,1.424
Data,1307.0, 443.73,-3.25, 1.60,  2.12, 83.77, 40.56399,-105.10183,,8.000000, 6889.8,6.000000,1.424
Data,1308.0, 443.50,-3.25, 1.50,  5.46, 45.06, 40.56400,-105.10180,,8.000000, 6893.2,7.000000,1.426
Data,1309.0, 443.33,-3.27, 1.50,  4.01, 35.12, 40.56404,-105.10177,,8.000000, 6897.6,6.000000,1.424
Data,1310.0, 443.05,-3.29, 1.50,  2.34, 68.37, 40.56404,-105.10177,,8.000000, 6901.5,9.000000,1.424
Data,1311.0, 442.78,-3.29, 1.60,  2.80, 83.25, 40.56403,-105.10176,,8.000000, 6905.7,8.000000,1.426
Data,1312.0, 442.60,-3.31, 1.50,  7.26, 49.76, 40.56406,-105.10171,,8.000000, 6910.2,6.000000,1.426
Data,1313.0, 442.30,-3.33, 1.50,  2.15, 25.39, 40.56409,-105.10168,,8.000000, 6914.6,9.000000,1.424
Data,1314.0, 442.14,-3.35, 1.50,  3.73,271.92, 40.56408,-105.10170,,8.000000, 6918.2,7.000000,1.424
Data,1315.0, 441.87,-3.38, 1.60,  3.65,346.98, 40.56408,-105.10169,,8.000000, 6922.1,9.000000,1.424
Data,1316.0, 441.71,-3.42, 1.50,  6.85, 53.79, 40.56411,-105.10164,,8.000000, 6926.4,7.000000,1.424
Data,1317.0, 441.44,-3.44, 1.60,  0.99, 40.17, 40.56413,-105.10161,,8.000000, 6930.2,6.000000,1.424
Data,1318.0, 441.26,-3.50, 1.40,  1.81,162.80, 40.56412,-105.10162,,8.000000, 6934.5,-8.000000,1.424
Data,1319.0, 440.99,-3.54, 1.50,  4.82, 84.18, 40.56413,-105.10160,,8.000000, 6938.0,8.000000,1.419
Data,1320.0, 440.76,-3.56, 1.50,  5.30, 55.75, 40.56416,-105.10155,,8.000000, 6942.9,8.000000,1.415
Data,1321.0, 440.53,-3.59, 1.60,  1.78, 37.13, 40.56418,-105.10155,,8.000000, 6946.7,7.000000,1.422
Data,1322.0, 440.33,-3.63, 1.60,  1.80,103.12, 40.56417,-105.10156,,8.000000, 6951.2,7.000000,1.422
Data,1323.0, 440.19,-3.67, 1.50,  6.03, 58.98, 40.56418,-105.10152,,8.000000, 6954.7,7.000000,1.424
Data,1324.0, 439.91,-3.72, 1.50,  3.57, 45.82, 40.56421,-105.10149,,8.000000, 6958.6,8.000000,1.422
Data,1325.0, 439.73,-3.75, 1.60,  2.35, 15.65, 40.56421,-105.10150,,8.000000, 6962.1,7.000000,1.424
Data,1326.0, 439.49,-3.78, 1.60,  1.72, 47.73, 40.56421,-105.10149,,8.000000, 6965.9,9.000000,1.424
Data,1327.0, 439.22,-3.82, 1.60,  6.66, 45.31, 40.56423,-105.10145,,8.000000, 6969.3,7.000000,1.424
Data,1328.0, 439.03,-3.85, 1.60,  1.55, 44.47, 40.56426,-105.10142,,8.000000, 6973.4,9.000000,1.424
Data,1329.0, 438.85,-3.87, 1.60,  2.87,147.63, 40.56425,-105.10142,,8.000000, 6976.7,9.000000,1.419
Data,1330.0, 438.66,-3.89, 1.50,  3.14, 97.33, 40.56424,-105.10141,,8.000000, 6980.4,9.000000,1.424
Data,1331.0, 438.35,-3.93, 1.60,  6.62, 41.00, 40.56428,-105.10137,,9.000000, 6984.4,8.000000,1.424
Data,1332.0, 438.20,-3.96, 1.60,  1.71, 42.93, 40.56430,-105.10134,,9.000000, 6988.6,9.000000,1.419
Data,1333.0, 437.97,-3.97, 1.60,  3.25,157.60, 40.56428,-105.10133,,9.000000, 6992.4,9.000000,1.424
Data,1334.0, 437.74,-3.99, 1.60,  3.73, 85.53, 40.56429,-105.10131,,9.000000, 6996.1,9.000000,1.419
Data,1335.0, 437.44,-4.03, 1.60,  5.74, 47.40, 40.56433,-105.10128,,9.000000, 7000.2,9.000000,1.424
Data,1336.0, 437.30,-4.05, 1.70,  2.28, 55.42, 40.56434,-105.10125,,9.000000, 7003.7,9.000000,1.424
Data,1337.0, 437.11,-4.08, 1.70,  1.88,112.79, 40.56432,-105.10125,,9.000000, 7007.5,4.000000,1.424
Data,1338.0, 436.88,-4.08, 1.80,  4.23, 24.82, 40.56434,-105.10124,,9.000000, 7011.0,5.000000,1.424
Data,1339.0, 436.62,-4.09, 1.80,  4.63, 39.12, 40.56437,-105.10122,,9.000000, 7014.8,9.000000,1.422
Data,1340.0, 436.43,-4.13, 2.10,  4.39, 79.70, 40.56437,-105.10118,,9.000000, 7018.9,9.000000,1.413
Data,1341.0, 436.24,-4.14, 2.00,  0.96, 74.71, 40.56436,-105.10117,,9.000000, 7022.7,8.000000,1.413
Data,1342.0, 435.92,-4.18, 2.10,  5.06,  1.01, 40.56439,-105.10117,,9.000000, 7027.0,9.000000,1.422
Data,1343.0, 435.70,-4.19, 2.20,  4.80, 45.42, 40.56441,-105.10114,,9.000000, 7030.7,9.000000,1.415
Data,1344.0, 435.47,-4.22, 2.20,  4.19, 86.46, 40.56440,-105.10110,,9.000000, 7034.6,6.000000,1.422
Data,1345.0, 435.23,-4.24, 2.30,  3.46, 39.09, 40.56440,-105.10108,,9.000000, 7038.2,8.000000,1.419
Data,1346.0, 435.07,-4.26, 2.30,  5.41, 25.60, 40.56445,-105.10108,,9.000000, 7042.7,9.000000,1.422
Data,1347.0, 434.84,-4.30, 2.30,  3.20, 56.90, 40.56445,-105.10105,,9.000000, 7046.2,7.000000,1.419
Data,1348.0, 434.62,-4.35, 2.30,  2.39,100.08, 40.56443,-105.10103,,9.000000, 7051.6,9.000000,1.424
Data,1349.0, 434.43,-4.36, 2.40,  4.93, 48.71, 40.56445,-105.10101,,9.000000, 7055.5,7.000000,1.422
Data,1350.0, 434.17,-4.41, 2.50,  4.95, 32.71, 40.56449,-105.10099,,9.000000, 7059.8,9.000000,1.422
Data,1351.0, 433.97,-4.43, 2.60,  1.68, 51.74, 40.56450,-105.10098,,9.000000, 7063.3,7.000000,1.422
Data,1352.0, 433.76,-4.44, 2.50,  2.56, 82.51, 40.56449,-105.10096,,9.000000, 7067.6,7.000000,1.419
Data,1353.0, 433.53,-4.46, 2.70,  6.36, 67.60, 40.56451,-105.10092,,9.000000, 7071.6,9.000000,1.422
Data,1354.0, 433.32,-4.50, 2.70,  3.09, 45.46, 40.56454,-105.10089,,9.000000, 7075.6,8.000000,1.422
Data,1355.0, 433.14,-4.52, 2.70,  2.32, 89.67, 40.56454,-105.10088,,9.000000, 7079.6,5.000000,1.422
Data,1356.0, 432.87,-4.58, 2.70,  2.80, 77.38, 40.56454,-105.10086,,9.000000, 7084.1,9.000000,1.422
Data,1357.0, 432.71,-4.62, 2.80,  7.48, 47.10, 40.56457,-105.10081,,9.000000, 7087.7,7.000000,1.417
Data,1358.0, 432.51,-4.64, 2.80,  1.90, 45.15, 40.56460,-105.10078,,9.000000, 7091.6,9.000000,1.422
Data,1359.0, 432.25,-4.66, 2.90,  2.69,127.37, 40.56459,-105.10078,,9.000000, 7095.6,8.000000,1.422
Data,1360.0, 432.03,-4.71, 3.00,  4.52, 75.67, 40.56460,-105.10075,,9.000000, 7099.2,9.000000,1.422
Data,1361.0, 431.81,-4.74, 3.00,  6.78, 50.83, 40.56463,-105.10070,,9.000000, 7102.8,7.000000,1.419
Data,1362.0, 431.61,-4.79, 3.00,  1.86, 52.53, 40.56465,-105.10067,,9.000000, 7105.9,6.000000,1.419
Data,1364.0, 431.18,-4.85, 3.20,  4.90, 14.64, 40.56466,-105.10065,,9.000000, 7113.1,4.000000,1.422
Data,1365.0, 430.96,-4.87, 3.10,  5.55, 35.40, 40.56470,-105.10062,,9.000000, 7117.4,8.000000,1.417
Data,1366.0, 430.75,-4.89, 3.30,  3.92, 58.31, 40.56470,-105.10058,,9.000000, 7121.0,9.000000,1.419
Data,1367.0, 430.55,-4.93, 3.20,  0.63, 59.86, 40.56469,-105.10056,,9.000000, 7125.0,7.000000,1.422
Data,1368.0, 430.27,-4.94, 3.30,  6.61, 12.91, 40.56473,-105.10055,,9.000000, 7128.6,8.000000,1.422
Data,1369.0, 430.11,-4.97, 3.30,  4.64, 41.62, 40.56476,-105.10051,,9.000000, 7132.5,8.000000,1.413
Data,1370.0, 429.83,-4.98, 3.30,  4.28, 89.76, 40.56474,-105.10047,,9.000000, 7136.6,7.000000,1.409
Data,1371.0, 429.65,-5.03, 3.40,  2.55, 70.82, 40.56475,-105.10046,,9.000000, 7140.4,5.000000,1.419
Data,1372.0, 429.47,-5.04, 3.30,  6.91, 23.46, 40.56479,-105.10044,,9.000000, 7144.7,9.000000,1.422
Data,1373.0, 429.19,-5.08, 3.40,  4.77, 35.49, 40.56481,-105.10040,,9.000000, 7148.2,8.000000,1.422
Data,1374.0, 429.04,-5.11, 3.40,  3.07,123.41, 40.56479,-105.10037,,9.000000, 7152.4,8.000000,1.422
Data,1375.0, 428.82,-5.12, 3.40,  4.62, 69.70, 40.56480,-105.10036,,9.000000, 7155.7,9.000000,1.422
Data,1376.0, 428.56,-5.16, 3.40,  6.61, 46.91, 40.56485,-105.10032,,9.000000, 7159.6,9.000000,1.419
Data,1377.0, 428.37,-5.18, 3.50,  3.12, 67.24, 40.56485,-105.10028,,9.000000, 7163.6,9.000000,1.417
Data,1378.0, 428.12,-5.23, 3.50,  1.13, 91.65, 40.56484,-105.10027,,9.000000, 7168.1,9.000000,1.419
Data,1379.0, 428.01,-5.24, 3.60,  5.97, 52.75, 40.56485,-105.10025,,9.000000, 7171.9,7.000000,1.419
Data,1380.0, 427.76,-5.26, 3.60,  5.83, 64.25, 40.56488,-105.10019,,9.000000, 7175.9,9.000000,1.419
Data,1381.0, 427.57,-5.31, 3.80,  1.38, 70.76, 40.56488,-105.10017,,9.000000, 7179.6,7.000000,1.419
Data,1382.0, 427.30,-5.33, 3.70,  0.85, 48.02, 40.56488,-105.10017,,9.000000, 7183.8,9.000000,1.419
Data,1383.0, 427.15,-5.36, 3.70,  6.66, 74.29, 40.56490,-105.10013,,9.000000, 7186.7,9.000000,1.417
Data,1384.0, 426.87,-5.40, 3.80,  4.79, 71.44, 40.56491,-105.10006,,9.000000, 7190.6,8.000000,1.419
Data,1385.0, 426.70,-5.44, 4.00,  2.86, 39.00, 40.56493,-105.10005,,9.000000, 7193.9,5.000000,1.415
Data,1386.0, 426.48,-5.47, 4.00,  0.71, 41.54, 40.56494,-105.10006,,9.000000, 7198.0,5.000000,1.419
Data,1387.0, 426.29,-5.50, 4.10,  5.94, 98.63, 40.56494,-105.10001,,9.000000, 7201.7,5.000000,1.419
Data,1388.0, 426.10,-5.51, 4.10,  5.04, 68.59, 40.56495,-105.09996,,9.000000, 7205.6,8.000000,1.419
Data,1389.0, 425.89,-5.51, 4.30,  3.11, 43.06, 40.56498,-105.09995,,9.000000, 7209.7,3.000000,1.419
Data,1390.0, 425.69,-5.54, 4.30,  3.68, 91.03, 40.56498,-105.09993,,9.000000, 7213.7,8.000000,1.415
Data,1391.0, 425.51,-5.56, 4.30,  5.85, 92.18, 40.56497,-105.09988,,9.000000, 7217.7,7.000000,1.417
Data,1392.0, 425.26,-5.57, 4.30,  5.03, 30.70, 40.56500,-105.09984,,9.000000, 7221.0,8.000000,1.419
Data,1393.0, 425.04,-5.60, 4.40,  1.14, 29.82, 40.56502,-105.09984,,9.000000, 7225.2,5.000000,1.419
Data,1394.0, 424.85,-5.63, 4.60,  6.63,115.95, 40.56501,-105.09979,,9.000000, 7229.3,8.000000,1.417
Data,1395.0, 424.64,-5.65, 4.60,  5.41,105.95, 40.56501,-105.09973,,9.000000, 7233.4,5.000000,1.415
Data,1396.0, 424.39,-5.67, 4.50,  5.59, 22.56, 40.56505,-105.09971,,9.000000, 7236.8,8.000000,1.417
Data,1397.0, 424.19,-5.68, 4.60,  2.05, 28.93, 40.56507,-105.09970,,9.000000, 7240.5,8.000000,1.417
Data,1398.0, 423.99,-5.71, 4.60,  6.43,110.06, 40.56505,-105.09965,,9.000000, 7244.4,9.000000,1.417
Data,1399.0, 423.81,-5.77, 4.80,  5.56, 87.73, 40.56506,-105.09959,,9.000000, 7248.0,4.000000,1.419
Data,1400.0, 423.53,-5.81, 4.80,  4.47, 29.34, 40.56510,-105.09957,,9.000000, 7252.2,8.000000,1.419
Data,1401.0, 423.33,-5.83, 4.90,  3.88, 58.42, 40.56510,-105.09955,,9.000000, 7255.8,8.000000,1.419
Data,1402.0, 423.11,-5.85, 4.90,  5.74, 81.92, 40.56509,-105.09949,,9.000000, 7259.8,8.000000,1.415
Data,1403.0, 422.92,-5.88, 5.10,  5.70, 57.67, 40.56512,-105.09945,,9.000000, 7263.6,6.000000,1.417
Data,1404.0, 422.71,-5.93, 5.20,  2.01, 53.20, 40.56515,-105.09944,,9.000000, 7267.3,-2.000000,1.415
Data,1405.0, 422.53,-5.98, 5.30,  6.24,119.47, 40.56514,-105.09940,,9.000000, 7271.1,8.000000,1.417
Data,1406.0, 422.27,-6.04, 5.40,  5.07,111.43, 40.56514,-105.09934,,9.000000, 7274.9,9.000000,1.415
Data,1407.0, 422.08,-6.08, 5.50,  5.33, 31.02, 40.56517,-105.09932,,9.000000, 7277.9,9.000000,1.417
Data,1408.0, 421.89,-6.16, 5.50,  1.29, 34.14, 40.56519,-105.09931,,9.000000, 7282.4,8.000000,1.417
Data,1409.0, 421.72,-6.20, 5.70,  7.24,104.70, 40.56518,-105.09926,,9.000000, 7286.2,9.000000,1.415
Data,1410.0, 421.41,-6.25, 5.80,  4.56, 88.14, 40.56519,-105.09920,,9.000000, 7289.9,8.000000,1.417
Data,1411.0, 421.18,-6.25, 6.00,  3.94, 54.20, 40.56521,-105.09920,,9.000000, 7293.9,7.000000,1.413
Data,1412.0, 421.06,-6.29, 6.20,  3.12, 76.40, 40.56522,-105.09919,,9.000000, 7297.9,8.000000,1.417
Data,1413.0, 420.84,-6.33, 6.50,  8.41, 84.91, 40.56523,-105.09911,,9.000000, 7301.7,8.000000,1.417
Data,1414.0, 420.61,-6.37, 6.90,  3.64, 73.98, 40.56525,-105.09906,,9.000000, 7305.4,9.000000,1.413
Data,1415.0, 420.42,-6.38, 7.20,  1.96, 63.03, 40.56526,-105.09907,,9.000000, 7309.5,7.000000,1.417
Data,1416.0, 420.26,-6.41, 7.60,  5.22, 82.21, 40.56527,-105.09904,,9.000000, 7313.3,8.000000,1.417
Data,1418.0, 419.82,-6.48, 8.20,  1.56, 69.63, 40.56531,-105.09893,,9.000000, 7320.8,7.000000,1.417
Data,1419.0, 419.58,-6.50, 8.40,  0.69, 81.24, 40.56531,-105.09893,,9.000000, 7324.6,2.000000,1.413
Data,1420.0, 419.34,-6.52, 8.50,  7.09, 75.53, 40.56532,-105.09888,,9.000000, 7328.2,2.000000,1.415
Data,1421.0, 419.15,-6.54, 8.70,  6.13, 62.76, 40.56534,-105.09881,,9.000000, 7332.7,9.000000,1.417
Data,1422.0, 419.01,-6.55, 9.00,  0.31, 62.76, 40.56535,-105.09878,,9.000000, 7336.1,7.000000,1.417
Data,1423.0, 418.78,-6.58, 9.10,  1.94, 63.49, 40.56535,-105.09877,,9.000000, 7340.2,8.000000,1.415
Data,1424.0, 418.64,-6.62, 9.20,  7.81, 61.20, 40.56537,-105.09872,,9.000000, 7343.3,9.000000,1.406
Data,1426.0, 418.22,-6.63, 9.50,  1.93, 82.17, 40.56539,-105.09863,,9.000000, 7350.6,5.000000,1.406
Data,1427.0, 417.98,-6.65, 9.70,  3.41, 48.58, 40.56540,-105.09861,,9.000000, 7354.6,7.000000,1.413
Data,1428.0, 417.76,-6.64, 9.70,  6.86, 55.25, 40.56543,-105.09856,,9.000000, 7358.7,9.000000,1.415
Data,1429.0, 417.53,-6.67, 9.90,  3.82, 65.96, 40.56543,-105.09851,,9.000000, 7362.5,-3.000000,1.415
Data,1430.0, 417.33,-6.68,10.00,  2.02, 89.01, 40.56542,-105.09849,,9.000000, 7366.9,8.000000,1.417
Data,1431.0, 417.17,-6.69,10.20,  6.26, 55.24, 40.56544,-105.09845,,9.000000, 7370.0,9.000000,1.417
Data,1432.0, 416.95,-6.69,10.40,  6.64, 64.46, 40.56547,-105.09838,,9.000000, 7374.2,7.000000,1.413
Data,1433.0, 416.74,-6.71,10.60,  2.79, 73.26, 40.56547,-105.09834,,8.000000, 7376.9,5.000000,1.415
Data,1434.0, 416.55,-6.73,10.70,  0.35, 70.26, 40.56546,-105.09833,,8.000000, 7381.1,9.000000,1.413
Data,1435.0, 416.37,-6.78,11.00,  7.86, 48.11, 40.56549,-105.09829,,9.000000, 7384.1,8.000000,1.415
Data,1436.0, 416.12,-6.81,11.20,  6.29, 73.88, 40.56552,-105.09822,,9.000000, 7388.1,7.000000,1.413
Data,1437.0, 415.98,-6.84,11.60,  2.49, 90.91, 40.56551,-105.09819,,9.000000, 7391.3,7.000000,1.415
Data,1438.0, 415.73,-6.88,11.80,  2.02, 76.25, 40.56551,-105.09817,,9.000000, 7395.4,6.000000,1.415
Data,1439.0, 415.49,-6.89,12.20,  8.39, 56.83, 40.56555,-105.09812,,9.000000, 7398.2,7.000000,1.411
Data,1440.0, 415.31,-6.89,12.50,  4.47, 64.43, 40.56556,-105.09805,,9.000000, 7402.0,5.000000,1.415
Data,1442.0, 414.91,-6.95,12.90,  4.23, 47.47, 40.56557,-105.09802,,9.000000, 7409.1,7.000000,1.415
Data,1443.0, 414.74,-6.95,13.20,  8.97, 67.31, 40.56560,-105.09794,,9.000000, 7412.8,8.000000,1.415
Data,1444.0, 414.57,-6.97,13.60,  3.20, 74.44, 40.56561,-105.09788,,9.000000, 7416.3,7.000000,1.415
Data,1445.0, 414.36,-6.97,13.70,  0.55, 72.09, 40.56561,-105.09787,,9.000000, 7419.8,8.000000,1.413
Data,1446.0, 414.11,-7.01,13.90,  6.06, 55.88, 40.56563,-105.09784,,9.000000, 7422.8,9.000000,1.415
Data,1447.0, 413.90,-7.04,14.20,  7.80, 77.72, 40.56565,-105.09776,,9.000000, 7427.2,7.000000,1.415
Data,1448.0, 413.63,-7.08,14.80,  0.88, 77.54, 40.56565,-105.09772,,9.000000, 7430.5,8.000000,1.413
Data,1449.0, 413.51,-7.08,14.60,  2.21,  4.41, 40.56567,-105.09772,,9.000000, 7435.0,4.000000,1.415
Data,1450.0, 413.36,-7.11,15.10,  6.80, 67.07, 40.56568,-105.09768,,9.000000, 7439.1,9.000000,1.411
Data,1451.0, 413.11,-7.13,15.20,  5.46, 73.67, 40.56570,-105.09761,,9.000000, 7442.9,5.000000,1.415
Data,1452.0, 412.82,-7.15,15.60,  2.30, 47.77, 40.56571,-105.09759,,9.000000, 7446.6,9.000000,1.404
Data,1453.0, 412.71,-7.17,15.80,  1.82, 43.77, 40.56573,-105.09759,,9.000000, 7451.4,0.000000,1.413
Data,1454.0, 412.52,-7.18,16.10,  6.83, 91.33, 40.56574,-105.09754,,9.000000, 7454.7,8.000000,1.413
Data,1455.0, 412.31,-7.22,16.30,  5.32, 80.56, 40.56575,-105.09748,,9.000000, 7458.5,7.000000,1.411
Data,1456.0, 412.10,-7.22,16.70,  4.59, 32.10, 40.56578,-105.09745,,9.000000, 7462.2,7.000000,1.415
Data,1457.0, 411.90,-7.24,16.80,  1.66, 34.20, 40.56580,-105.09744,,9.000000, 7466.1,5.000000,1.411
Data,1458.0, 411.71,-7.26,17.10,  6.38,107.32, 40.56579,-105.09739,,9.000000, 7470.2,8.000000,1.415
Data,1459.0, 411.50,-7.27,17.30,  6.07, 71.32, 40.56580,-105.09733,,9.000000, 7474.3,8.000000,1.415
Data,1460.0, 411.30,-7.30,17.50,  5.18, 39.26, 40.56584,-105.09730,,9.000000, 7478.0,7.000000,1.415
Data,1461.0, 411.09,-7.33,17.80,  2.01, 50.22, 40.56586,-105.09729,,9.000000, 7481.3,5.000000,1.413
Data,1462.0, 410.90,-7.32,17.90,  5.39, 81.94, 40.56585,-105.09724,,9.000000, 7485.5,8.000000,1.413
Data,1463.0, 410.75,-7.38,18.10,  6.91, 53.22, 40.56588,-105.09720,,9.000000, 7488.8,8.000000,1.413
Data,1464.0, 410.46,-7.39,18.30,  2.86, 42.14, 40.56592,-105.09718,,9.000000, 7492.4,5.000000,1.413
Data,1465.0, 410.29,-7.41,18.50,  5.38,110.42, 40.56592,-105.09714,,9.000000, 7495.3,7.000000,1.411
Data,1466.0, 410.08,-7.45,18.60,  4.46,101.99, 40.56591,-105.09709,,9.000000, 7499.6,8.000000,1.413
Data,1467.0, 409.89,-7.47,18.80,  5.91, 30.89, 40.56595,-105.09707,,9.000000, 7503.1,7.000000,1.413
Data,1468.0, 409.68,-7.49,18.80,  2.80, 35.90, 40.56598,-105.09705,,9.000000, 7506.8,7.000000,1.413
Data,1469.0, 409.43,-7.53,19.00,  6.65, 92.59, 40.56597,-105.09699,,9.000000, 7510.9,8.000000,1.413
Data,1470.0, 409.26,-7.56,19.20,  4.33, 77.93, 40.56598,-105.09694,,9.000000, 7514.9,4.000000,1.413
Data,1471.0, 409.08,-7.60,19.20,  4.94, 24.89, 40.56602,-105.09693,,9.000000, 7518.8,7.000000,1.413
Data,1472.0, 408.91,-7.63,19.40,  3.70, 39.28, 40.56605,-105.09690,,9.000000, 7521.3,9.000000,1.413
Data,1473.0, 408.70,-7.64,19.40,  7.00,104.52, 40.56604,-105.09684,,9.000000, 7525.6,9.000000,1.413
Data,1474.0, 408.46,-7.69,19.70,  2.73, 99.32, 40.56605,-105.09679,,9.000000, 7529.3,7.000000,1.413
Data,1475.0, 408.24,-7.71,19.60,  4.29,  0.52, 40.56608,-105.09679,,9.000000, 7533.6,7.000000,1.413
Data,1476.0, 408.03,-7.73,19.70,  5.29, 19.54, 40.56611,-105.09676,,9.000000, 7537.3,8.000000,1.413
Data,1477.0, 407.84,-7.74,19.90,  4.83, 61.03, 40.56612,-105.09671,,9.000000, 7541.4,3.000000,1.400
Data,1478.0, 407.67,-7.78,20.00,  2.68, 41.14, 40.56614,-105.09670,,9.000000, 7544.7,7.000000,1.404
Data,1479.0, 407.46,-7.79,20.10,  4.49, 17.74, 40.56617,-105.09670,,9.000000, 7548.5,9.000000,1.409
Data,1480.0, 407.26,-7.81,20.40,  7.91, 70.14, 40.56620,-105.09665,,9.000000, 7551.7,8.000000,1.413
Data,1481.0, 406.97,-7.86,20.40,  2.94, 73.29, 40.56621,-105.09659,,9.000000, 7556.1,5.000000,1.409
