FileFormat,CSV
Year,2021
Month,05
Day,03
Hour,18
Minute,48
Second,52
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2968"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,Altitude,gpsalt
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,m
Data,1166.0, 547.89, 0.68,45.10, 11.09, 16.90, 40.59268,-105.18923,, 4932.2
Data,1167.0, 547.77, 0.67,45.10, 11.83, 18.19, 40.59279,-105.18919,, 4934.8
Data,1168.0, 547.58, 0.68,45.10, 11.85, 14.30, 40.59289,-105.18915,, 4937.0
Data,1169.0, 547.37, 0.67,45.10, 10.98, 15.81, 40.59299,-105.18912,, 4939.4
Data,1170.0, 547.16, 0.66,45.10, 11.49, 16.98, 40.59308,-105.18908,, 4941.8
Data,1172.0, 546.85, 0.66,45.10, 11.26, 14.20, 40.59328,-105.18901,, 4946.6
Data,1173.0, 546.60, 0.65,45.10, 11.66, 17.69, 40.59339,-105.18897,, 4949.8
Data,1174.0, 546.46, 0.64,45.10, 12.00, 16.21, 40.59349,-105.18893,, 4951.7
Data,1175.0, 546.29, 0.66,45.10, 11.42, 16.13, 40.59359,-105.18890,, 4955.4
Data,1176.0, 546.08, 0.63,45.10, 11.83, 19.97, 40.59369,-105.18886,, 4957.9
Data,1177.0, 545.90, 0.61,45.00, 12.53, 19.39, 40.59379,-105.18881,, 4960.3
Data,1179.0, 545.48, 0.61,44.90, 11.76, 18.47, 40.59400,-105.18873,, 4965.8
Data,1180.0, 545.30, 0.59,44.90, 12.51, 18.49, 40.59410,-105.18868,, 4968.2
Data,1181.0, 545.11, 0.58,44.90, 12.62, 14.76, 40.59422,-105.18864,, 4970.8
Data,1182.0, 544.97, 0.59,44.90, 11.94, 16.43, 40.59432,-105.18860,, 4973.3
Data,1183.0, 544.78, 0.58,44.80, 12.76, 19.26, 40.59443,-105.18856,, 4976.2
Data,1184.0, 544.59, 0.56,44.80, 13.26, 15.76, 40.59454,-105.18851,, 4978.6
Data,1185.0, 544.41, 0.56,44.80, 12.48, 15.86, 40.59465,-105.18847,, 4981.4
Data,1186.0, 544.25, 0.55,44.80, 12.88, 18.20, 40.59476,-105.18842,, 4984.1
Data,1187.0, 544.02, 0.54,44.80, 13.24, 14.76, 40.59487,-105.18838,, 4986.6
Data,1188.0, 543.81, 0.52,44.70, 12.63, 14.91, 40.59498,-105.18834,, 4989.8
Data,1189.0, 543.66, 0.52,44.70, 13.17, 16.74, 40.59509,-105.18830,, 4992.9
Data,1190.0, 543.46, 0.50,44.70, 13.40, 13.58, 40.59521,-105.18826,, 4995.9
Data,1191.0, 543.29, 0.47,44.70, 12.55, 14.71, 40.59532,-105.18822,, 4998.5
Data,1192.0, 543.10, 0.45,44.60, 13.35, 17.53, 40.59544,-105.18818,, 5001.2
Data,1193.0, 542.96, 0.44,44.70, 13.47, 13.59, 40.59555,-105.18814,, 5003.5
Data,1194.0, 542.76, 0.42,44.60, 12.75, 16.70, 40.59566,-105.18810,, 5005.6
Data,1195.0, 542.53, 0.42,44.60, 13.51, 16.35, 40.59578,-105.18805,, 5008.1
Data,1196.0, 542.33, 0.40,44.60, 13.03, 14.31, 40.59590,-105.18802,, 5010.5
Data,1197.0, 542.11, 0.39,44.60, 13.12, 18.53, 40.59601,-105.18797,, 5013.3
Data,1198.0, 541.95, 0.38,44.50, 13.73, 17.29, 40.59613,-105.18792,, 5015.5
Data,1199.0, 541.74, 0.36,44.50, 13.02, 16.97, 40.59624,-105.18788,, 5019.1
Data,1200.0, 541.53, 0.32,44.50, 13.70, 19.28, 40.59635,-105.18783,, 5021.8
Data,1202.0, 541.21, 0.29,44.50, 12.91, 16.67, 40.59658,-105.18773,, 5026.2
Data,1203.0, 541.05, 0.28,44.50, 13.59, 17.76, 40.59670,-105.18769,, 5028.7
Data,1205.0, 540.66, 0.29,44.50, 13.35, 17.01, 40.59693,-105.18760,, 5033.9
Data,1206.0, 540.47, 0.27,44.50, 13.76, 18.25, 40.59705,-105.18755,, 5036.7
Data,1207.0, 540.31, 0.27,44.60, 13.41, 16.33, 40.59717,-105.18750,, 5039.4
Data,1208.0, 540.07, 0.21,44.60, 12.94, 19.38, 40.59728,-105.18746,, 5041.7
Data,1209.0, 539.96, 0.21,44.60, 13.63, 22.07, 40.59739,-105.18740,, 5044.5
Data,1210.0, 539.76, 0.21,44.70, 13.55, 18.30, 40.59751,-105.18735,, 5047.0
Data,1211.0, 539.62, 0.21,44.70, 12.79, 18.42, 40.59762,-105.18730,, 5049.6
Data,1212.0, 539.41, 0.21,44.70, 13.47, 20.30, 40.59773,-105.18725,, 5052.1
Data,1213.0, 539.23, 0.19,44.70, 14.00, 17.44, 40.59785,-105.18719,, 5054.3
Data,1214.0, 539.09, 0.20,44.60, 13.41, 16.76, 40.59797,-105.18715,, 5056.9
Data,1215.0, 538.90, 0.19,44.60, 13.16, 19.37, 40.59808,-105.18710,, 5058.9
Data,1216.0, 538.71, 0.21,44.50, 13.82, 19.01, 40.59820,-105.18705,, 5061.6
Data,1217.0, 538.53, 0.20,44.50, 13.82, 17.92, 40.59832,-105.18700,, 5063.9
Data,1218.0, 538.37, 0.20,44.40, 13.26, 19.87, 40.59843,-105.18695,, 5066.1
Data,1219.0, 538.20, 0.19,44.30, 13.54, 22.16, 40.59854,-105.18689,, 5069.0
Data,1220.0, 537.98, 0.17,44.20, 13.76, 19.19, 40.59866,-105.18683,, 5071.4
Data,1221.0, 537.81, 0.19,44.20, 13.15, 17.88, 40.59878,-105.18679,, 5074.1
Data,1222.0, 537.64, 0.20,44.10, 13.22, 20.67, 40.59889,-105.18673,, 5076.8
Data,1223.0, 537.45, 0.16,44.10, 13.74, 20.16, 40.59900,-105.18667,, 5079.4
Data,1224.0, 537.25, 0.17,44.10, 13.81, 17.25, 40.59912,-105.18662,, 5081.7
Data,1225.0, 537.06, 0.16,44.00, 13.29, 17.92, 40.59924,-105.18657,, 5084.3
Data,1226.0, 536.97, 0.19,44.00, 13.64, 20.28, 40.59935,-105.18652,, 5086.1
Data,1227.0, 536.70, 0.16,43.90, 14.14, 17.66, 40.59947,-105.18647,, 5088.5
Data,1229.0, 536.38, 0.19,43.90, 13.42, 18.02, 40.59970,-105.18637,, 5093.4
Data,1230.0, 536.24, 0.20,43.80, 14.13, 19.29, 40.59983,-105.18632,, 5095.8
Data,1231.0, 536.04, 0.22,43.80, 14.20, 16.66, 40.59995,-105.18627,, 5098.0
Data,1232.0, 535.89, 0.25,43.80, 13.19, 18.09, 40.60006,-105.18622,, 5100.7
Data,1233.0, 535.59, 0.25,43.70, 13.78, 20.69, 40.60018,-105.18617,, 5103.2
Data,1234.0, 535.48, 0.27,43.70, 14.08, 18.74, 40.60030,-105.18611,, 5105.3
Data,1235.0, 535.31, 0.29,43.70, 13.07, 18.99, 40.60041,-105.18606,, 5107.6
Data,1236.0, 535.12, 0.28,43.70, 13.49, 21.86, 40.60052,-105.18600,, 5110.2
Data,1237.0, 535.00, 0.27,43.60, 14.16, 19.22, 40.60064,-105.18595,, 5112.6
Data,1238.0, 534.82, 0.28,43.60, 13.38, 18.48, 40.60075,-105.18590,, 5114.6
Data,1239.0, 534.64, 0.29,43.60, 13.37, 20.63, 40.60087,-105.18584,, 5116.8
Data,1240.0, 534.49, 0.32,43.60, 14.26, 17.66, 40.60099,-105.18579,, 5118.8
Data,1241.0, 534.34, 0.35,43.60, 13.78, 16.32, 40.60111,-105.18574,, 5121.0
Data,1242.0, 534.18, 0.38,43.50, 13.55, 18.85, 40.60122,-105.18569,, 5123.5
Data,1243.0, 534.00, 0.39,43.40, 13.95, 17.96, 40.60134,-105.18564,, 5126.0
Data,1244.0, 533.77, 0.40,43.40, 13.65, 16.22, 40.60146,-105.18559,, 5128.7
Data,1245.0, 533.58, 0.39,43.40, 13.53, 20.33, 40.60158,-105.18554,, 5131.1
Data,1246.0, 533.41, 0.41,43.30, 14.17, 21.49, 40.60170,-105.18548,, 5133.9
Data,1247.0, 533.26, 0.42,43.30, 13.79, 17.98, 40.60181,-105.18543,, 5136.2
Data,1248.0, 533.08, 0.41,43.20, 13.42, 19.95, 40.60193,-105.18538,, 5138.5
Data,1249.0, 532.97, 0.41,43.20, 14.25, 19.61, 40.60205,-105.18532,, 5140.9
