FileFormat,CSV
Year,2021
Month,07
Day,21
Hour,17
Minute,54
Second,10
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2970"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Data,2625.0, 235.51,-34.38,21.20, 10.56,115.43, 40.57587,-104.96233,,6.000000,11508.1,5.000000,1.370
Data,2626.0, 235.35,-34.38,21.20, 10.14,118.41, 40.57583,-104.96222,,6.000000,11511.9,8.000000,1.372
Data,2627.0, 235.18,-34.43,21.10, 10.51,115.03, 40.57579,-104.96211,,6.000000,11515.9,8.000000,1.372
Data,2628.0, 235.05,-34.45,21.20, 11.03,114.79, 40.57575,-104.96199,,6.000000,11519.3,3.000000,1.366
Data,2629.0, 234.95,-34.49,21.20, 11.75,112.35, 40.57571,-104.96187,,6.000000,11523.2,5.000000,1.366
Data,2630.0, 234.79,-34.48,21.20, 11.88,111.13, 40.57567,-104.96173,,6.000000,11527.6,8.000000,1.368
Data,2631.0, 234.64,-34.55,21.20, 11.88,104.43, 40.57564,-104.96160,,6.000000,11531.7,8.000000,1.370
Data,2632.0, 234.53,-34.55,21.20, 10.60,109.49, 40.57561,-104.96148,,6.000000,11535.3,3.000000,1.366
Data,2633.0, 234.36,-34.58,21.20, 10.82,110.51, 40.57557,-104.96136,,6.000000,11539.5,4.000000,1.370
Data,2634.0, 234.24,-34.62,21.20, 10.93,108.02, 40.57554,-104.96124,,6.000000,11543.9,8.000000,1.368
Data,2635.0, 234.06,-34.68,21.20, 10.17,106.39, 40.57551,-104.96111,,6.000000,11547.5,8.000000,1.370
Data,2637.0, 233.78,-34.71,21.20, 10.95,110.71, 40.57544,-104.96089,,6.000000,11555.8,3.000000,1.361
Data,2638.0, 233.66,-34.76,21.20, 10.94,110.26, 40.57541,-104.96076,,6.000000,11560.4,8.000000,1.361
Data,2639.0, 233.46,-34.82,21.20, 10.92,106.22, 40.57537,-104.96063,,6.000000,11565.3,8.000000,1.370
Data,2640.0, 233.36,-34.89,21.20, 11.21,112.05, 40.57534,-104.96051,,6.000000,11569.2,5.000000,1.368
Data,2641.0, 233.22,-34.93,21.20, 11.99,112.08, 40.57529,-104.96039,,6.000000,11573.6,4.000000,1.368
Data,2642.0, 233.07,-34.97,21.20, 11.73,110.75, 40.57525,-104.96026,,6.000000,11578.3,7.000000,1.366
Data,2643.0, 232.92,-35.00,21.30, 10.99,111.14, 40.57522,-104.96014,,6.000000,11582.6,8.000000,1.366
Data,2644.0, 232.79,-35.03,21.30, 11.23,115.09, 40.57518,-104.96002,,6.000000,11586.9,8.000000,1.370
Data,2645.0, 232.66,-35.07,21.30, 11.41,110.37, 40.57514,-104.95989,,6.000000,11591.9,5.000000,1.370
Data,2646.0, 232.52,-35.08,21.30, 11.81,111.98, 40.57510,-104.95977,,6.000000,11595.6,4.000000,1.368
Data,2647.0, 232.35,-35.11,21.30, 10.45,112.48, 40.57506,-104.95965,,6.000000,11600.1,7.000000,1.370
Data,2648.0, 232.23,-35.14,21.30, 11.38,110.48, 40.57503,-104.95953,,6.000000,11604.5,8.000000,1.366
Data,2649.0, 232.07,-35.18,21.30, 11.51,105.06, 40.57500,-104.95940,,6.000000,11609.1,7.000000,1.366
Data,2651.0, 231.84,-35.27,21.30, 13.64,112.02, 40.57492,-104.95912,,6.000000,11616.9,3.000000,1.368
Data,2652.0, 231.66,-35.30,21.30, 12.10,109.26, 40.57489,-104.95900,,6.000000,11620.1,3.000000,1.368
Data,2653.0, 231.52,-35.39,21.30, 11.49,110.79, 40.57486,-104.95889,,6.000000,11623.0,7.000000,1.363
Data,2654.0, 231.41,-35.41,21.30, 11.72,108.58, 40.57483,-104.95876,,6.000000,11628.2,8.000000,1.368
Data,2655.0, 231.22,-35.43,21.30, 11.88,113.91, 40.57479,-104.95863,,6.000000,11632.5,8.000000,1.368
Data,2656.0, 231.12,-35.51,21.30, 12.13,113.73, 40.57475,-104.95851,,6.000000,11636.2,5.000000,1.368
Data,2657.0, 230.99,-35.55,21.40, 12.26,114.92, 40.57470,-104.95839,,6.000000,11639.6,4.000000,1.359
Data,2658.0, 230.85,-35.54,21.40, 12.54,112.31, 40.57466,-104.95827,,6.000000,11643.1,3.000000,1.363
Data,2659.0, 230.67,-35.56,21.40, 11.21,109.15, 40.57463,-104.95814,,6.000000,11647.9,3.000000,1.368
Data,2660.0, 230.50,-35.61,21.40, 12.05,108.15, 40.57460,-104.95801,,6.000000,11651.9,4.000000,1.370
Data,2661.0, 230.39,-35.64,21.40, 11.14,110.99, 40.57456,-104.95789,,6.000000,11656.1,6.000000,1.368
Data,2662.0, 230.26,-35.67,21.50,  9.84,110.69, 40.57453,-104.95777,,6.000000,11660.2,5.000000,1.368
Data,2663.0, 230.09,-35.66,21.50, 10.39,112.06, 40.57449,-104.95766,,6.000000,11664.6,7.000000,1.368
Data,2664.0, 229.97,-35.68,21.50, 10.93,110.89, 40.57446,-104.95754,,6.000000,11668.7,8.000000,1.368
Data,2665.0, 229.89,-35.70,21.50, 12.17,117.37, 40.57442,-104.95742,,6.000000,11671.6,8.000000,1.366
Data,2666.0, 229.73,-35.71,21.50, 11.29,109.08, 40.57438,-104.95729,,6.000000,11676.0,8.000000,1.366
Data,2667.0, 229.60,-35.72,21.50, 11.39,111.09, 40.57434,-104.95717,,6.000000,11679.6,8.000000,1.368
Data,2668.0, 229.48,-35.74,21.60, 11.74,109.77, 40.57430,-104.95704,,6.000000,11684.0,6.000000,1.368
Data,2669.0, 229.36,-35.74,21.60, 11.59,110.58, 40.57426,-104.95691,,5.000000,11688.1,4.000000,1.368
Data,2670.0, 229.24,-35.74,21.60, 12.18,110.90, 40.57422,-104.95678,,5.000000,11691.6,4.000000,1.368
Data,2671.0, 229.11,-35.77,21.60, 10.99,110.81, 40.57419,-104.95666,,5.000000,11696.4,3.000000,1.366
Data,2672.0, 228.98,-35.81,21.70, 10.39,110.42, 40.57416,-104.95655,,5.000000,11700.1,2.000000,1.363
Data,2673.0, 228.83,-35.83,21.70, 10.50,112.83, 40.57413,-104.95644,,5.000000,11704.3,5.000000,1.366
Data,2674.0, 228.71,-35.84,21.70, 10.90,112.04, 40.57409,-104.95632,,5.000000,11708.9,4.000000,1.357
Data,2675.0, 228.53,-35.84,21.70, 11.56,116.53, 40.57405,-104.95620,,5.000000,11714.1,2.000000,1.357
Data,2676.0, 228.41,-35.86,21.70, 10.59,114.64, 40.57401,-104.95609,,5.000000,11719.8,2.000000,1.368
Data,2677.0, 228.25,-35.89,21.70, 11.88,110.24, 40.57397,-104.95596,,5.000000,11725.0,3.000000,1.368
Data,2678.0, 228.13,-35.92,21.70, 11.97,109.94, 40.57394,-104.95582,,5.000000,11729.6,3.000000,1.366
Data,2679.0, 227.98,-35.96,21.70, 10.48,110.67, 40.57391,-104.95571,,5.000000,11734.1,1.000000,1.366
Data,2680.0, 227.86,-35.97,21.70, 10.68,108.41, 40.57388,-104.95559,,5.000000,11738.1,2.000000,1.368
Data,2681.0, 227.74,-36.04,21.70, 11.61,107.59, 40.57385,-104.95546,,5.000000,11742.5,5.000000,1.366
Data,2682.0, 227.58,-36.07,21.70, 11.96,109.40, 40.57381,-104.95533,,5.000000,11746.6,5.000000,1.366
Data,2683.0, 227.44,-36.10,21.70, 11.46,108.45, 40.57378,-104.95520,,5.000000,11750.3,3.000000,1.366
Data,2684.0, 227.34,-36.12,21.70, 10.98,109.53, 40.57375,-104.95508,,5.000000,11754.9,2.000000,1.366
Data,2685.0, 227.21,-36.13,21.70, 11.49,111.43, 40.57372,-104.95494,,5.000000,11760.4,4.000000,1.363
Data,2686.0, 227.08,-36.13,21.70, 11.73,111.46, 40.57368,-104.95483,,5.000000,11765.6,5.000000,1.363
Data,2687.0, 226.94,-36.15,21.70, 10.75,111.74, 40.57364,-104.95471,,5.000000,11770.4,4.000000,1.363
Data,2688.0, 226.83,-36.15,21.70, 11.10,108.95, 40.57361,-104.95459,,5.000000,11774.0,4.000000,1.363
Data,2689.0, 226.65,-36.18,21.70, 10.78,112.33, 40.57358,-104.95447,,5.000000,11779.3,7.000000,1.366
Data,2690.0, 226.52,-36.23,21.70, 11.54,113.04, 40.57354,-104.95435,,5.000000,11782.6,7.000000,1.366
Data,2691.0, 226.40,-36.25,21.70, 11.02,113.51, 40.57350,-104.95423,,5.000000,11788.0,7.000000,1.355
Data,2692.0, 226.30,-36.25,21.70, 10.82,107.91, 40.57347,-104.95411,,5.000000,11792.5,8.000000,1.353
Data,2693.0, 226.13,-36.28,21.70, 10.81,107.03, 40.57344,-104.95399,,6.000000,11794.4,8.000000,1.366
Data,2694.0, 226.01,-36.31,21.70, 11.12,107.33, 40.57342,-104.95387,,6.000000,11798.2,8.000000,1.366
Data,2695.0, 225.87,-36.37,21.70, 10.29,105.98, 40.57339,-104.95376,,6.000000,11798.5,7.000000,1.366
Data,2696.0, 225.76,-36.40,21.70, 11.88,109.06, 40.57336,-104.95363,,6.000000,11802.8,7.000000,1.361
Data,2697.0, 225.60,-36.44,21.60, 11.25,111.63, 40.57332,-104.95351,,5.000000,11806.2,7.000000,1.366
Data,2698.0, 225.46,-36.48,21.60, 11.24,114.17, 40.57329,-104.95339,,6.000000,11809.8,8.000000,1.363
Data,2699.0, 225.37,-36.54,21.60, 10.57,113.96, 40.57325,-104.95327,,6.000000,11811.7,8.000000,1.363
Data,2700.0, 225.22,-36.56,21.60, 10.73,115.46, 40.57321,-104.95317,,6.000000,11814.8,7.000000,1.363
Data,2701.0, 225.09,-36.65,21.60, 10.78,115.41, 40.57317,-104.95305,,6.000000,11817.7,7.000000,1.363
Data,2702.0, 224.97,-36.72,21.50, 11.39,114.50, 40.57313,-104.95294,,6.000000,11821.8,7.000000,1.366
Data,2703.0, 224.84,-36.78,21.50, 10.31,112.55, 40.57310,-104.95282,,6.000000,11825.1,8.000000,1.363
Data,2704.0, 224.71,-36.81,21.50, 10.95,114.80, 40.57306,-104.95271,,6.000000,11828.8,8.000000,1.363
Data,2705.0, 224.60,-36.86,21.50, 10.15,116.03, 40.57302,-104.95260,,6.000000,11831.9,7.000000,1.363
Data,2706.0, 224.46,-36.91,21.50, 11.11,118.27, 40.57298,-104.95249,,5.000000,11836.5,8.000000,1.361
Data,2707.0, 224.30,-36.99,21.40, 10.34,117.35, 40.57293,-104.95237,,5.000000,11840.0,7.000000,1.361
Data,2708.0, 224.13,-37.05,21.40, 10.71,118.87, 40.57289,-104.95227,,5.000000,11844.2,5.000000,1.353
Data,2709.0, 224.02,-37.10,21.40, 11.18,119.17, 40.57284,-104.95216,,4.000000,11847.9,6.000000,1.353
Data,2710.0, 223.92,-37.15,21.40, 11.21,117.07, 40.57279,-104.95204,,5.000000,11852.5,7.000000,1.348
Data,2711.0, 223.76,-37.20,21.30,  9.86,114.35, 40.57275,-104.95193,,5.000000,11857.0,7.000000,1.361
Data,2712.0, 223.63,-37.21,21.30,  9.96,116.07, 40.57271,-104.95182,,5.000000,11860.8,7.000000,1.359
Data,2713.0, 223.53,-37.24,21.30, 10.18,118.07, 40.57267,-104.95171,,6.000000,11864.4,7.000000,1.361
Data,2714.0, 223.39,-37.29,21.30, 11.64,118.35, 40.57262,-104.95159,,6.000000,11868.9,7.000000,1.359
Data,2715.0, 223.27,-37.34,21.30,  8.83,116.80, 40.57258,-104.95150,,6.000000,11872.0,8.000000,1.363
Data,2716.0, 223.10,-37.43,21.20, 10.66,123.40, 40.57254,-104.95140,,6.000000,11876.4,5.000000,1.363
Data,2717.0, 222.97,-37.47,21.20, 10.72,127.65, 40.57248,-104.95129,,6.000000,11880.4,4.000000,1.363
Data,2718.0, 222.82,-37.50,21.20, 10.36,127.52, 40.57242,-104.95120,,6.000000,11884.4,7.000000,1.359
Data,2719.0, 222.71,-37.59,21.10, 10.29,123.03, 40.57237,-104.95110,,6.000000,11887.9,8.000000,1.363
Data,2720.0, 222.56,-37.61,21.10, 10.51,121.32, 40.57233,-104.95100,,6.000000,11891.0,7.000000,1.363
Data,2721.0, 222.44,-37.64,21.10, 11.00,122.83, 40.57227,-104.95089,,6.000000,11894.5,7.000000,1.361
Data,2722.0, 222.31,-37.68,21.00, 11.29,124.08, 40.57222,-104.95078,,6.000000,11897.5,5.000000,1.361
Data,2723.0, 222.20,-37.68,21.00, 10.16,120.82, 40.57217,-104.95068,,6.000000,11901.3,4.000000,1.359
Data,2724.0, 222.11,-37.65,21.00, 10.15,125.31, 40.57212,-104.95058,,6.000000,11905.6,5.000000,1.363
Data,2725.0, 221.94,-37.64,21.00, 11.24,128.63, 40.57206,-104.95048,,6.000000,11910.1,7.000000,1.361
Data,2726.0, 221.82,-37.68,20.90, 11.08,126.97, 40.57199,-104.95038,,6.000000,11914.8,7.000000,1.361
Data,2727.0, 221.67,-37.69,20.90, 11.03,126.19, 40.57194,-104.95028,,6.000000,11918.7,7.000000,1.361
Data,2728.0, 221.53,-37.70,20.90, 10.77,120.44, 40.57189,-104.95017,,6.000000,11922.6,7.000000,1.361
Data,2729.0, 221.35,-37.76,20.80, 11.76,125.50, 40.57184,-104.95006,,6.000000,11926.3,7.000000,1.348
Data,2730.0, 221.25,-37.83,20.80, 11.66,124.85, 40.57177,-104.94995,,6.000000,11930.2,7.000000,1.353
Data,2731.0, 221.13,-37.88,20.70,  9.84,122.37, 40.57172,-104.94985,,6.000000,11934.5,7.000000,1.359
Data,2732.0, 220.97,-37.90,20.70, 10.44,127.02, 40.57167,-104.94975,,6.000000,11939.6,7.000000,1.359
Data,2733.0, 220.89,-37.93,20.60, 10.94,131.57, 40.57161,-104.94965,,6.000000,11944.2,7.000000,1.361
Data,2734.0, 220.74,-37.94,20.60,  9.25,124.49, 40.57155,-104.94956,,6.000000,11948.9,7.000000,1.361
Data,2735.0, 220.59,-37.99,20.50,  9.54,130.12, 40.57150,-104.94947,,6.000000,11953.0,7.000000,1.361
Data,2736.0, 220.45,-38.02,20.50,  9.87,127.34, 40.57145,-104.94938,,6.000000,11956.9,7.000000,1.361
Data,2737.0, 220.35,-38.02,20.40, 10.14,121.97, 40.57139,-104.94929,,6.000000,11961.5,7.000000,1.361
Data,2738.0, 220.19,-38.02,20.40, 11.12,127.39, 40.57133,-104.94919,,6.000000,11964.2,7.000000,1.361
Data,2739.0, 220.09,-38.06,20.30, 10.13,126.05, 40.57128,-104.94909,,6.000000,11967.8,5.000000,1.359
Data,2740.0, 220.00,-38.07,20.20, 10.48,125.67, 40.57122,-104.94898,,6.000000,11972.2,3.000000,1.357
Data,2741.0, 219.87,-38.09,20.10, 10.09,128.82, 40.57116,-104.94889,,6.000000,11975.9,1.000000,1.361
Data,2742.0, 219.71,-38.11,20.10, 10.40,130.34, 40.57110,-104.94880,,5.000000,11979.6,1.000000,1.355
Data,2743.0, 219.58,-38.14,20.00,  9.90,131.24, 40.57104,-104.94871,,5.000000,11983.9,0.000000,1.355
Data,2744.0, 219.43,-38.15,19.90, 10.03,131.21, 40.57098,-104.94862,,5.000000,11988.5,0.000000,1.359
Data,2745.0, 219.32,-38.18,19.80, 10.59,127.70, 40.57092,-104.94853,,6.000000,11992.9,1.000000,1.359
Data,2746.0, 219.23,-38.17,19.70, 10.37,126.63, 40.57086,-104.94843,,6.000000,11997.4,1.000000,1.357
Data,2747.0, 219.11,-38.21,19.60, 10.05,123.87, 40.57081,-104.94834,,6.000000,12000.6,0.000000,1.355
Data,2748.0, 218.94,-38.25,19.50,  9.87,124.34, 40.57076,-104.94824,,6.000000,12004.9,2.000000,1.359
Data,2749.0, 218.85,-38.29,19.40, 10.37,122.83, 40.57071,-104.94815,,6.000000,12009.0,3.000000,1.359
Data,2750.0, 218.70,-38.29,19.30, 10.11,125.63, 40.57065,-104.94804,,6.000000,12012.5,2.000000,1.348
Data,2751.0, 218.59,-38.32,19.30,  9.93,128.24, 40.57060,-104.94794,,6.000000,12015.2,1.000000,1.348
Data,2752.0, 218.46,-38.32,19.20, 10.14,130.84, 40.57054,-104.94785,,6.000000,12019.1,5.000000,1.359
Data,2753.0, 218.35,-38.35,19.10, 11.74,130.11, 40.57048,-104.94775,,6.000000,12021.9,6.000000,1.348
Data,2754.0, 218.24,-38.37,19.00, 10.35,126.95, 40.57042,-104.94766,,6.000000,12025.8,7.000000,1.355
Data,2755.0, 218.14,-38.37,18.90,  9.90,124.89, 40.57036,-104.94756,,6.000000,12029.4,7.000000,1.359
Data,2756.0, 217.98,-38.39,18.90,  9.84,122.23, 40.57031,-104.94746,,6.000000,12033.4,5.000000,1.359
Data,2757.0, 217.91,-38.43,18.80, 10.13,125.24, 40.57026,-104.94737,,6.000000,12036.8,1.000000,1.359
Data,2758.0, 217.77,-38.40,18.70, 10.34,125.87, 40.57021,-104.94727,,6.000000,12041.0,4.000000,1.357
Data,2759.0, 217.59,-38.47,18.60,  9.78,126.63, 40.57015,-104.94717,,6.000000,12044.3,2.000000,1.357
Data,2760.0, 217.44,-38.49,18.50,  9.68,128.78, 40.57010,-104.94709,,6.000000,12048.8,2.000000,1.357
Data,2761.0, 217.36,-38.48,18.40, 10.19,132.68, 40.57004,-104.94700,,6.000000,12054.1,4.000000,1.359
Data,2762.0, 217.27,-38.47,18.40, 10.07,134.14, 40.56998,-104.94692,,6.000000,12058.5,6.000000,1.355
Data,2763.0, 217.14,-38.46,18.30, 10.09,134.05, 40.56992,-104.94683,,6.000000,12061.8,7.000000,1.359
Data,2764.0, 217.02,-38.47,18.20, 10.46,132.06, 40.56986,-104.94674,,6.000000,12064.5,7.000000,1.357
Data,2765.0, 216.89,-38.50,18.10, 11.52,131.38, 40.56979,-104.94664,,6.000000,12068.1,7.000000,1.359
Data,2766.0, 216.77,-38.53,18.00, 11.56,127.54, 40.56973,-104.94653,,6.000000,12071.2,7.000000,1.357
Data,2767.0, 216.62,-38.53,17.90, 11.23,122.70, 40.56967,-104.94642,,6.000000,12074.7,4.000000,1.348
Data,2768.0, 216.48,-38.54,17.90, 10.32,124.06, 40.56962,-104.94632,,6.000000,12078.5,1.000000,1.342
Data,2769.0, 216.37,-38.59,17.80, 11.11,129.13, 40.56956,-104.94622,,6.000000,12082.7,4.000000,1.355
Data,2770.0, 216.24,-38.61,17.70, 10.93,130.51, 40.56949,-104.94612,,6.000000,12087.5,7.000000,1.357
Data,2771.0, 216.11,-38.65,17.60, 10.84,130.93, 40.56942,-104.94602,,6.000000,12090.9,7.000000,1.357
Data,2772.0, 216.02,-38.66,17.50, 10.77,129.61, 40.56936,-104.94593,,6.000000,12094.2,1.000000,1.357
Data,2773.0, 215.89,-38.66,17.40, 11.32,128.66, 40.56930,-104.94583,,6.000000,12097.8,2.000000,1.357
Data,2774.0, 215.79,-38.69,17.40, 11.59,127.30, 40.56924,-104.94572,,6.000000,12101.9,3.000000,1.353
Data,2775.0, 215.66,-38.70,17.30, 11.01,124.62, 40.56918,-104.94561,,6.000000,12106.0,6.000000,1.353
Data,2776.0, 215.51,-38.72,17.20, 10.43,125.32, 40.56912,-104.94551,,6.000000,12109.7,7.000000,1.355
Data,2777.0, 215.39,-38.67,17.10, 10.99,123.59, 40.56907,-104.94540,,6.000000,12112.5,7.000000,1.357
Data,2778.0, 215.32,-38.67,17.10, 10.68,125.28, 40.56902,-104.94529,,6.000000,12115.3,7.000000,1.355
Data,2779.0, 215.19,-38.66,17.00, 10.31,127.24, 40.56896,-104.94518,,6.000000,12119.2,8.000000,1.355
Data,2780.0, 215.06,-38.66,16.90,  9.67,124.28, 40.56891,-104.94509,,6.000000,12121.8,7.000000,1.355
Data,2781.0, 214.95,-38.66,16.90, 10.64,125.79, 40.56885,-104.94499,,6.000000,12125.5,7.000000,1.344
Data,2782.0, 214.83,-38.73,16.80, 11.19,128.40, 40.56879,-104.94489,,6.000000,12128.8,7.000000,1.355
Data,2783.0, 214.72,-38.77,16.70, 10.85,131.15, 40.56873,-104.94479,,6.000000,12131.8,7.000000,1.353
Data,2784.0, 214.60,-38.79,16.60, 10.90,130.84, 40.56866,-104.94469,,6.000000,12135.0,7.000000,1.355
Data,2785.0, 214.46,-38.85,16.50, 11.83,130.23, 40.56859,-104.94459,,6.000000,12138.7,6.000000,1.355
Data,2786.0, 214.37,-38.93,16.40, 11.64,129.86, 40.56852,-104.94448,,6.000000,12143.3,6.000000,1.353
Data,2787.0, 214.27,-38.98,16.30, 10.00,130.58, 40.56846,-104.94438,,6.000000,12147.0,2.000000,1.353
Data,2788.0, 214.11,-39.03,16.30, 10.75,130.55, 40.56840,-104.94429,,6.000000,12150.5,1.000000,1.357
Data,2789.0, 213.97,-39.11,16.20, 10.63,130.39, 40.56834,-104.94420,,6.000000,12154.2,3.000000,1.355
Data,2790.0, 213.86,-39.12,16.10, 10.61,132.85, 40.56827,-104.94410,,6.000000,12158.1,5.000000,1.357
Data,2791.0, 213.71,-39.12,16.00, 10.02,133.77, 40.56821,-104.94402,,6.000000,12162.5,7.000000,1.355
Data,2792.0, 213.61,-39.11,16.00, 10.41,135.51, 40.56814,-104.94393,,6.000000,12165.8,7.000000,1.355
Data,2793.0, 213.49,-39.12,15.90, 10.24,131.03, 40.56808,-104.94384,,6.000000,12169.5,4.000000,1.355
Data,2794.0, 213.40,-39.13,15.80, 10.52,129.99, 40.56803,-104.94375,,6.000000,12172.7,3.000000,1.353
Data,2795.0, 213.26,-39.16,15.70, 10.22,133.12, 40.56796,-104.94366,,6.000000,12178.2,3.000000,1.351
Data,2796.0, 213.11,-39.18,15.70,  9.77,129.44, 40.56791,-104.94357,,6.000000,12182.8,5.000000,1.355
Data,2797.0, 213.02,-39.20,15.60, 10.50,130.67, 40.56785,-104.94347,,6.000000,12186.3,8.000000,1.348
Data,2798.0, 212.88,-39.20,15.50, 10.66,128.54, 40.56779,-104.94337,,6.000000,12188.2,7.000000,1.340
Data,2799.0, 212.74,-39.28,15.40, 10.17,128.11, 40.56773,-104.94328,,6.000000,12192.8,7.000000,1.353
Data,2800.0, 212.66,-39.29,15.40,  9.68,131.85, 40.56768,-104.94319,,6.000000,12195.4,5.000000,1.355
Data,2801.0, 212.54,-39.33,15.30, 10.96,133.81, 40.56761,-104.94309,,6.000000,12199.3,5.000000,1.353
Data,2802.0, 212.48,-39.33,15.20, 11.41,132.88, 40.56754,-104.94300,,6.000000,12202.2,4.000000,1.355
Data,2803.0, 212.34,-39.31,15.20, 12.25,129.22, 40.56747,-104.94290,,6.000000,12206.9,4.000000,1.353
Data,2804.0, 212.21,-39.27,15.10, 10.66,129.04, 40.56741,-104.94279,,6.000000,12210.6,3.000000,1.353
Data,2805.0, 212.06,-39.28,15.10, 11.41,133.12, 40.56735,-104.94270,,6.000000,12214.8,3.000000,1.355
Data,2806.0, 211.96,-39.27,15.00, 11.19,135.16, 40.56728,-104.94260,,6.000000,12218.2,5.000000,1.353
Data,2807.0, 211.84,-39.26,14.90, 10.59,137.09, 40.56721,-104.94251,,6.000000,12222.3,7.000000,1.353
Data,2808.0, 211.75,-39.27,14.90, 10.75,138.12, 40.56714,-104.94243,,6.000000,12226.6,8.000000,1.355
Data,2809.0, 211.63,-39.26,14.80, 10.53,136.38, 40.56706,-104.94234,,6.000000,12230.9,7.000000,1.351
Data,2810.0, 211.52,-39.28,14.70, 11.35,138.58, 40.56700,-104.94225,,6.000000,12234.0,3.000000,1.348
Data,2811.0, 211.42,-39.29,14.70, 11.42,135.33, 40.56692,-104.94216,,6.000000,12237.4,3.000000,1.351
Data,2812.0, 211.32,-39.32,14.60, 10.86,133.04, 40.56685,-104.94207,,6.000000,12240.4,2.000000,1.353
Data,2813.0, 211.19,-39.31,14.50, 11.64,135.35, 40.56678,-104.94197,,6.000000,12244.5,2.000000,1.351
Data,2814.0, 211.12,-39.31,14.50, 12.46,134.76, 40.56670,-104.94187,,6.000000,12247.5,3.000000,1.353
Data,2815.0, 210.96,-39.26,14.50, 12.22,137.73, 40.56662,-104.94176,,5.000000,12251.0,5.000000,1.342
Data,2816.0, 210.87,-39.29,14.40, 11.22,136.11, 40.56655,-104.94167,,6.000000,12254.4,7.000000,1.351
Data,2817.0, 210.77,-39.28,14.30, 11.63,135.32, 40.56647,-104.94157,,6.000000,12257.4,7.000000,1.338
Data,2818.0, 210.66,-39.31,14.20, 11.89,133.77, 40.56640,-104.94146,,6.000000,12260.9,3.000000,1.353
Data,2819.0, 210.52,-39.31,14.20, 11.43,131.87, 40.56633,-104.94136,,6.000000,12264.4,3.000000,1.353
Data,2820.0, 210.38,-39.33,14.10, 10.81,130.44, 40.56627,-104.94126,,6.000000,12268.9,2.000000,1.351
Data,2821.0, 210.24,-39.36,14.10, 10.69,132.39, 40.56620,-104.94117,,6.000000,12272.9,6.000000,1.353
Data,2822.0, 210.14,-39.35,14.00, 10.48,131.23, 40.56614,-104.94108,,6.000000,12276.2,7.000000,1.346
Data,2823.0, 210.04,-39.37,13.90, 11.96,136.48, 40.56606,-104.94099,,6.000000,12278.7,7.000000,1.346
Data,2824.0, 209.92,-39.43,13.90, 11.11,132.66, 40.56599,-104.94089,,6.000000,12281.7,5.000000,1.351
Data,2825.0, 209.78,-39.49,13.80, 11.49,139.14, 40.56591,-104.94080,,6.000000,12285.3,4.000000,1.353
Data,2826.0, 209.66,-39.52,13.70, 11.45,137.00, 40.56583,-104.94071,,6.000000,12289.3,5.000000,1.348
Data,2827.0, 209.60,-39.50,13.70, 11.15,137.26, 40.56575,-104.94062,,6.000000,12292.9,7.000000,1.348
Data,2828.0, 209.44,-39.55,13.60, 11.62,135.85, 40.56568,-104.94053,,6.000000,12297.2,7.000000,1.348
Data,2829.0, 209.36,-39.54,13.60, 10.55,138.03, 40.56560,-104.94044,,6.000000,12300.9,7.000000,1.351
Data,2830.0, 209.26,-39.53,13.50, 10.16,136.30, 40.56553,-104.94036,,6.000000,12304.0,7.000000,1.351
Data,2831.0, 209.12,-39.52,13.50, 10.61,131.98, 40.56547,-104.94027,,6.000000,12306.2,6.000000,1.348
Data,2832.0, 209.01,-39.54,13.40, 11.62,134.23, 40.56540,-104.94018,,6.000000,12309.7,5.000000,1.333
Data,2833.0, 208.89,-39.58,13.30, 11.69,135.99, 40.56533,-104.94008,,6.000000,12313.1,4.000000,1.346
Data,2834.0, 208.82,-39.56,13.30, 11.60,132.97, 40.56525,-104.93998,,6.000000,12316.5,5.000000,1.346
Data,2835.0, 208.65,-39.58,13.20, 12.78,136.19, 40.56517,-104.93988,,6.000000,12320.3,5.000000,1.348
Data,2836.0, 208.55,-39.59,13.20, 11.77,137.29, 40.56509,-104.93978,,6.000000,12324.3,4.000000,1.348
Data,2837.0, 208.48,-39.61,13.10, 11.08,139.41, 40.56502,-104.93969,,6.000000,12327.3,4.000000,1.348
Data,2838.0, 208.35,-39.56,13.10, 11.63,141.53, 40.56493,-104.93961,,6.000000,12331.3,5.000000,1.348
Data,2839.0, 208.25,-39.55,13.00, 11.91,140.10, 40.56485,-104.93952,,6.000000,12336.1,7.000000,1.346
Data,2840.0, 208.10,-39.58,13.00, 11.89,139.10, 40.56477,-104.93943,,6.000000,12340.1,7.000000,1.348
Data,2841.0, 208.02,-39.63,12.90, 11.38,139.56, 40.56468,-104.93934,,6.000000,12344.4,3.000000,1.346
Data,2842.0, 207.90,-39.67,12.90,  9.74,142.97, 40.56461,-104.93926,,6.000000,12348.9,-1.000000,1.348
Data,2843.0, 207.75,-39.72,12.80, 11.46,134.46, 40.56453,-104.93918,,6.000000,12353.1,3.000000,1.346
Data,2844.0, 207.60,-39.74,12.70, 12.13,131.55, 40.56445,-104.93907,,6.000000,12356.4,6.000000,1.346
