FileFormat,CSV
Year,2021
Month,07
Day,21
Hour,17
Minute,54
Second,10
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2969"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,temperature,RH,Speed,Direction,Latitude,Longitude,gpsalt,sats
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m
Data, 140.0, 792.46,25.17,41.10,  1.57,255.65, 40.59115,-105.14324,,7.000000, 2133.5,9.000000,1.548
Data, 141.0, 792.15,25.16,41.10,  2.64,265.03, 40.59115,-105.14327,,7.000000, 2137.2,8.000000,1.548
Data, 142.0, 791.87,25.17,41.10,  1.02,267.35, 40.59115,-105.14328,,7.000000, 2140.0,8.000000,1.546
Data, 143.0, 791.53,25.17,41.10,  2.06,283.96, 40.59115,-105.14330,,7.000000, 2143.3,8.000000,1.548
Data, 144.0, 791.32,25.17,41.10,  0.91,284.88, 40.59115,-105.14331,,7.000000, 2146.4,8.000000,1.548
Data, 145.0, 791.00,25.17,41.00,  1.95,281.32, 40.59116,-105.14333,,7.000000, 2149.4,8.000000,1.546
Data, 146.0, 790.71,25.16,41.00,  0.43,280.40, 40.59116,-105.14334,,7.000000, 2152.8,8.000000,1.548
Data, 147.0, 790.42,25.16,41.10,  1.58,254.61, 40.59116,-105.14336,,7.000000, 2155.5,7.000000,1.548
Data, 148.0, 790.09,25.19,41.00,  0.99,272.12, 40.59116,-105.14337,,7.000000, 2158.7,8.000000,1.548
Data, 149.0, 789.81,25.16,41.10,  1.21,249.47, 40.59116,-105.14338,,7.000000, 2162.0,9.000000,1.546
Data, 150.0, 789.48,25.14,41.00,  1.35,266.93, 40.59116,-105.14339,,7.000000, 2164.6,8.000000,1.540
Data, 151.0, 789.15,25.13,41.00,  0.52,269.97, 40.59116,-105.14340,,7.000000, 2168.3,9.000000,1.546
Data, 152.0, 788.87,25.12,41.10,  1.52,249.13, 40.59116,-105.14341,,7.000000, 2172.3,8.000000,1.546
Data, 153.0, 788.50,25.09,41.00,  2.14,265.72, 40.59116,-105.14344,,7.000000, 2176.3,8.000000,1.548
Data, 154.0, 788.15,25.08,41.10,  1.58,278.34, 40.59116,-105.14346,,7.000000, 2179.7,8.000000,1.546
Data, 155.0, 787.92,25.08,41.10,  1.12,277.09, 40.59117,-105.14347,,7.000000, 2183.0,8.000000,1.546
Data, 156.0, 787.59,25.09,41.10,  1.78,257.03, 40.59116,-105.14349,,7.000000, 2187.4,8.000000,1.546
Data, 157.0, 787.34,25.08,41.10,  1.87,264.34, 40.59116,-105.14351,,7.000000, 2190.4,9.000000,1.546
Data, 158.0, 786.90,25.07,41.10,  1.64,295.51, 40.59117,-105.14353,,7.000000, 2194.6,8.000000,1.548
Data, 159.0, 786.67,25.06,41.10,  1.25,314.09, 40.59118,-105.14353,,7.000000, 2198.3,8.000000,1.546
Data, 160.0, 786.32,25.07,41.20,  0.43,313.36, 40.59119,-105.14353,,7.000000, 2202.3,8.000000,1.546
Data, 161.0, 786.04,25.06,41.10,  1.27,305.46, 40.59119,-105.14354,,7.000000, 2206.0,8.000000,1.546
Data, 162.0, 785.71,25.07,41.10,  1.14,319.99, 40.59121,-105.14355,,7.000000, 2209.9,8.000000,1.546
Data, 163.0, 785.51,25.08,41.10,  1.02,293.52, 40.59120,-105.14355,,7.000000, 2212.8,11.000000,1.546
Data, 164.0, 785.10,25.05,41.10,  1.38,301.11, 40.59121,-105.14357,,7.000000, 2216.6,8.000000,1.546
Data, 165.0, 784.73,25.05,41.10,  0.90,279.53, 40.59121,-105.14357,,7.000000, 2219.9,8.000000,1.546
Data, 166.0, 784.51,25.05,41.10,  2.08,265.69, 40.59120,-105.14359,,7.000000, 2223.6,8.000000,1.548
Data, 167.0, 784.24,25.05,41.10,  0.74,267.54, 40.59121,-105.14360,,7.000000, 2227.5,8.000000,1.546
Data, 168.0, 784.00,25.06,41.10,  1.47,238.58, 40.59120,-105.14361,,7.000000, 2230.5,8.000000,1.546
Data, 169.0, 783.67,25.06,41.10,  0.72,258.88, 40.59121,-105.14362,,7.000000, 2233.8,8.000000,1.546
Data, 170.0, 783.43,25.04,41.10,  0.29,258.88, 40.59120,-105.14362,,7.000000, 2237.0,8.000000,1.546
Data, 171.0, 783.14,25.07,41.00,  1.47,323.94, 40.59121,-105.14363,,7.000000, 2240.2,8.000000,1.546
Data, 172.0, 782.86,25.06,41.00,  0.32,323.94, 40.59122,-105.14362,,7.000000, 2242.9,8.000000,1.546
Data, 173.0, 782.54,25.08,41.00,  1.47,341.03, 40.59123,-105.14362,,7.000000, 2246.5,8.000000,1.546
Data, 174.0, 782.31,25.08,41.00,  0.69,333.88, 40.59123,-105.14363,,7.000000, 2249.3,8.000000,1.546
Data, 175.0, 781.93,25.06,40.90,  0.83,333.60, 40.59124,-105.14363,,7.000000, 2253.4,8.000000,1.546
Data, 176.0, 781.62,25.01,41.00,  1.47,273.89, 40.59124,-105.14365,,7.000000, 2256.7,8.000000,1.546
Data, 177.0, 781.30,24.98,41.00,  0.58,276.38, 40.59124,-105.14366,,7.000000, 2260.4,9.000000,1.546
Data, 178.0, 780.98,24.98,41.00,  1.69,245.17, 40.59123,-105.14367,,7.000000, 2263.8,8.000000,1.546
Data, 179.0, 780.66,24.95,41.00,  0.69,251.02, 40.59124,-105.14368,,7.000000, 2268.0,8.000000,1.538
Data, 180.0, 780.33,24.94,41.10,  1.35,235.45, 40.59123,-105.14369,,7.000000, 2271.6,8.000000,1.546
Data, 181.0, 780.04,24.93,41.10,  1.17,266.27, 40.59123,-105.14370,,7.000000, 2275.2,8.000000,1.546
Data, 182.0, 779.70,24.92,41.10,  1.20,248.88, 40.59123,-105.14371,,7.000000, 2278.5,8.000000,1.546
Data, 183.0, 779.37,24.86,41.10,  1.34,260.89, 40.59123,-105.14373,,7.000000, 2281.7,8.000000,1.546
Data, 184.0, 779.09,24.87,41.10,  0.72,243.91, 40.59122,-105.14373,,7.000000, 2284.9,8.000000,1.546
Data, 185.0, 778.82,24.84,41.20,  1.39,238.50, 40.59121,-105.14375,,7.000000, 2287.4,8.000000,1.546
Data, 186.0, 778.45,24.82,41.20,  0.16,238.50, 40.59121,-105.14375,,7.000000, 2291.5,8.000000,1.546
Data, 187.0, 778.17,24.80,41.20,  1.29,212.22, 40.59120,-105.14375,,7.000000, 2294.7,8.000000,1.546
Data, 188.0, 777.82,24.80,41.20,  0.87,226.44, 40.59120,-105.14376,,7.000000, 2298.6,8.000000,1.546
Data, 189.0, 777.55,24.79,41.20,  0.67,215.79, 40.59120,-105.14376,,7.000000, 2301.3,9.000000,1.546
Data, 190.0, 777.26,24.76,41.20,  1.36,251.35, 40.59119,-105.14378,,7.000000, 2304.9,9.000000,1.546
Data, 191.0, 776.95,24.71,41.30,  0.58,239.38, 40.59119,-105.14379,,7.000000, 2308.3,9.000000,1.546
Data, 192.0, 776.71,24.72,41.30,  1.58,228.33, 40.59118,-105.14380,,7.000000, 2311.6,10.000000,1.546
Data, 193.0, 776.42,24.72,41.30,  0.32,228.33, 40.59118,-105.14380,,7.000000, 2314.6,10.000000,1.546
Data, 194.0, 776.06,24.69,41.40,  1.62,231.09, 40.59117,-105.14382,,7.000000, 2318.1,9.000000,1.546
Data, 195.0, 775.74,24.67,41.30,  0.56,230.64, 40.59116,-105.14382,,7.000000, 2321.7,9.000000,1.546
Data, 196.0, 775.46,24.65,41.40,  1.99,239.00, 40.59116,-105.14384,,7.000000, 2325.4,9.000000,1.546
Data, 197.0, 775.15,24.62,41.30,  0.91,239.45, 40.59115,-105.14386,,7.000000, 2329.6,9.000000,1.546
Data, 198.0, 774.83,24.58,41.40,  2.09,234.42, 40.59114,-105.14387,,7.000000, 2332.8,9.000000,1.546
Data, 199.0, 774.49,24.57,41.40,  0.80,232.74, 40.59114,-105.14388,,7.000000, 2337.1,9.000000,1.546
Data, 200.0, 774.18,24.54,41.50,  1.88,237.77, 40.59113,-105.14390,,7.000000, 2340.4,9.000000,1.546
Data, 201.0, 773.86,24.49,41.50,  0.69,237.26, 40.59113,-105.14391,,7.000000, 2344.5,9.000000,1.546
Data, 202.0, 773.59,24.49,41.60,  2.06,216.02, 40.59111,-105.14392,,7.000000, 2348.2,9.000000,1.546
Data, 203.0, 773.26,24.46,41.60,  1.17,221.38, 40.59111,-105.14393,,7.000000, 2351.3,9.000000,1.546
Data, 204.0, 772.91,24.42,41.70,  2.09,204.41, 40.59109,-105.14394,,7.000000, 2355.8,10.000000,1.546
Data, 205.0, 772.57,24.40,41.70,  1.99,212.70, 40.59107,-105.14395,,7.000000, 2358.4,9.000000,1.546
Data, 206.0, 772.26,24.38,41.70,  1.71,201.39, 40.59106,-105.14396,,7.000000, 2361.6,9.000000,1.546
