FileFormat,CSV
Year,2021
Month,07
Day,20
Hour,18
Minute,25
Second,46
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2972"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Data,2401.0, 304.26,-22.66,35.40,  2.90,102.98, 40.56735,-105.06745,,6.000000, 9717.2,8.000000,1.402
Data,2402.0, 304.10,-22.67,35.40,  3.33,103.44, 40.56734,-105.06741,,6.000000, 9720.5,6.000000,1.398
Data,2403.0, 303.92,-22.68,35.40,  2.52,102.11, 40.56734,-105.06738,,6.000000, 9724.1,4.000000,1.402
Data,2404.0, 303.79,-22.70,35.50,  2.61,101.13, 40.56733,-105.06734,,6.000000, 9728.0,8.000000,1.402
Data,2405.0, 303.64,-22.70,35.50,  2.34,108.85, 40.56732,-105.06732,,6.000000, 9731.4,-4.000000,1.402
Data,2406.0, 303.47,-22.72,35.60,  1.87,110.59, 40.56731,-105.06729,,6.000000, 9735.2,8.000000,1.402
Data,2407.0, 303.32,-22.73,35.60,  2.19,111.11, 40.56731,-105.06727,,6.000000, 9738.8,-7.000000,1.402
Data,2408.0, 303.17,-22.72,35.60,  2.03,117.68, 40.56729,-105.06725,,6.000000, 9743.5,8.000000,1.402
Data,2409.0, 303.00,-22.77,35.60,  2.52,120.97, 40.56728,-105.06722,,6.000000, 9747.2,0.000000,1.400
Data,2410.0, 302.89,-22.80,35.60,  2.34,116.69, 40.56727,-105.06720,,6.000000, 9750.9,8.000000,1.402
Data,2411.0, 302.73,-22.83,35.60,  3.01,114.02, 40.56726,-105.06717,,6.000000, 9753.6,1.000000,1.402
Data,2412.0, 302.59,-22.87,35.60,  2.85,112.08, 40.56725,-105.06713,,6.000000, 9756.9,9.000000,1.402
Data,2413.0, 302.44,-22.89,35.60,  3.48,113.12, 40.56724,-105.06710,,6.000000, 9759.8,0.000000,1.402
Data,2414.0, 302.26,-22.92,35.60,  3.34,108.56, 40.56723,-105.06706,,6.000000, 9763.2,8.000000,1.400
Data,2415.0, 302.11,-22.92,35.60,  3.84,107.78, 40.56722,-105.06702,,6.000000, 9766.2,1.000000,1.391
Data,2416.0, 301.96,-22.95,35.60,  3.19,105.56, 40.56721,-105.06698,,6.000000, 9770.1,8.000000,1.402
Data,2417.0, 301.82,-22.95,35.60,  3.39,108.18, 40.56720,-105.06694,,6.000000, 9773.5,2.000000,1.389
Data,2418.0, 301.66,-23.00,35.50,  2.89,104.97, 40.56719,-105.06690,,6.000000, 9777.1,8.000000,1.400
Data,2419.0, 301.53,-23.00,35.50,  3.01,107.01, 40.56719,-105.06687,,6.000000, 9780.1,1.000000,1.398
Data,2420.0, 301.39,-23.02,35.40,  2.73,112.35, 40.56718,-105.06684,,6.000000, 9783.5,8.000000,1.400
Data,2421.0, 301.23,-23.02,35.40,  2.88,119.79, 40.56716,-105.06681,,6.000000, 9786.1,0.000000,1.402
Data,2422.0, 301.10,-23.06,35.40,  2.14,120.93, 40.56715,-105.06678,,6.000000, 9789.5,8.000000,1.402
Data,2423.0, 300.94,-23.08,35.40,  2.32,121.17, 40.56713,-105.06676,,6.000000, 9792.5,-1.000000,1.400
Data,2424.0, 300.81,-23.10,35.40,  1.77,123.72, 40.56712,-105.06674,,6.000000, 9795.8,8.000000,1.398
Data,2425.0, 300.65,-23.10,35.40,  2.59,127.31, 40.56711,-105.06672,,6.000000, 9798.7,-2.000000,1.402
Data,2426.0, 300.52,-23.13,35.40,  2.04,121.24, 40.56710,-105.06669,,6.000000, 9803.4,8.000000,1.400
Data,2427.0, 300.36,-23.13,35.40,  2.91,119.16, 40.56708,-105.06667,,6.000000, 9806.4,-1.000000,1.400
Data,2428.0, 300.21,-23.20,35.40,  2.90,116.03, 40.56707,-105.06663,,6.000000, 9810.7,8.000000,1.400
Data,2429.0, 300.09,-23.19,35.40,  3.71,119.89, 40.56706,-105.06660,,6.000000, 9813.9,-1.000000,1.400
Data,2430.0, 299.91,-23.27,35.40,  3.20,116.72, 40.56704,-105.06656,,6.000000, 9818.3,8.000000,1.400
Data,2431.0, 299.75,-23.28,35.40,  3.50,117.42, 40.56703,-105.06652,,6.000000, 9821.9,-3.000000,1.400
Data,2432.0, 299.60,-23.35,35.30,  3.13,116.91, 40.56701,-105.06649,,6.000000, 9826.1,8.000000,1.400
Data,2433.0, 299.42,-23.37,35.30,  3.96,120.35, 40.56699,-105.06645,,6.000000, 9829.8,-8.000000,1.400
Data,2434.0, 299.26,-23.40,35.30,  3.24,118.79, 40.56698,-105.06641,,6.000000, 9833.4,8.000000,1.400
Data,2436.0, 298.95,-23.49,35.20,  3.35,116.81, 40.56695,-105.06634,,6.000000, 9839.9,8.000000,1.389
Data,2437.0, 298.80,-23.52,35.20,  3.77,114.93, 40.56693,-105.06630,,6.000000, 9844.0,3.000000,1.398
Data,2438.0, 298.68,-23.54,35.20,  2.94,113.40, 40.56692,-105.06626,,6.000000, 9847.0,7.000000,1.391
Data,2439.0, 298.49,-23.57,35.20,  3.23,110.89, 40.56691,-105.06623,,6.000000, 9850.2,7.000000,1.400
Data,2440.0, 298.38,-23.63,35.20,  2.89,114.13, 40.56690,-105.06619,,6.000000, 9854.0,4.000000,1.400
Data,2441.0, 298.18,-23.66,35.10,  2.91,113.72, 40.56689,-105.06616,,6.000000, 9857.7,8.000000,1.400
Data,2443.0, 297.90,-23.67,35.20,  2.41,119.06, 40.56687,-105.06611,,6.000000, 9864.2,8.000000,1.400
Data,2444.0, 297.79,-23.71,35.10,  2.98,120.75, 40.56685,-105.06608,,6.000000, 9867.3,3.000000,1.396
Data,2445.0, 297.62,-23.73,35.10,  3.08,125.04, 40.56683,-105.06605,,6.000000, 9871.7,6.000000,1.398
Data,2446.0, 297.48,-23.79,35.00,  3.09,121.96, 40.56682,-105.06601,,6.000000, 9875.5,8.000000,1.398
Data,2447.0, 297.33,-23.82,35.00,  3.01,123.57, 40.56680,-105.06598,,6.000000, 9879.6,0.000000,1.398
Data,2448.0, 297.17,-23.86,34.90,  3.09,122.80, 40.56679,-105.06595,,6.000000, 9882.7,8.000000,1.400
Data,2450.0, 296.89,-23.88,34.80,  2.62,123.91, 40.56676,-105.06589,,6.000000, 9890.0,8.000000,1.398
Data,2451.0, 296.73,-23.94,34.70,  2.99,123.65, 40.56674,-105.06586,,6.000000, 9894.0,6.000000,1.400
Data,2452.0, 296.58,-23.96,34.70,  2.72,131.02, 40.56672,-105.06583,,6.000000, 9897.9,4.000000,1.398
Data,2453.0, 296.42,-23.99,34.60,  2.57,129.43, 40.56671,-105.06581,,6.000000, 9901.7,8.000000,1.398
Data,2454.0, 296.24,-23.99,34.60,  2.39,131.28, 40.56669,-105.06579,,6.000000, 9905.6,2.000000,1.396
Data,2455.0, 296.13,-24.01,34.50,  2.34,131.03, 40.56667,-105.06576,,6.000000, 9908.7,8.000000,1.398
Data,2456.0, 296.00,-24.02,34.50,  2.56,136.92, 40.56666,-105.06574,,6.000000, 9911.6,0.000000,1.389
Data,2457.0, 295.88,-24.03,34.40,  2.26,133.26, 40.56664,-105.06572,,6.000000, 9915.0,8.000000,1.398
Data,2458.0, 295.67,-24.05,34.40,  2.57,132.10, 40.56663,-105.06570,,6.000000, 9918.3,-3.000000,1.398
Data,2459.0, 295.52,-24.09,34.40,  2.31,131.43, 40.56661,-105.06568,,6.000000, 9922.1,8.000000,1.398
Data,2460.0, 295.40,-24.11,34.30,  2.27,130.53, 40.56660,-105.06566,,6.000000, 9925.1,-9.000000,1.398
Data,2461.0, 295.30,-24.14,34.30,  2.57,125.78, 40.56659,-105.06564,,6.000000, 9927.9,8.000000,1.398
Data,2462.0, 295.17,-24.15,34.30,  3.43,122.53, 40.56657,-105.06560,,6.000000, 9931.3,-3.000000,1.394
Data,2463.0, 294.97,-24.19,34.30,  3.46,125.71, 40.56655,-105.06557,,6.000000, 9935.4,8.000000,1.398
Data,2464.0, 294.83,-24.20,34.30,  3.62,126.08, 40.56653,-105.06553,,6.000000, 9938.5,4.000000,1.394
Data,2465.0, 294.68,-24.23,34.30,  3.30,129.54, 40.56651,-105.06550,,6.000000, 9941.8,7.000000,1.398
Data,2466.0, 294.49,-24.26,34.30,  3.18,128.52, 40.56649,-105.06547,,6.000000, 9945.7,5.000000,1.398
Data,2467.0, 294.39,-24.29,34.20,  2.77,133.28, 40.56646,-105.06544,,6.000000, 9950.1,7.000000,1.398
Data,2468.0, 294.25,-24.32,34.20,  2.59,130.30, 40.56644,-105.06541,,6.000000, 9953.8,6.000000,1.398
Data,2469.0, 294.10,-24.35,34.20,  2.31,128.84, 40.56643,-105.06539,,6.000000, 9957.4,6.000000,1.396
Data,2470.0, 293.97,-24.40,34.20,  2.29,127.93, 40.56642,-105.06537,,6.000000, 9961.2,7.000000,1.398
Data,2471.0, 293.83,-24.43,34.20,  2.40,131.53, 40.56640,-105.06535,,6.000000, 9964.6,3.000000,1.396
Data,2472.0, 293.70,-24.46,34.20,  2.68,127.42, 40.56638,-105.06532,,6.000000, 9967.8,8.000000,1.398
Data,2474.0, 293.36,-24.55,34.20,  2.96,123.37, 40.56636,-105.06526,,6.000000, 9974.9,8.000000,1.396
Data,2476.0, 293.08,-24.57,34.20,  3.38,121.27, 40.56632,-105.06519,,6.000000, 9982.5,8.000000,1.396
Data,2477.0, 292.91,-24.57,34.20,  3.74,120.94, 40.56630,-105.06515,,6.000000, 9986.1,-1.000000,1.396
Data,2478.0, 292.76,-24.61,34.20,  3.62,125.39, 40.56628,-105.06511,,6.000000, 9988.7,8.000000,1.398
Data,2479.0, 292.63,-24.60,34.30,  3.74,124.39, 40.56626,-105.06508,,6.000000, 9992.1,0.000000,1.398
Data,2480.0, 292.50,-24.65,34.30,  3.04,122.33, 40.56625,-105.06504,,6.000000, 9995.2,8.000000,1.396
Data,2481.0, 292.30,-24.67,34.30,  3.29,117.24, 40.56623,-105.06501,,6.000000, 9999.1,-2.000000,1.396
Data,2483.0, 292.01,-24.70,34.40,  3.08,116.73, 40.56621,-105.06494,,6.000000,10006.2,-9.000000,1.396
Data,2484.0, 291.88,-24.71,34.40,  2.58,112.83, 40.56620,-105.06490,,6.000000,10009.5,8.000000,1.396
Data,2485.0, 291.78,-24.75,34.40,  3.38,113.18, 40.56619,-105.06487,,6.000000,10012.7,-1.000000,1.396
Data,2486.0, 291.62,-24.76,34.50,  2.91,113.01, 40.56617,-105.06483,,6.000000,10016.2,8.000000,1.391
Data,2487.0, 291.50,-24.79,34.50,  3.45,115.49, 40.56616,-105.06480,,6.000000,10019.6,1.000000,1.396
Data,2488.0, 291.36,-24.80,34.50,  3.11,114.13, 40.56615,-105.06476,,6.000000,10023.3,7.000000,1.396
Data,2489.0, 291.19,-24.85,34.60,  3.57,120.31, 40.56613,-105.06473,,6.000000,10026.6,4.000000,1.394
Data,2491.0, 290.91,-24.89,34.70,  3.57,121.38, 40.56609,-105.06465,,6.000000,10033.5,5.000000,1.391
Data,2492.0, 290.74,-24.92,34.70,  3.23,120.54, 40.56608,-105.06462,,6.000000,10036.7,7.000000,1.396
Data,2493.0, 290.62,-24.96,34.80,  3.24,122.31, 40.56606,-105.06459,,6.000000,10040.3,4.000000,1.394
Data,2494.0, 290.45,-25.01,34.90,  3.44,120.64, 40.56605,-105.06455,,6.000000,10043.3,8.000000,1.394
Data,2495.0, 290.35,-25.03,34.90,  3.56,120.98, 40.56603,-105.06452,,6.000000,10046.6,3.000000,1.385
Data,2496.0, 290.19,-25.07,34.90,  3.33,116.01, 40.56601,-105.06448,,6.000000,10050.2,8.000000,1.396
Data,2497.0, 290.02,-25.09,35.00,  3.58,118.03, 40.56600,-105.06444,,6.000000,10053.7,0.000000,1.385
Data,2498.0, 289.90,-25.12,35.10,  3.32,117.25, 40.56598,-105.06440,,6.000000,10057.2,8.000000,1.391
Data,2499.0, 289.72,-25.16,35.10,  3.31,116.30, 40.56597,-105.06436,,6.000000,10060.6,-9.000000,1.394
Data,2500.0, 289.59,-25.17,35.10,  3.15,116.20, 40.56596,-105.06433,,6.000000,10063.9,8.000000,1.394
Data,2501.0, 289.45,-25.22,35.20,  3.68,117.03, 40.56594,-105.06429,,6.000000,10067.7,1.000000,1.394
Data,2502.0, 289.36,-25.24,35.20,  3.75,121.47, 40.56592,-105.06425,,6.000000,10070.9,8.000000,1.396
Data,2503.0, 289.22,-25.26,35.20,  4.08,119.42, 40.56590,-105.06421,,6.000000,10074.4,6.000000,1.391
Data,2504.0, 289.06,-25.29,35.30,  3.90,118.38, 40.56588,-105.06417,,6.000000,10078.5,6.000000,1.396
Data,2505.0, 288.94,-25.30,35.30,  4.19,115.22, 40.56587,-105.06412,,6.000000,10081.9,8.000000,1.391
Data,2506.0, 288.76,-25.30,35.40,  4.33,116.11, 40.56585,-105.06407,,6.000000,10085.7,5.000000,1.394
Data,2507.0, 288.64,-25.33,35.40,  4.16,113.54, 40.56583,-105.06403,,6.000000,10089.2,8.000000,1.394
Data,2508.0, 288.52,-25.34,35.40,  4.05,112.48, 40.56582,-105.06398,,6.000000,10092.8,5.000000,1.394
Data,2509.0, 288.36,-25.35,35.40,  4.19,110.51, 40.56580,-105.06393,,6.000000,10096.9,8.000000,1.394
Data,2510.0, 288.24,-25.36,35.50,  4.13,113.73, 40.56579,-105.06389,,6.000000,10100.9,6.000000,1.391
Data,2511.0, 288.08,-25.39,35.50,  3.86,113.32, 40.56577,-105.06384,,6.000000,10104.9,6.000000,1.394
Data,2512.0, 287.95,-25.44,35.50,  3.68,115.66, 40.56576,-105.06380,,6.000000,10108.5,7.000000,1.391
Data,2513.0, 287.77,-25.49,35.50,  3.89,116.69, 40.56574,-105.06376,,6.000000,10112.2,6.000000,1.394
Data,2514.0, 287.65,-25.51,35.60,  3.83,120.44, 40.56572,-105.06373,,6.000000,10115.8,6.000000,1.394
Data,2515.0, 287.52,-25.57,35.60,  3.73,119.22, 40.56570,-105.06369,,6.000000,10119.2,6.000000,1.385
Data,2516.0, 287.37,-25.61,35.60,  3.47,119.11, 40.56569,-105.06365,,6.000000,10122.5,4.000000,1.385
Data,2517.0, 287.22,-25.64,35.60,  3.90,115.94, 40.56567,-105.06360,,6.000000,10126.1,8.000000,1.394
Data,2518.0, 287.09,-25.68,35.70,  4.01,115.20, 40.56565,-105.06356,,6.000000,10129.7,0.000000,1.394
Data,2519.0, 286.93,-25.68,35.70,  3.78,112.96, 40.56564,-105.06352,,6.000000,10132.7,8.000000,1.396
Data,2521.0, 286.67,-25.76,35.80,  3.60,113.10, 40.56561,-105.06343,,6.000000,10139.1,8.000000,1.394
Data,2522.0, 286.54,-25.78,35.80,  3.96,113.54, 40.56560,-105.06339,,6.000000,10141.8,2.000000,1.394
Data,2523.0, 286.45,-25.82,35.90,  3.43,115.55, 40.56558,-105.06335,,6.000000,10146.2,6.000000,1.394
Data,2524.0, 286.23,-25.83,35.90,  3.28,113.66, 40.56557,-105.06331,,6.000000,10149.3,7.000000,1.394
Data,2525.0, 286.13,-25.86,35.90,  3.35,115.17, 40.56555,-105.06327,,6.000000,10152.8,2.000000,1.394
Data,2526.0, 285.96,-25.90,36.00,  3.62,112.26, 40.56554,-105.06324,,6.000000,10155.9,8.000000,1.389
Data,2528.0, 285.68,-25.94,36.10,  3.52,110.78, 40.56552,-105.06316,,6.000000,10162.3,8.000000,1.391
Data,2529.0, 285.56,-25.95,36.10,  4.07,111.93, 40.56550,-105.06311,,6.000000,10165.3,6.000000,1.389
Data,2530.0, 285.43,-26.01,36.10,  3.81,115.90, 40.56549,-105.06307,,6.000000,10168.8,3.000000,1.394
Data,2531.0, 285.27,-26.03,36.20,  3.79,114.32, 40.56548,-105.06303,,6.000000,10171.8,8.000000,1.389
Data,2532.0, 285.13,-26.08,36.20,  3.90,117.49, 40.56546,-105.06299,,6.000000,10175.4,0.000000,1.391
Data,2533.0, 285.01,-26.08,36.20,  3.53,119.70, 40.56544,-105.06295,,6.000000,10179.8,6.000000,1.389
Data,2534.0, 284.83,-26.11,36.20,  3.68,117.85, 40.56542,-105.06291,,6.000000,10183.6,8.000000,1.391
Data,2536.0, 284.57,-26.17,36.30,  3.39,114.72, 40.56540,-105.06284,,6.000000,10190.6,5.000000,1.391
Data,2537.0, 284.47,-26.20,36.30,  3.63,111.89, 40.56539,-105.06280,,6.000000,10193.8,8.000000,1.391
Data,2539.0, 284.16,-26.20,36.50,  4.41,111.95, 40.56536,-105.06271,,6.000000,10200.0,6.000000,1.394
Data,2540.0, 284.06,-26.20,36.50,  4.89,108.70, 40.56534,-105.06265,,6.000000,10203.6,7.000000,1.391
Data,2541.0, 283.98,-26.19,36.60,  4.62,109.97, 40.56533,-105.06260,,6.000000,10206.2,0.000000,1.391
Data,2542.0, 283.81,-26.23,36.70,  4.46,109.52, 40.56532,-105.06255,,6.000000,10209.6,8.000000,1.391
Data,2543.0, 283.69,-26.23,36.80,  4.35,108.22, 40.56530,-105.06250,,6.000000,10212.7,-2.000000,1.391
Data,2544.0, 283.55,-26.26,36.80,  3.83,113.41, 40.56529,-105.06246,,6.000000,10216.2,7.000000,1.391
Data,2545.0, 283.43,-26.25,36.90,  3.84,118.61, 40.56527,-105.06241,,6.000000,10219.4,6.000000,1.391
Data,2546.0, 283.34,-26.26,37.00,  4.11,124.08, 40.56524,-105.06238,,6.000000,10222.6,5.000000,1.391
Data,2547.0, 283.17,-26.27,37.00,  4.41,125.45, 40.56522,-105.06234,,6.000000,10225.5,7.000000,1.391
Data,2548.0, 283.07,-26.28,37.20,  4.59,128.30, 40.56519,-105.06229,,6.000000,10229.2,5.000000,1.391
Data,2549.0, 282.90,-26.30,37.20,  4.52,127.74, 40.56516,-105.06225,,6.000000,10232.5,6.000000,1.387
Data,2550.0, 282.76,-26.28,37.30,  4.59,126.93, 40.56514,-105.06221,,6.000000,10235.9,7.000000,1.391
Data,2551.0, 282.57,-26.28,37.30,  4.66,121.69, 40.56512,-105.06216,,6.000000,10239.1,2.000000,1.391
Data,2552.0, 282.50,-26.34,37.40,  4.79,121.30, 40.56510,-105.06211,,6.000000,10242.5,8.000000,1.391
Data,2554.0, 282.24,-26.41,37.40,  4.91,116.92, 40.56506,-105.06201,,6.000000,10249.4,8.000000,1.387
Data,2555.0, 282.09,-26.38,37.40,  5.13,114.25, 40.56504,-105.06195,,6.000000,10252.9,-4.000000,1.389
Data,2556.0, 281.92,-26.44,37.40,  4.94,114.86, 40.56503,-105.06190,,6.000000,10256.1,8.000000,1.391
Data,2557.0, 281.80,-26.45,37.40,  5.37,116.11, 40.56501,-105.06185,,6.000000,10259.0,5.000000,1.391
Data,2558.0, 281.65,-26.47,37.40,  5.03,116.22, 40.56499,-105.06179,,6.000000,10262.0,6.000000,1.391
Data,2559.0, 281.49,-26.49,37.40,  4.94,117.80, 40.56497,-105.06174,,6.000000,10265.5,7.000000,1.391
Data,2561.0, 281.19,-26.54,37.40,  4.51,126.03, 40.56491,-105.06165,,6.000000,10272.8,8.000000,1.387
Data,2562.0, 281.08,-26.57,37.30,  4.36,125.60, 40.56489,-105.06161,,6.000000,10276.0,5.000000,1.389
Data,2564.0, 280.81,-26.64,37.20,  3.90,123.01, 40.56485,-105.06153,,6.000000,10283.2,8.000000,1.389
Data,2565.0, 280.64,-26.70,37.20,  4.34,119.44, 40.56483,-105.06149,,6.000000,10287.0,-1.000000,1.389
Data,2566.0, 280.51,-26.78,37.10,  4.46,116.40, 40.56482,-105.06144,,6.000000,10290.5,8.000000,1.389
Data,2567.0, 280.40,-26.82,37.00,  5.17,116.14, 40.56480,-105.06139,,6.000000,10294.1,5.000000,1.389
Data,2568.0, 280.29,-26.82,36.90,  4.97,114.53, 40.56478,-105.06133,,6.000000,10297.6,5.000000,1.389
Data,2569.0, 280.15,-26.87,36.90,  5.26,114.83, 40.56476,-105.06128,,6.000000,10301.1,8.000000,1.389
Data,2571.0, 279.86,-26.92,36.80,  5.45,117.66, 40.56472,-105.06116,,6.000000,10308.7,8.000000,1.387
Data,2572.0, 279.68,-26.92,36.70,  5.80,119.81, 40.56469,-105.06110,,6.000000,10312.2,3.000000,1.387
Data,2573.0, 279.54,-26.98,36.60,  5.14,119.97, 40.56467,-105.06105,,6.000000,10316.2,9.000000,1.389
Data,2574.0, 279.46,-26.99,36.60,  5.01,120.11, 40.56464,-105.06099,,6.000000,10319.7,6.000000,1.385
Data,2575.0, 279.28,-27.04,36.50,  4.77,119.62, 40.56462,-105.06094,,6.000000,10323.3,3.000000,1.389
Data,2576.0, 279.14,-27.04,36.50,  4.63,122.74, 40.56459,-105.06090,,6.000000,10326.6,8.000000,1.389
Data,2577.0, 278.98,-27.08,36.40,  4.81,121.19, 40.56457,-105.06085,,6.000000,10330.1,0.000000,1.389
Data,2578.0, 278.88,-27.13,36.30,  4.64,119.16, 40.56455,-105.06080,,6.000000,10333.6,8.000000,1.389
Data,2579.0, 278.75,-27.19,36.30,  4.91,117.16, 40.56453,-105.06074,,6.000000,10337.3,-2.000000,1.387
Data,2580.0, 278.54,-27.20,36.20,  4.69,118.66, 40.56451,-105.06069,,6.000000,10340.7,7.000000,1.389
Data,2581.0, 278.42,-27.26,36.20,  4.87,117.14, 40.56449,-105.06064,,6.000000,10344.2,2.000000,1.389
Data,2582.0, 278.29,-27.29,36.10,  4.49,117.61, 40.56447,-105.06059,,6.000000,10348.6,7.000000,1.389
Data,2583.0, 278.11,-27.33,36.10,  4.86,118.59, 40.56445,-105.06054,,6.000000,10352.1,6.000000,1.389
Data,2584.0, 278.03,-27.35,36.00,  4.80,121.67, 40.56443,-105.06049,,6.000000,10355.2,5.000000,1.389
Data,2585.0, 277.88,-27.35,36.00,  4.83,120.42, 40.56441,-105.06045,,6.000000,10358.0,8.000000,1.389
Data,2586.0, 277.73,-27.39,35.90,  5.11,122.10, 40.56438,-105.06040,,6.000000,10361.3,-3.000000,1.387
Data,2587.0, 277.64,-27.42,35.90,  5.17,122.09, 40.56436,-105.06034,,6.000000,10364.5,9.000000,1.389
Data,2589.0, 277.38,-27.43,35.80,  5.73,120.52, 40.56430,-105.06023,,6.000000,10370.6,8.000000,1.387
Data,2590.0, 277.29,-27.43,35.80,  5.96,118.82, 40.56428,-105.06016,,6.000000,10374.0,2.000000,1.385
Data,2591.0, 277.14,-27.49,35.70,  5.79,120.05, 40.56425,-105.06010,,6.000000,10377.4,7.000000,1.387
Data,2592.0, 277.02,-27.50,35.70,  5.82,119.39, 40.56423,-105.06004,,6.000000,10381.1,6.000000,1.376
Data,2593.0, 276.91,-27.53,35.60,  5.51,120.10, 40.56420,-105.05998,,6.000000,10384.0,5.000000,1.387
Data,2594.0, 276.75,-27.56,35.60,  5.33,119.57, 40.56418,-105.05993,,6.000000,10387.5,8.000000,1.378
Data,2595.0, 276.66,-27.57,35.50,  5.01,122.44, 40.56415,-105.05988,,6.000000,10390.6,1.000000,1.385
Data,2596.0, 276.49,-27.63,35.50,  4.84,121.97, 40.56413,-105.05983,,6.000000,10394.4,8.000000,1.387
Data,2597.0, 276.37,-27.65,35.40,  4.86,122.10, 40.56411,-105.05978,,6.000000,10398.2,-8.000000,1.385
Data,2598.0, 276.21,-27.68,35.40,  4.30,123.19, 40.56409,-105.05973,,6.000000,10401.9,8.000000,1.387
Data,2600.0, 275.95,-27.72,35.30,  4.53,120.79, 40.56404,-105.05964,,6.000000,10408.9,9.000000,1.387
Data,2601.0, 275.82,-27.73,35.30,  4.99,118.04, 40.56402,-105.05959,,6.000000,10412.3,-4.000000,1.387
Data,2602.0, 275.66,-27.77,35.20,  4.88,116.98, 40.56401,-105.05954,,6.000000,10416.0,8.000000,1.387
Data,2603.0, 275.58,-27.77,35.20,  5.01,116.63, 40.56398,-105.05949,,6.000000,10419.6,-1.000000,1.387
Data,2604.0, 275.42,-27.81,35.20,  4.68,116.95, 40.56396,-105.05944,,6.000000,10423.6,7.000000,1.387
Data,2605.0, 275.31,-27.82,35.10,  4.80,115.04, 40.56395,-105.05938,,6.000000,10427.0,0.000000,1.387
Data,2606.0, 275.12,-27.85,35.10,  4.59,116.96, 40.56393,-105.05933,,6.000000,10430.5,8.000000,1.387
Data,2608.0, 274.87,-27.92,35.00,  4.35,117.77, 40.56389,-105.05924,,6.000000,10438.5,8.000000,1.383
Data,2609.0, 274.76,-27.95,35.00,  4.52,116.87, 40.56387,-105.05919,,6.000000,10442.1,-6.000000,1.387
Data,2610.0, 274.55,-27.96,34.90,  4.55,116.81, 40.56386,-105.05915,,6.000000,10445.0,8.000000,1.387
Data,2611.0, 274.45,-27.99,34.90,  4.86,117.91, 40.56384,-105.05910,,6.000000,10447.8,-1.000000,1.387
Data,2612.0, 274.32,-28.04,34.80,  4.90,116.91, 40.56382,-105.05904,,6.000000,10451.4,9.000000,1.376
Data,2613.0, 274.19,-28.04,34.80,  5.79,117.94, 40.56380,-105.05899,,6.000000,10454.0,0.000000,1.376
Data,2614.0, 274.04,-28.09,34.70,  5.08,116.67, 40.56378,-105.05893,,6.000000,10457.8,8.000000,1.387
Data,2615.0, 273.92,-28.11,34.70,  5.27,117.97, 40.56375,-105.05888,,6.000000,10461.3,0.000000,1.387
Data,2616.0, 273.77,-28.19,34.60,  4.99,114.96, 40.56373,-105.05882,,6.000000,10465.3,8.000000,1.387
Data,2617.0, 273.66,-28.20,34.60,  5.04,114.30, 40.56371,-105.05877,,6.000000,10468.4,-2.000000,1.387
Data,2618.0, 273.51,-28.23,34.60,  4.00,109.89, 40.56370,-105.05872,,6.000000,10472.5,8.000000,1.385
Data,2619.0, 273.40,-28.28,34.50,  4.17,114.00, 40.56368,-105.05867,,6.000000,10476.1,-2.000000,1.383
Data,2620.0, 273.26,-28.27,34.50,  3.57,112.28, 40.56367,-105.05863,,6.000000,10479.7,8.000000,1.385
Data,2621.0, 273.11,-28.31,34.50,  4.19,113.85, 40.56365,-105.05859,,6.000000,10482.8,1.000000,1.385
Data,2622.0, 273.00,-28.29,34.40,  3.54,115.44, 40.56364,-105.05854,,6.000000,10486.0,8.000000,1.385
Data,2623.0, 272.85,-28.30,34.40,  3.78,118.04, 40.56362,-105.05851,,6.000000,10488.6,4.000000,1.385
Data,2624.0, 272.73,-28.33,34.40,  4.11,117.10, 40.56361,-105.05846,,6.000000,10492.4,6.000000,1.387
Data,2625.0, 272.57,-28.37,34.30,  4.42,117.68, 40.56358,-105.05842,,6.000000,10496.2,6.000000,1.385
Data,2626.0, 272.43,-28.43,34.30,  4.69,119.16, 40.56356,-105.05837,,6.000000,10499.8,2.000000,1.385
Data,2627.0, 272.29,-28.43,34.30,  4.62,122.51, 40.56354,-105.05833,,6.000000,10503.1,8.000000,1.385
Data,2628.0, 272.20,-28.48,34.20,  4.73,121.65, 40.56352,-105.05827,,6.000000,10506.4,-2.000000,1.385
Data,2629.0, 272.01,-28.51,34.20,  4.58,124.04, 40.56350,-105.05823,,6.000000,10509.4,8.000000,1.374
Data,2630.0, 271.86,-28.54,34.20,  4.22,124.81, 40.56347,-105.05819,,6.000000,10513.0,-4.000000,1.374
Data,2631.0, 271.74,-28.54,34.30,  3.81,128.15, 40.56345,-105.05815,,6.000000,10516.7,8.000000,1.381
Data,2632.0, 271.60,-28.55,34.20,  4.19,128.15, 40.56343,-105.05812,,6.000000,10520.2,5.000000,1.385
Data,2633.0, 271.45,-28.60,34.20,  3.76,125.68, 40.56341,-105.05808,,6.000000,10523.7,-5.000000,1.385
Data,2634.0, 271.31,-28.60,34.30,  3.73,127.79, 40.56339,-105.05805,,6.000000,10527.9,8.000000,1.385
