FileFormat,CSV
Data,1991.0,313.27,-21.39,39.67,3.69,109.12,40.57204,-105.07860,9656.1,9498.2,-31.76,-3.49,1.21,3.74
Data,1992.0,313.11,-21.41,39.60,3.70,109.00,40.57205,-105.07857,9659.8,9502.0,-31.80,-3.50,1.20,3.71
Data,1993.0,312.96,-21.43,39.56,3.72,109.04,40.57201,-105.07854,9663.5,9505.6,-31.83,-3.51,1.21,3.66
Data,1994.0,312.80,-21.45,39.52,3.74,109.25,40.57199,-105.07850,9667.1,9509.4,-31.86,-3.53,1.23,3.63
Data,1995.0,312.65,-21.47,39.45,3.76,109.59,40.57201,-105.07847,9670.7,9513.0,-31.89,-3.55,1.26,3.60
Data,1996.0,312.50,-21.49,39.35,3.79,110.01,40.57201,-105.07843,9674.3,9516.3,-31.94,-3.56,1.30,3.58
Data,1997.0,312.35,-21.52,39.26,3.82,110.47,40.57197,-105.07839,9677.9,9520.7,-31.99,-3.58,1.34,3.56
Data,1998.0,312.19,-21.54,39.18,3.84,110.94,40.57197,-105.07835,9681.5,9523.7,-32.03,-3.59,1.37,3.56
Data,1999.0,312.05,-21.57,39.12,3.87,111.35,40.57199,-105.07833,9684.9,9527.4,-32.07,-3.60,1.41,3.56
Data,2000.0,311.90,-21.59,39.02,3.89,111.70,40.57198,-105.07828,9688.5,9530.5,-32.12,-3.61,1.44,3.60
Data,2001.0,311.74,-21.61,38.88,3.90,111.95,40.57195,-105.07823,9692.1,9534.7,-32.18,-3.62,1.46,3.64
Data,2002.0,311.59,-21.64,38.75,3.91,112.08,40.57194,-105.07821,9695.8,9538.1,-32.24,-3.62,1.47,3.65
Data,2003.0,311.43,-21.66,38.65,3.92,112.07,40.57197,-105.07819,9699.5,9542.4,-32.29,-3.63,1.47,3.64
Data,2004.0,311.27,-21.68,38.52,3.92,111.88,40.57196,-105.07814,9703.2,9544.6,-32.34,-3.64,1.46,3.61
Data,2005.0,311.13,-21.70,38.37,3.92,111.49,40.57192,-105.07810,9706.7,9547.9,-32.40,-3.65,1.44,3.58
Data,2006.0,310.98,-21.72,38.26,3.93,110.87,40.57192,-105.07807,9710.2,9551.3,-32.45,-3.67,1.40,3.59
Data,2007.0,310.83,-21.74,38.18,3.93,110.01,40.57193,-105.07805,9713.8,9556.3,-32.49,-3.70,1.35,3.63
Data,2008.0,310.67,-21.76,38.09,3.94,108.92,40.57191,-105.07800,9717.5,9559.8,-32.53,-3.73,1.28,3.66
Data,2009.0,310.51,-21.78,37.95,3.96,107.62,40.57187,-105.07798,9721.2,9563.8,-32.59,-3.77,1.20,3.69
Data,2010.0,310.36,-21.80,37.78,3.98,106.17,40.57188,-105.07797,9724.9,9567.3,-32.66,-3.83,1.11,3.72
Data,2011.0,310.20,-21.82,37.62,4.02,104.62,40.57189,-105.07793,9728.6,9571.5,-32.72,-3.89,1.01,3.75
Data,2012.0,310.04,-21.84,37.47,4.05,103.04,40.57186,-105.07787,9732.3,9575.0,-32.78,-3.95,0.91,3.77
Data,2013.0,309.88,-21.87,37.33,,,40.57183,-105.07785,9736.2,9578.8,-32.85,,,3.78
Data,2014.0,309.72,-21.89,37.20,4.15,100.15,40.57186,-105.07783,9740.0,9581.6,-32.91,-4.08,0.73,3.77
Data,2015.0,309.56,-21.92,37.08,4.20,99.01,40.57186,-105.07779,9743.8,9585.3,-32.97,-4.15,0.66,3.74
Data,2016.0,309.41,-21.94,36.95,4.26,98.11,40.57182,-105.07774,9747.4,9589.0,-33.03,-4.21,0.60,3.74
Data,2017.0,309.25,-21.97,36.82,,,40.57180,-105.07774,9751.1,9592.9,-33.09,,,3.76
Data,2018.0,309.09,-22.00,36.68,4.36,96.91,40.57183,-105.07770,9754.9,9597.6,-33.16,-4.33,0.52,3.76
Data,2019.0,308.93,-22.03,36.52,4.40,96.51,40.57182,-105.07765,9758.7,9601.4,-33.23,-4.37,0.50,3.74
Data,2020.0,308.78,-22.06,36.37,4.43,96.17,40.57178,-105.07763,9762.5,9605.5,-33.30,-4.41,0.48,3.72
Data,2021.0,308.62,-22.08,36.25,4.46,95.85,40.57178,-105.07762,9766.2,9608.0,-33.36,-4.44,0.45,3.68
Data,2022.0,308.47,-22.12,36.15,4.48,95.53,40.57179,-105.07756,9769.8,9611.8,-33.42,-4.46,0.43,3.65
Data,2023.0,308.32,-22.15,36.04,4.48,95.20,40.57177,-105.07751,9773.4,9615.0,-33.48,-4.47,0.41,3.64
Data,2024.0,308.16,-22.18,35.95,4.48,94.88,40.57175,-105.07751,9777.1,9618.8,-33.53,-4.47,0.38,3.65
Data,2025.0,308.01,-22.20,35.87,4.47,94.58,40.57176,-105.07748,9780.8,9622.1,-33.58,-4.46,0.36,3.67
Data,2026.0,307.86,-22.23,35.79,4.45,94.34,40.57176,-105.07741,9784.3,9626.2,-33.63,-4.44,0.34,3.71
Data,2027.0,307.70,-22.26,35.72,4.42,94.13,40.57172,-105.07739,9788.0,9629.9,-33.67,-4.41,0.32,3.78
Data,2028.0,307.54,-22.29,35.69,,,40.57170,-105.07739,9792.0,9633.9,-33.71,,,3.83
Data,2029.0,307.37,-22.32,35.71,4.32,93.81,40.57171,-105.07733,9795.9,9636.4,-33.73,-4.31,0.29,3.84
Data,2031.0,307.06,-22.37,35.78,4.18,93.77,40.57166,-105.07727,9803.4,9644.3,-33.76,-4.17,0.27,3.80
Data,2032.0,306.90,-22.40,35.80,4.10,93.93,40.57167,-105.07726,9807.2,9647.8,-33.78,-4.09,0.28,3.76
Data,2033.0,306.74,-22.43,35.83,,,40.57166,-105.07719,9811.0,9652.1,-33.80,,,3.72
Data,2034.0,306.59,-22.47,35.87,3.97,94.78,40.57163,-105.07716,9814.8,9655.4,-33.82,-3.96,0.33,3.67
Data,2035.0,306.43,-22.50,35.91,3.92,95.57,40.57163,-105.07718,9818.4,9658.8,-33.84,-3.91,0.38,3.63
Data,2036.0,306.29,-22.53,35.98,3.89,96.67,40.57163,-105.07714,9821.9,9662.9,-33.84,-3.86,0.45,3.62
Data,2037.0,306.14,-22.56,36.03,,,40.57159,-105.07707,9825.4,9667.4,-33.86,,,3.65
Data,2038.0,305.99,-22.59,36.02,,,40.57157,-105.07705,9829.1,9670.9,-33.88,,,3.71
Data,2039.0,305.83,-22.61,36.03,3.84,101.56,40.57159,-105.07703,9832.9,9675.0,-33.91,-3.77,0.77,3.73
Data,2040.0,305.67,-22.64,36.09,3.85,103.44,40.57158,-105.07697,9836.8,9678.1,-33.91,-3.74,0.89,3.68
Data,2041.0,305.51,-22.66,36.10,3.86,105.24,40.57154,-105.07693,9840.5,9681.9,-33.93,-3.72,1.01,3.56
Data,2042.0,305.37,-22.69,36.15,3.87,106.86,40.57154,-105.07692,9844.0,9685.2,-33.94,-3.70,1.12,3.39
Data,2043.0,305.24,-22.71,36.20,3.88,108.23,40.57155,-105.07689,9847.2,9688.8,-33.95,-3.69,1.22,3.27
Data,2044.0,305.11,-22.74,36.23,3.90,109.30,40.57152,-105.07684,9850.3,9692.2,-33.96,-3.68,1.29,3.21
Data,2045.0,304.97,-22.76,36.28,3.91,110.07,40.57149,-105.07681,9853.5,9695.7,-33.97,-3.67,1.34,3.23
Data,2046.0,304.84,-22.79,36.30,3.92,110.56,40.57150,-105.07678,9856.7,9699.6,-33.99,-3.67,1.38,3.30
Data,2048.0,304.55,-22.85,36.30,3.93,110.77,40.57146,-105.07671,9863.6,9707.3,-34.05,-3.67,1.39,3.51
Data,2049.0,304.41,-22.88,36.32,3.92,110.54,40.57144,-105.07670,9867.1,9711.1,-34.06,-3.67,1.38,3.61
Data,2050.0,304.25,-22.90,36.38,3.92,110.13,40.57145,-105.07664,9870.8,9713.9,-34.07,-3.68,1.35,3.70
Data,2051.0,304.10,-22.91,36.43,3.90,109.58,40.57144,-105.07658,9874.6,9718.0,-34.07,-3.68,1.31,3.74
Data,2052.0,303.94,-22.93,36.47,3.88,108.94,40.57141,-105.07658,9878.4,9722.2,-34.07,-3.67,1.26,3.74
Data,2053.0,303.78,-22.95,36.48,3.84,108.22,40.57140,-105.07656,9882.1,9726.4,-34.08,-3.65,1.20,3.71
Data,2054.0,303.63,-22.96,36.45,3.80,107.43,40.57139,-105.07650,9885.8,9730.2,-34.10,-3.63,1.14,3.68
Data,2055.0,303.48,-22.97,36.43,3.75,106.56,40.57138,-105.07646,9889.4,9733.5,-34.12,-3.60,1.07,3.66
Data,2056.0,303.33,-22.98,36.40,3.70,105.64,40.57137,-105.07646,9893.1,9737.8,-34.13,-3.56,1.00,3.65
Data,2057.0,303.18,-23.00,36.42,3.63,104.67,40.57137,-105.07642,9896.7,9741.8,-34.14,-3.51,0.92,3.67
Data,2058.0,303.03,-23.01,36.42,3.56,103.70,40.57136,-105.07635,9900.4,9746.3,-34.16,-3.46,0.84,3.70
Data,2059.0,302.87,-23.03,36.41,3.49,102.70,40.57134,-105.07632,9904.1,9749.3,-34.17,-3.41,0.77,3.76
Data,2060.0,302.72,-23.05,36.43,3.42,101.69,40.57135,-105.07631,9907.9,9752.8,-34.19,-3.35,0.69,3.84
Data,2061.0,302.56,-23.06,36.42,3.35,100.67,40.57135,-105.07627,9911.7,9755.2,-34.20,-3.29,0.62,3.92
Data,2062.0,302.39,-23.08,36.33,3.27,99.63,40.57133,-105.07621,9915.7,9759.7,-34.25,-3.23,0.55,3.96
Data,2063.0,302.22,-23.10,36.21,3.20,98.58,40.57133,-105.07620,9919.8,9763.0,-34.30,-3.16,0.48,3.95
Data,2064.0,302.06,-23.12,36.14,3.12,97.53,40.57134,-105.07619,9923.8,9766.6,-34.34,-3.09,0.41,3.87
Data,2065.0,301.90,-23.15,36.11,,,40.57133,-105.07614,9927.6,9769.1,-34.37,,,3.75
Data,2066.0,301.75,-23.18,36.08,2.99,95.49,40.57130,-105.07608,9931.2,9773.9,-34.41,-2.97,0.29,3.66
Data,2067.0,301.61,-23.20,36.09,2.93,94.55,40.57131,-105.07607,9934.8,9777.1,-34.43,-2.92,0.23,3.61
Data,2069.0,301.31,-23.25,36.13,,,40.57130,-105.07600,9942.0,9784.5,-34.46,,,3.62
Data,2070.0,301.16,-23.28,36.08,2.80,92.29,40.57128,-105.07594,9945.6,9788.7,-34.50,-2.80,0.11,3.69
Data,2071.0,301.01,-23.31,36.05,2.77,91.75,40.57129,-105.07593,9949.3,9791.6,-34.53,-2.77,0.08,3.79
Data,2072.0,300.85,-23.34,36.05,2.75,91.32,40.57130,-105.07592,9953.1,9795.9,-34.56,-2.75,0.06,3.89
Data,2073.0,300.69,-23.37,36.05,,,40.57128,-105.07586,9957.1,9797.8,-34.59,,,4.00
Data,2074.0,300.52,-23.40,36.05,2.72,90.81,40.57125,-105.07580,9961.3,9802.7,-34.62,-2.72,0.04,4.05
Data,2075.0,300.35,-23.43,36.03,2.72,90.73,40.57125,-105.07580,9965.3,9805.4,-34.65,-2.72,0.03,4.05
Data,2076.0,300.19,-23.45,36.01,2.73,90.74,40.57126,-105.07578,9969.3,9809.1,-34.68,-2.73,0.04,4.03
Data,2077.0,300.02,-23.48,35.99,,,40.57123,-105.07572,9973.4,9812.2,-34.71,,,3.99
Data,2078.0,299.86,-23.50,35.92,2.77,90.99,40.57120,-105.07566,9977.4,9816.7,-34.75,-2.77,0.05,3.96
Data,2079.0,299.70,-23.53,35.84,2.80,91.20,40.57121,-105.07564,9981.3,9820.0,-34.80,-2.80,0.06,3.95
Data,2080.0,299.54,-23.55,35.85,2.84,91.48,40.57122,-105.07562,9985.2,9824.2,-34.82,-2.84,0.07,3.98
Data,2081.0,299.38,-23.58,35.89,,,40.57119,-105.07556,9989.1,9827.9,-34.83,,,4.05
Data,2082.0,299.21,-23.60,35.88,2.93,92.38,40.57116,-105.07552,9993.1,9831.3,-34.85,-2.93,0.12,4.13
Data,2083.0,299.04,-23.62,35.85,2.99,93.10,40.57118,-105.07550,9997.4,9834.6,-34.88,-2.98,0.16,4.21
Data,2084.0,298.86,-23.64,35.83,3.05,94.06,40.57118,-105.07546,10001.7,9838.9,-34.90,-3.04,0.22,4.22
Data,2085.0,298.68,-23.66,35.83,,,40.57115,-105.07540,10006.0,9842.6,-34.92,,,4.14
Data,2086.0,298.52,-23.68,35.82,3.20,96.67,40.57113,-105.07537,10010.1,9845.9,-34.94,-3.18,0.37,4.01
Data,2087.0,298.36,-23.70,35.73,3.29,98.25,40.57114,-105.07536,10014.0,9850.2,-34.99,-3.26,0.47,3.86
Data,2088.0,298.20,-23.73,35.64,3.38,99.92,40.57114,-105.07532,10017.8,9854.3,-35.04,-3.33,0.58,3.73
Data,2089.0,298.05,-23.77,35.57,3.48,101.63,40.57110,-105.07527,10021.4,9858.4,-35.10,-3.41,0.70,3.64
Data,2090.0,297.91,-23.81,35.47,,,40.57109,-105.07524,10025.0,9861.6,-35.16,,,3.60
Data,2091.0,297.76,-23.84,35.35,3.65,105.03,40.57110,-105.07522,10028.5,9866.1,-35.22,-3.52,0.95,3.62
Data,2092.0,297.62,-23.86,35.27,3.72,106.74,40.57109,-105.07518,10032.2,9869.3,-35.27,-3.56,1.07,3.67
Data,2093.0,297.46,-23.88,35.22,3.79,108.44,40.57105,-105.07514,10035.9,9873.4,-35.30,-3.59,1.20,3.73
Data,2094.0,297.31,-23.90,35.17,3.84,110.11,40.57105,-105.07511,10039.8,9876.0,-35.33,-3.61,1.32,3.80
Data,2095.0,297.15,-23.91,35.10,3.89,111.73,40.57107,-105.07508,10043.6,9880.8,-35.37,-3.61,1.44,3.87
Data,2096.0,296.99,-23.93,35.03,3.92,113.26,40.57106,-105.07504,10047.4,9884.1,-35.40,-3.60,1.55,3.96
Data,2097.0,296.84,-23.95,35.00,3.94,114.71,40.57102,-105.07501,10051.3,9887.6,-35.43,-3.58,1.65,4.09
Data,2098.0,296.67,-23.96,34.95,3.95,116.04,40.57102,-105.07498,10055.5,9890.6,-35.46,-3.55,1.73,4.22
Data,2099.0,296.49,-23.98,34.88,3.94,117.24,40.57103,-105.07494,10059.8,9894.9,-35.49,-3.50,1.80,4.30
Data,2100.0,296.31,-24.00,34.83,3.92,118.29,40.57101,-105.07491,10064.3,9898.1,-35.52,-3.45,1.86,4.32
Data,2101.0,296.13,-24.02,34.77,3.89,119.19,40.57097,-105.07488,10068.6,9902.8,-35.56,-3.39,1.90,4.25
Data,2102.0,295.96,-24.04,34.72,3.84,119.93,40.57098,-105.07486,10072.8,9906.3,-35.59,-3.33,1.92,4.13
Data,2103.0,295.80,-24.06,34.68,3.79,120.52,40.57099,-105.07482,10076.8,9911.2,-35.62,-3.26,1.92,4.02
Data,2104.0,295.64,-24.09,34.67,3.72,120.96,40.57096,-105.07479,10080.7,9914.2,-35.65,-3.19,1.92,3.93
Data,2105.0,295.49,-24.12,34.67,3.65,121.28,40.57092,-105.07477,10084.6,9918.4,-35.69,-3.12,1.90,3.87
Data,2106.0,295.33,-24.16,34.63,3.58,121.50,40.57094,-105.07475,10088.4,9921.5,-35.73,-3.06,1.87,3.86
Data,2107.0,295.17,-24.20,34.61,3.51,121.63,40.57094,-105.07471,10092.3,9925.7,-35.77,-2.99,1.84,3.85
Data,2108.0,295.01,-24.23,34.62,3.45,121.68,40.57091,-105.07469,10096.2,9929.4,-35.80,-2.93,1.81,3.86
Data,2109.0,294.86,-24.27,34.62,3.39,121.69,40.57087,-105.07468,10100.1,9933.3,-35.83,-2.88,1.78,3.88
Data,2110.0,294.70,-24.31,34.58,3.34,121.68,40.57089,-105.07464,10103.9,9936.8,-35.88,-2.84,1.75,3.91
Data,2111.0,294.54,-24.34,34.55,3.30,121.70,40.57088,-105.07460,10107.8,9940.7,-35.91,-2.81,1.74,3.96
Data,2112.0,294.38,-24.36,34.52,3.28,121.76,40.57084,-105.07459,10111.8,9944.8,-35.94,-2.79,1.72,4.03
Data,2113.0,294.22,-24.38,34.50,3.26,121.85,40.57082,-105.07458,10116.0,9949.1,-35.97,-2.77,1.72,4.07
Data,2114.0,294.05,-24.40,34.46,3.26,121.97,40.57083,-105.07452,10120.1,9953.1,-36.00,-2.76,1.72,4.09
Data,2115.0,293.88,-24.41,34.43,3.27,122.09,40.57083,-105.07448,10124.2,9957.3,-36.02,-2.77,1.73,4.11
Data,2116.0,293.72,-24.43,34.46,3.29,122.21,40.57079,-105.07449,10128.3,9961.2,-36.03,-2.78,1.75,4.15
Data,2117.0,293.55,-24.46,34.51,3.33,122.30,40.57078,-105.07447,10132.3,9965.2,-36.04,-2.81,1.78,4.20
Data,2118.0,293.38,-24.49,34.55,3.38,122.38,40.57078,-105.07440,10136.6,9969.2,-36.05,-2.86,1.81,4.27
Data,2119.0,293.21,-24.52,34.52,3.45,122.45,40.57078,-105.07437,10140.9,9973.0,-36.09,-2.91,1.85,4.32
Data,2120.0,293.03,-24.54,34.50,3.53,122.52,40.57075,-105.07437,10145.3,9977.5,-36.12,-2.97,1.90,4.33
Data,2121.0,292.86,-24.57,34.55,3.61,122.60,40.57072,-105.07434,10149.7,9981.3,-36.13,-3.04,1.95,4.29
Data,2122.0,292.68,-24.59,34.64,3.71,122.73,40.57073,-105.07427,10154.0,9986.0,-36.12,-3.12,2.00,4.21
Data,2123.0,292.52,-24.62,34.72,3.81,122.94,40.57072,-105.07424,10158.1,9989.7,-36.12,-3.19,2.07,4.13
Data,2124.0,292.36,-24.64,34.78,3.91,123.28,40.57069,-105.07424,10162.1,9993.9,-36.12,-3.27,2.15,4.10
Data,2125.0,292.19,-24.67,34.86,4.02,123.77,40.57067,-105.07420,10166.2,9997.5,-36.13,-3.34,2.23,4.10
Data,2126.0,292.03,-24.70,34.90,4.12,124.39,40.57068,-105.07414,10170.3,10002.4,-36.14,-3.40,2.33,4.14
Data,2127.0,291.86,-24.73,34.90,4.23,125.12,40.57067,-105.07412,10174.5,10005.9,-36.17,-3.46,2.43,4.17
Data,2128.0,291.69,-24.77,34.90,4.33,125.90,40.57063,-105.07410,10178.7,10010.1,-36.20,-3.51,2.54,4.18
Data,2129.0,291.52,-24.79,34.90,4.43,126.67,40.57061,-105.07406,10182.9,10013.6,-36.23,-3.56,2.65,4.16
Data,2130.0,291.36,-24.82,34.92,4.53,127.37,40.57062,-105.07401,10187.1,10018.4,-36.24,-3.60,2.75,4.11
Data,2131.0,291.19,-24.85,34.97,4.61,127.97,40.57060,-105.07399,10191.1,10022.6,-36.25,-3.64,2.84,4.03
Data,2132.0,291.03,-24.88,35.02,4.69,128.45,40.57056,-105.07396,10195.1,10026.9,-36.27,-3.67,2.91,3.96
Data,2133.0,290.88,-24.92,35.05,4.75,128.81,40.57056,-105.07390,10199.0,10030.3,-36.30,-3.70,2.97,3.89
Data,2134.0,290.72,-24.97,35.07,,,40.57057,-105.07387,10202.9,10035.0,-36.34,,,3.84
Data,2135.0,290.57,-25.03,35.11,4.81,129.25,40.57053,-105.07385,10206.7,10038.8,-36.38,-3.73,3.05,3.81
Data,2136.0,290.42,-25.09,35.13,4.82,129.40,40.57049,-105.07379,10210.5,10043.3,-36.43,-3.73,3.06,3.84
Data,2137.0,290.27,-25.15,35.17,4.82,129.57,40.57051,-105.07375,10214.3,10046.4,-36.47,-3.72,3.07,3.91
Data,2138.0,290.11,-25.20,35.18,4.81,129.76,40.57050,-105.07374,10218.2,10051.4,-36.51,-3.70,3.08,4.03
Data,2139.0,289.95,-25.24,35.18,,,40.57045,-105.07368,10222.3,10055.5,-36.55,,,4.17
Data,2140.0,289.77,-25.28,35.19,4.76,130.16,40.57043,-105.07361,10226.6,10059.6,-36.58,-3.64,3.07,4.24
Data,2141.0,289.60,-25.31,35.20,4.73,130.31,40.57044,-105.07361,10231.0,10063.4,-36.61,-3.61,3.06,4.25
Data,2142.0,289.43,-25.34,35.26,4.68,130.42,40.57041,-105.07360,10235.3,10068.2,-36.62,-3.57,3.04,4.21
Data,2143.0,289.26,-25.37,35.33,4.63,130.47,40.57039,-105.07351,10239.4,10072.0,-36.63,-3.52,3.00,4.13
Data,2144.0,289.10,-25.41,35.35,,,40.57039,-105.07347,10243.4,10075.5,-36.65,,,4.08
Data,2145.0,288.94,-25.44,35.31,4.48,130.19,40.57035,-105.07346,10247.4,10079.6,-36.70,-3.42,2.89,4.07
Data,2146.0,288.78,-25.48,35.35,4.39,129.77,40.57032,-105.07342,10251.5,10083.6,-36.72,-3.37,2.81,4.08
Data,2147.0,288.62,-25.51,35.39,4.29,129.15,40.57033,-105.07337,10255.6,10088.0,-36.73,-3.33,2.71,4.11
Data,2148.0,288.45,-25.54,35.43,4.19,128.36,40.57033,-105.07334,10259.7,10092.3,-36.75,-3.29,2.60,4.12
Data,2149.0,288.29,-25.56,35.47,,,40.57028,-105.07330,10263.9,10096.4,-36.76,,,4.12
Data,2150.0,288.12,-25.59,35.50,4.00,126.37,40.57025,-105.07325,10268.0,10100.0,-36.78,-3.22,2.37,4.09
Data,2151.0,287.96,-25.61,35.53,3.91,125.25,40.57027,-105.07323,10272.1,10104.3,-36.79,-3.20,2.26,4.04
Data,2152.0,287.80,-25.63,35.58,3.84,124.10,40.57026,-105.07320,10276.1,10108.3,-36.79,-3.18,2.15,3.98
Data,2153.0,287.65,-25.65,35.62,,,40.57022,-105.07314,10280.1,10112.3,-36.79,,,3.93
Data,2154.0,287.49,-25.66,35.65,3.71,121.83,40.57020,-105.07309,10283.9,10115.9,-36.80,-3.15,1.96,3.91
Data,2155.0,287.34,-25.67,35.65,,,40.57019,-105.07308,10287.8,10120.0,-36.80,,,3.93
Data,2156.0,287.18,-25.67,35.68,3.62,119.79,40.57018,-105.07304,10291.8,10124.1,-36.80,-3.14,1.80,3.98
Data,2157.0,287.02,-25.68,35.75,,,40.57016,-105.07296,10295.8,10129.1,-36.79,,,4.05
Data,2158.0,286.86,-25.69,35.79,3.56,118.13,40.57014,-105.07291,10299.9,10133.4,-36.78,-3.14,1.68,4.12
Data,2159.0,286.70,-25.69,35.79,3.54,117.46,40.57012,-105.07290,10304.0,10137.4,-36.79,-3.14,1.63,4.18
Data,2161.0,286.36,-25.71,35.87,3.54,116.39,40.57012,-105.07279,10312.5,10145.4,-36.78,-3.17,1.58,4.27
Data,2162.0,286.19,-25.72,35.90,3.56,115.96,40.57008,-105.07276,10316.8,10148.6,-36.77,-3.20,1.56,4.27
Data,2163.0,286.02,-25.73,35.93,3.59,115.59,40.57005,-105.07275,10321.1,10152.5,-36.78,-3.24,1.55,4.27
Data,2164.0,285.85,-25.74,35.95,3.63,115.29,40.57007,-105.07271,10325.3,10155.7,-36.79,-3.28,1.55,4.27
Data,2165.0,285.68,-25.76,35.92,3.68,115.04,40.57007,-105.07266,10329.6,10158.7,-36.81,-3.34,1.56,4.27
Data,2166.0,285.52,-25.78,35.91,3.75,114.79,40.57003,-105.07262,10333.9,10162.5,-36.83,-3.40,1.57,4.27
Data,2167.0,285.35,-25.80,35.93,3.82,114.50,40.56999,-105.07259,10338.1,10166.3,-36.84,-3.48,1.58,4.28
Data,2168.0,285.18,-25.82,35.97,3.90,114.19,40.57000,-105.07256,10342.4,10169.8,-36.85,-3.56,1.60,4.29
Data,2169.0,285.01,-25.84,36.00,3.99,113.89,40.57001,-105.07253,10346.7,10174.0,-36.86,-3.65,1.62,4.28
Data,2170.0,284.84,-25.85,35.97,,,40.56997,-105.07247,10351.0,10179.1,-36.88,,,4.25
Data,2171.0,284.67,-25.87,35.93,4.20,113.41,40.56994,-105.07243,10355.3,10182.8,-36.91,-3.86,1.67,4.20
Data,2172.0,284.51,-25.89,35.93,,,40.56994,-105.07242,10359.5,10187.3,-36.93,,,4.15
Data,2173.0,284.35,-25.91,35.96,4.42,113.11,40.56994,-105.07238,10363.5,10191.8,-36.93,-4.07,1.74,4.14
Data,2174.0,284.19,-25.93,36.01,,,40.56991,-105.07230,10367.6,10196.1,-36.94,,,4.17
Data,2176.0,283.86,-25.98,36.11,,,40.56987,-105.07224,10376.0,10204.8,-36.96,,,4.33
Data,2177.0,283.69,-26.01,36.20,4.78,113.20,40.56988,-105.07219,10380.4,10209.2,-36.96,-4.39,1.88,4.40
Data,2178.0,283.51,-26.04,36.30,4.83,113.33,40.56986,-105.07211,10385.0,10214.2,-36.96,-4.44,1.92,4.43
Data,2179.0,283.33,-26.08,36.37,4.87,113.46,40.56982,-105.07208,10389.5,10217.8,-36.97,-4.47,1.94,4.42
Data,2180.0,283.16,-26.12,36.41,,,40.56981,-105.07208,10393.9,10223.4,-37.00,,,4.39
Data,2181.0,282.99,-26.15,36.46,,,40.56982,-105.07201,10398.2,10227.8,-37.01,,,4.39
Data,2182.0,282.83,-26.19,36.54,4.91,113.46,40.56980,-105.07193,10402.4,10231.9,-37.02,-4.50,1.95,4.46
Data,2183.0,282.65,-26.22,36.57,4.90,113.28,40.56977,-105.07191,10406.9,10236.1,-37.05,-4.50,1.94,4.55
Data,2184.0,282.47,-26.26,36.59,4.89,113.02,40.56976,-105.07190,10411.5,10240.4,-37.08,-4.50,1.91,4.64
Data,2185.0,282.28,-26.30,36.68,,,40.56977,-105.07182,10416.4,10245.3,-37.09,,,4.65
Data,2186.0,282.09,-26.35,36.76,4.87,112.37,40.56974,-105.07175,10421.2,10248.9,-37.11,-4.50,1.85,4.56
Data,2187.0,281.92,-26.39,36.80,4.87,112.08,40.56971,-105.07175,10425.6,10252.6,-37.14,-4.51,1.83,4.42
Data,2188.0,281.75,-26.44,36.83,4.87,111.87,40.56972,-105.07173,10429.9,10256.9,-37.17,-4.52,1.81,4.29
Data,2189.0,281.60,-26.49,36.87,,,40.56970,-105.07163,10433.9,10260.8,-37.20,,,4.21
Data,2190.0,281.43,-26.53,36.90,4.88,111.86,40.56967,-105.07158,10438.1,10265.0,-37.23,-4.52,1.82,4.20
Data,2191.0,281.27,-26.57,36.90,,,40.56966,-105.07157,10442.3,10270.2,-37.27,,,4.22
Data,2192.0,281.10,-26.61,36.90,4.89,112.50,40.56966,-105.07153,10446.7,10274.8,-37.31,-4.52,1.87,4.20
Data,2193.0,280.93,-26.65,36.90,,,40.56961,-105.07145,10450.9,10279.4,-37.35,,,4.15
Data,2194.0,280.77,-26.70,36.90,,,40.56958,-105.07140,10455.1,10283.2,-37.39,,,4.08
Data,2195.0,280.62,-26.74,36.90,4.94,114.67,40.56959,-105.07137,10459.1,10287.1,-37.43,-4.49,2.06,4.00
Data,2196.0,280.46,-26.78,36.90,4.96,115.58,40.56958,-105.07132,10463.0,10291.3,-37.46,-4.47,2.14,3.97
Data,2197.0,280.31,-26.82,36.90,4.98,116.49,40.56953,-105.07128,10466.9,10295.6,-37.50,-4.45,2.22,4.00
Data,2198.0,280.16,-26.86,36.91,5.00,117.34,40.56950,-105.07123,10470.9,10299.8,-37.54,-4.44,2.30,4.11
Data,2199.0,280.00,-26.89,36.90,5.02,118.07,40.56951,-105.07117,10475.0,10303.7,-37.57,-4.43,2.36,4.27
Data,2200.0,279.83,-26.93,36.87,5.04,118.67,40.56949,-105.07113,10479.4,10307.6,-37.61,-4.42,2.42,4.43
Data,2201.0,279.65,-26.95,36.80,5.06,119.14,40.56945,-105.07110,10484.0,10312.4,-37.65,-4.42,2.47,4.55
Data,2202.0,279.47,-26.98,36.73,5.08,119.48,40.56942,-105.07104,10488.7,10316.3,-37.70,-4.42,2.50,4.59
Data,2203.0,279.29,-27.01,36.67,5.09,119.73,40.56942,-105.07097,10493.3,10321.4,-37.74,-4.42,2.52,4.56
Data,2204.0,279.11,-27.05,36.60,5.10,119.94,40.56940,-105.07093,10497.8,10325.0,-37.79,-4.42,2.54,4.49
Data,2205.0,278.94,-27.08,36.53,5.09,120.12,40.56935,-105.07090,10502.2,10329.2,-37.84,-4.41,2.56,4.42
Data,2206.0,278.77,-27.11,36.51,5.09,120.28,40.56934,-105.07084,10506.5,10333.2,-37.88,-4.39,2.56,4.38
