FileFormat,CSV
Data,2458.0,252.33,-31.03,13.97,6.83,114.90,40.58039,-104.97784,11221.2,11002.4,-50.61,-6.20,2.88,4.42
Data,2459.0,252.18,-31.06,14.10,6.82,114.95,40.58036,-104.97777,11225.5,11006.8,-50.54,-6.18,2.88,4.40
Data,2460.0,252.02,-31.08,14.21,6.81,114.96,40.58033,-104.97770,11229.9,11010.9,-50.50,-6.17,2.87,4.38
Data,2461.0,251.86,-31.11,14.33,6.80,114.95,40.58031,-104.97763,11234.3,11014.9,-50.44,-6.16,2.87,4.36
Data,2462.0,251.71,-31.15,14.47,6.79,114.90,40.58029,-104.97755,11238.8,11019.1,-50.38,-6.16,2.86,4.31
Data,2463.0,251.55,-31.18,14.60,6.79,114.83,40.58026,-104.97748,11243.1,11023.1,-50.33,-6.16,2.85,4.25
Data,2464.0,251.41,-31.22,14.73,6.80,114.75,40.58023,-104.97741,11247.2,11026.7,-50.28,-6.17,2.85,4.22
Data,2465.0,251.26,-31.25,14.87,6.81,114.65,40.58021,-104.97734,11251.3,11030.4,-50.22,-6.19,2.84,4.24
Data,2466.0,251.11,-31.28,15.00,6.83,114.53,40.58019,-104.97727,11255.5,11034.7,-50.16,-6.21,2.84,4.32
Data,2467.0,250.96,-31.31,15.13,6.86,114.41,40.58017,-104.97720,11259.9,11039.6,-50.11,-6.25,2.84,4.43
Data,2468.0,250.80,-31.35,15.27,6.90,114.29,40.58014,-104.97712,11264.4,11043.9,-50.06,-6.29,2.84,4.50
Data,2469.0,250.63,-31.38,15.40,6.95,114.16,40.58012,-104.97705,11269.1,11047.6,-50.01,-6.34,2.84,4.52
Data,2470.0,250.47,-31.42,15.50,7.00,114.03,40.58009,-104.97698,11273.7,11051.5,-49.99,-6.39,2.85,4.46
Data,2471.0,250.31,-31.46,15.60,7.06,113.88,40.58007,-104.97691,11278.1,11055.9,-49.96,-6.45,2.86,4.34
Data,2472.0,250.16,-31.49,15.70,7.12,113.71,40.58005,-104.97683,11282.3,11060.6,-49.93,-6.52,2.86,4.22
Data,2473.0,250.02,-31.52,15.80,7.18,113.52,40.58002,-104.97675,11286.4,11064.5,-49.89,-6.59,2.87,4.12
Data,2474.0,249.88,-31.54,15.92,7.24,113.30,40.57998,-104.97667,11290.5,11068.5,-49.84,-6.65,2.87,4.08
Data,2475.0,249.73,-31.56,16.05,7.30,113.06,40.57995,-104.97659,11294.5,11072.9,-49.79,-6.72,2.86,4.09
Data,2476.0,249.59,-31.58,16.15,7.36,112.82,40.57992,-104.97652,11298.6,11077.6,-49.74,-6.78,2.85,4.15
Data,2477.0,249.44,-31.60,16.28,7.41,112.58,40.57990,-104.97643,11302.8,11081.6,-49.69,-6.84,2.84,4.25
Data,2478.0,249.29,-31.62,16.40,7.45,112.38,40.57987,-104.97634,11307.1,11086.1,-49.63,-6.89,2.84,4.34
Data,2479.0,249.13,-31.64,16.50,7.49,112.24,40.57985,-104.97625,11311.5,11090.4,-49.59,-6.93,2.83,4.41
Data,2480.0,248.97,-31.66,16.60,7.52,112.18,40.57983,-104.97617,11316.0,11095.0,-49.56,-6.96,2.84,4.45
Data,2481.0,248.82,-31.69,16.70,7.54,112.19,40.57981,-104.97608,11320.5,11099.3,-49.52,-6.98,2.85,4.45
Data,2482.0,248.66,-31.72,16.80,7.56,112.30,40.57979,-104.97599,11324.8,11103.7,-49.50,-7.00,2.87,4.44
Data,2483.0,248.51,-31.75,16.90,7.58,112.48,40.57977,-104.97591,11329.2,11107.6,-49.47,-7.01,2.90,4.43
Data,2484.0,248.35,-31.79,17.03,7.60,112.71,40.57975,-104.97583,11333.7,11111.9,-49.43,-7.01,2.93,4.41
Data,2485.0,248.20,-31.83,17.17,7.62,112.98,40.57972,-104.97574,11338.1,11115.5,-49.39,-7.02,2.98,4.36
Data,2486.0,248.04,-31.88,17.30,7.64,113.26,40.57969,-104.97566,11342.5,11119.5,-49.36,-7.02,3.02,4.29
Data,2487.0,247.89,-31.92,17.40,7.66,113.53,40.57966,-104.97559,11346.8,11123.7,-49.35,-7.03,3.06,4.20
Data,2488.0,247.75,-31.97,17.53,7.69,113.77,40.57963,-104.97551,11350.9,11128.0,-49.32,-7.03,3.10,4.11
Data,2489.0,247.61,-32.01,17.67,7.71,113.97,40.57960,-104.97543,11355.0,11131.5,-49.28,-7.05,3.13,4.03
Data,2490.0,247.47,-32.06,17.80,7.74,114.11,40.57956,-104.97535,11358.9,11136.3,-49.25,-7.07,3.16,3.99
Data,2491.0,247.33,-32.10,17.93,7.77,114.22,40.57953,-104.97527,11362.9,11141.0,-49.22,-7.09,3.19,4.01
Data,2492.0,247.19,-32.14,18.07,7.80,114.28,40.57950,-104.97519,11366.9,11145.5,-49.18,-7.11,3.21,4.08
Data,2493.0,247.04,-32.18,18.19,7.84,114.32,40.57947,-104.97510,11371.1,11149.9,-49.15,-7.14,3.23,4.19
Data,2494.0,246.89,-32.22,18.30,7.87,114.33,40.57945,-104.97502,11375.3,11153.8,-49.13,-7.17,3.24,4.34
Data,2495.0,246.74,-32.25,18.43,7.90,114.32,40.57942,-104.97494,11379.7,11157.6,-49.10,-7.20,3.25,4.54
Data,2496.0,246.58,-32.29,18.60,7.93,114.30,40.57940,-104.97485,11384.2,11162.0,-49.04,-7.23,3.27,4.74
Data,2497.0,246.41,-32.32,18.77,7.96,114.26,40.57936,-104.97476,11389.1,11166.3,-48.99,-7.26,3.27,4.91
Data,2498.0,246.23,-32.35,18.90,7.99,114.20,40.57933,-104.97467,11394.2,11170.3,-48.95,-7.29,3.27,5.01
Data,2499.0,246.05,-32.39,19.01,8.01,114.11,40.57930,-104.97459,11399.4,11174.0,-48.93,-7.31,3.27,4.96
Data,2500.0,245.88,-32.42,19.13,8.03,113.98,40.57927,-104.97450,11404.3,11178.3,-48.90,-7.34,3.26,4.80
Data,2501.0,245.72,-32.45,19.27,8.04,113.83,40.57924,-104.97441,11409.0,11182.5,-48.86,-7.36,3.25,4.60
Data,2502.0,245.56,-32.49,19.40,8.06,113.65,40.57920,-104.97432,11413.4,11186.9,-48.83,-7.38,3.23,4.39
Data,2503.0,245.41,-32.53,19.50,8.07,113.46,40.57917,-104.97424,11417.6,11191.2,-48.81,-7.40,3.21,4.22
Data,2504.0,245.27,-32.57,19.60,8.08,113.26,40.57914,-104.97415,11421.8,11195.3,-48.80,-7.43,3.19,4.12
Data,2505.0,245.13,-32.60,19.70,8.09,113.08,40.57912,-104.97406,11425.8,11199.7,-48.79,-7.45,3.17,4.07
Data,2506.0,244.99,-32.64,19.80,8.10,112.93,40.57909,-104.97397,11429.9,11204.2,-48.77,-7.46,3.16,4.10
Data,2507.0,244.84,-32.68,19.90,8.12,112.82,40.57906,-104.97388,11434.0,11208.4,-48.75,-7.48,3.15,4.17
Data,2508.0,244.70,-32.71,20.00,8.13,112.76,40.57904,-104.97379,11438.2,11212.2,-48.74,-7.50,3.14,4.29
Data,2509.0,244.55,-32.75,20.08,8.14,112.75,40.57902,-104.97370,11442.5,11216.5,-48.74,-7.51,3.15,4.40
Data,2510.0,244.39,-32.79,20.13,8.16,112.78,40.57899,-104.97360,11447.1,11220.4,-48.75,-7.52,3.16,4.49
Data,2511.0,244.23,-32.84,20.18,8.18,112.85,40.57896,-104.97351,11451.7,11224.8,-48.77,-7.53,3.17,4.51
Data,2512.0,244.07,-32.88,20.23,8.20,112.95,40.57893,-104.97343,11456.2,11229.1,-48.78,-7.55,3.20,4.46
Data,2513.0,243.92,-32.93,20.27,8.22,113.07,40.57891,-104.97334,11460.6,11233.3,-48.80,-7.56,3.22,4.40
Data,2514.0,243.77,-32.96,20.30,8.25,113.20,40.57888,-104.97325,11464.9,11237.4,-48.82,-7.58,3.25,4.35
Data,2515.0,243.62,-33.00,20.33,8.28,113.33,40.57884,-104.97316,11469.2,11241.2,-48.84,-7.60,3.28,4.31
Data,2516.0,243.47,-33.03,20.37,8.31,113.46,40.57881,-104.97307,11473.5,11245.2,-48.85,-7.63,3.31,4.30
Data,2517.0,243.32,-33.06,20.40,8.35,113.57,40.57878,-104.97299,11477.8,11249.0,-48.86,-7.65,3.34,4.31
Data,2518.0,243.18,-33.09,20.40,8.39,113.68,40.57875,-104.97290,11482.1,11252.8,-48.89,-7.68,3.37,4.33
Data,2519.0,243.03,-33.12,20.43,8.43,113.77,40.57872,-104.97281,11486.4,11257.4,-48.90,-7.71,3.40,4.36
Data,2520.0,242.87,-33.15,20.47,8.46,113.87,40.57869,-104.97271,11490.8,11261.3,-48.91,-7.74,3.42,4.38
Data,2521.0,242.72,-33.18,20.50,8.50,113.97,40.57865,-104.97262,11495.3,11265.8,-48.92,-7.77,3.45,4.36
Data,2522.0,242.57,-33.21,20.50,8.53,114.07,40.57862,-104.97253,11499.7,11270.2,-48.95,-7.79,3.48,4.31
Data,2523.0,242.42,-33.24,20.53,8.57,114.19,40.57860,-104.97244,11503.9,11274.5,-48.96,-7.81,3.51,4.25
Data,2524.0,242.28,-33.28,20.57,8.60,114.32,40.57857,-104.97234,11508.1,11278.4,-48.97,-7.83,3.54,4.21
Data,2525.0,242.14,-33.31,20.60,8.62,114.46,40.57854,-104.97224,11512.2,11282.2,-48.99,-7.85,3.57,4.17
Data,2526.0,241.99,-33.35,20.63,8.64,114.60,40.57851,-104.97214,11516.4,11285.8,-49.01,-7.86,3.60,4.15
Data,2527.0,241.84,-33.38,20.67,8.66,114.73,40.57847,-104.97204,11520.7,11290.4,-49.02,-7.87,3.62,4.13
Data,2528.0,241.70,-33.41,20.70,8.68,114.83,40.57844,-104.97195,11524.8,11295.0,-49.03,-7.88,3.65,4.10
Data,2529.0,241.56,-33.44,20.73,8.70,114.90,40.57840,-104.97186,11528.9,11299.3,-49.04,-7.89,3.66,4.10
Data,2530.0,241.42,-33.47,20.77,8.73,114.91,40.57837,-104.97177,11532.9,11303.1,-49.05,-7.91,3.68,4.18
Data,2531.0,241.28,-33.50,20.80,8.76,114.87,40.57833,-104.97167,11537.0,11307.6,-49.07,-7.94,3.68,4.32
Data,2532.0,241.13,-33.53,20.80,8.79,114.77,40.57829,-104.97159,11541.4,11312.9,-49.09,-7.98,3.68,4.53
Data,2533.0,240.97,-33.57,20.83,8.83,114.61,40.57825,-104.97150,11546.1,11317.3,-49.11,-8.03,3.68,4.71
Data,2534.0,240.80,-33.60,20.87,8.89,114.42,40.57822,-104.97141,11551.0,11322.3,-49.12,-8.09,3.67,4.84
Data,2535.0,240.63,-33.63,20.92,8.95,114.20,40.57819,-104.97132,11556.0,11326.8,-49.12,-8.17,3.67,4.88
Data,2536.0,240.46,-33.67,20.97,9.03,113.97,40.57816,-104.97123,11560.9,11331.4,-49.13,-8.25,3.67,4.84
Data,2537.0,240.30,-33.71,21.00,9.12,113.76,40.57813,-104.97114,11565.7,11335.8,-49.16,-8.34,3.67,4.78
Data,2538.0,240.14,-33.75,21.03,9.21,113.58,40.57811,-104.97104,11570.3,11339.9,-49.18,-8.44,3.69,4.74
Data,2539.0,239.98,-33.78,21.07,9.32,113.44,40.57808,-104.97094,11574.9,11343.5,-49.19,-8.55,3.70,4.75
Data,2540.0,239.82,-33.82,21.12,9.42,113.33,40.57804,-104.97084,11579.6,11347.9,-49.20,-8.65,3.73,4.80
Data,2541.0,239.65,-33.85,21.17,9.53,113.27,40.57801,-104.97073,11584.5,11353.1,-49.21,-8.75,3.76,4.86
Data,2542.0,239.48,-33.88,21.20,9.63,113.25,40.57798,-104.97063,11589.5,11357.8,-49.22,-8.85,3.80,4.84
Data,2543.0,239.31,-33.91,21.23,9.73,113.27,40.57795,-104.97051,11594.5,11362.4,-49.23,-8.94,3.84,4.75
Data,2545.0,239.00,-33.96,21.37,9.89,113.37,40.57787,-104.97028,11603.7,11370.9,-49.21,-9.08,3.93,4.44
Data,2546.0,238.85,-33.98,21.42,9.96,113.45,40.57783,-104.97017,11608.0,11375.2,-49.21,-9.14,3.96,4.32
Data,2547.0,238.71,-34.01,21.47,10.02,113.53,40.57780,-104.97006,11612.1,11379.8,-49.21,-9.19,4.00,4.25
Data,2548.0,238.57,-34.03,21.53,10.07,113.61,40.57776,-104.96995,11616.3,11383.3,-49.21,-9.23,4.03,4.24
Data,2550.0,238.27,-34.09,21.70,10.15,113.75,40.57769,-104.96973,11624.9,11392.1,-49.19,-9.29,4.09,4.33
Data,2551.0,238.12,-34.13,21.77,10.17,113.80,40.57764,-104.96962,11629.3,11397.1,-49.19,-9.31,4.11,4.38
Data,2552.0,237.97,-34.16,21.80,10.20,113.82,40.57760,-104.96952,11633.8,11401.8,-49.21,-9.33,4.12,4.44
Data,2553.0,237.82,-34.20,21.83,10.21,113.83,40.57757,-104.96941,11638.2,11406.4,-49.23,-9.34,4.13,4.49
Data,2554.0,237.67,-34.25,21.90,10.23,113.83,40.57753,-104.96930,11642.6,11411.0,-49.24,-9.36,4.13,4.54
Data,2555.0,237.51,-34.29,21.97,10.24,113.82,40.57749,-104.96918,11647.2,11415.4,-49.25,-9.37,4.14,4.58
Data,2556.0,237.36,-34.34,22.00,10.25,113.81,40.57746,-104.96907,11651.9,11419.5,-49.28,-9.38,4.14,4.59
Data,2557.0,237.20,-34.39,22.03,10.27,113.79,40.57743,-104.96897,11656.5,11424.0,-49.31,-9.40,4.14,4.56
Data,2558.0,237.05,-34.44,22.07,10.28,113.78,40.57740,-104.96886,11661.1,11428.6,-49.33,-9.41,4.15,4.53
Data,2559.0,236.89,-34.48,22.13,10.30,113.76,40.57736,-104.96874,11665.5,11433.2,-49.35,-9.43,4.15,4.51
Data,2560.0,236.74,-34.52,22.17,10.32,113.73,40.57732,-104.96863,11670.0,11437.6,-49.36,-9.45,4.15,4.54
Data,2561.0,236.59,-34.55,22.20,10.34,113.67,40.57728,-104.96853,11674.5,11441.9,-49.38,-9.47,4.15,4.60
Data,2562.0,236.43,-34.59,22.20,10.36,113.58,40.57724,-104.96842,11679.1,11446.2,-49.41,-9.50,4.15,4.67
Data,2563.0,236.27,-34.62,22.22,10.39,113.45,40.57720,-104.96831,11683.9,11450.8,-49.43,-9.53,4.13,4.75
Data,2565.0,235.95,-34.67,22.29,10.44,113.08,40.57712,-104.96808,11693.5,11460.2,-49.45,-9.60,4.09,4.77
Data,2566.0,235.79,-34.70,22.30,10.46,112.85,40.57707,-104.96796,11698.3,11464.9,-49.47,-9.64,4.06,4.72
Data,2567.0,235.63,-34.73,22.30,10.49,112.61,40.57703,-104.96785,11703.0,11468.9,-49.50,-9.68,4.03,4.63
Data,2568.0,235.47,-34.77,22.30,10.52,112.36,40.57700,-104.96773,11707.6,11473.5,-49.53,-9.73,4.00,4.53
Data,2569.0,235.32,-34.80,22.33,10.55,112.12,40.57696,-104.96761,11712.0,11477.3,-49.55,-9.77,3.97,4.45
Data,2570.0,235.17,-34.84,22.37,10.58,111.91,40.57693,-104.96749,11716.4,11482.0,-49.57,-9.82,3.95,4.40
Data,2571.0,235.03,-34.88,22.40,10.62,111.73,40.57690,-104.96738,11720.8,11486.0,-49.59,-9.86,3.93,4.42
Data,2572.0,234.88,-34.91,22.40,10.67,111.59,40.57688,-104.96726,11725.2,11490.5,-49.62,-9.92,3.92,4.48
Data,2573.0,234.73,-34.95,22.40,10.72,111.48,40.57685,-104.96715,11729.7,11495.9,-49.65,-9.98,3.93,4.59
Data,2574.0,234.57,-35.00,22.40,10.78,111.39,40.57681,-104.96704,11734.3,11500.1,-49.69,-10.04,3.93,4.72
Data,2575.0,234.41,-35.05,22.40,10.85,111.31,40.57677,-104.96693,11739.2,11504.8,-49.74,-10.11,3.94,4.83
Data,2576.0,234.24,-35.09,22.40,10.92,111.24,40.57674,-104.96682,11744.1,11509.6,-49.78,-10.18,3.96,4.90
Data,2577.0,234.08,-35.13,22.41,11.00,111.17,40.57670,-104.96670,11749.0,11514.1,-49.81,-10.25,3.97,4.94
Data,2579.0,233.75,-35.19,22.48,11.14,111.03,40.57662,-104.96644,11758.9,11523.4,-49.83,-10.39,4.00,4.90
Data,2580.0,233.58,-35.21,22.50,11.19,110.96,40.57657,-104.96631,11763.7,11528.2,-49.84,-10.45,4.00,4.84
Data,2581.0,233.42,-35.23,22.50,11.24,110.89,40.57653,-104.96618,11768.5,11532.5,-49.86,-10.50,4.01,4.74
Data,2582.0,233.26,-35.25,22.52,11.28,110.85,40.57650,-104.96605,11773.2,11536.7,-49.87,-10.54,4.01,4.63
Data,2584.0,232.96,-35.31,22.59,11.32,110.82,40.57643,-104.96578,11782.2,11545.0,-49.89,-10.58,4.03,4.32
Data,2585.0,232.82,-35.34,22.60,11.33,110.85,40.57639,-104.96565,11786.6,11549.2,-49.92,-10.59,4.03,4.14
Data,2586.0,232.68,-35.38,22.60,11.34,110.91,40.57636,-104.96553,11790.6,11553.9,-49.95,-10.59,4.05,3.99
Data,2587.0,232.56,-35.42,22.60,11.34,110.99,40.57633,-104.96541,11794.4,11558.7,-49.98,-10.59,4.06,3.93
Data,2588.0,232.43,-35.45,22.60,11.34,111.08,40.57631,-104.96529,11798.2,11563.0,-50.01,-10.58,4.08,3.96
Data,2589.0,232.30,-35.49,22.60,11.34,111.19,40.57627,-104.96516,11802.1,11566.9,-50.04,-10.58,4.10,4.06
Data,2590.0,232.16,-35.52,22.60,11.34,111.29,40.57623,-104.96505,11806.3,11571.2,-50.07,-10.57,4.12,4.21
Data,2591.0,232.01,-35.55,22.60,11.34,111.37,40.57618,-104.96493,11810.7,11575.4,-50.10,-10.56,4.13,4.32
Data,2592.0,231.86,-35.57,22.61,11.34,111.42,40.57614,-104.96481,11815.2,11579.7,-50.11,-10.55,4.14,4.38
Data,2594.0,231.57,-35.63,22.69,11.32,111.46,40.57606,-104.96454,11824.0,11588.8,-50.13,-10.53,4.14,4.43
Data,2595.0,231.42,-35.66,22.70,11.30,111.44,40.57601,-104.96442,11828.4,11593.3,-50.16,-10.52,4.13,4.44
Data,2596.0,231.27,-35.70,22.70,11.28,111.42,40.57598,-104.96429,11832.8,11597.6,-50.19,-10.51,4.12,4.46
Data,2597.0,231.13,-35.74,22.70,11.26,111.38,40.57594,-104.96416,11837.3,11601.8,-50.23,-10.49,4.11,4.52
Data,2599.0,230.82,-35.84,22.73,11.22,111.32,40.57588,-104.96391,11846.4,11610.2,-50.30,-10.45,4.08,4.72
Data,2600.0,230.66,-35.89,22.77,11.20,111.31,40.57584,-104.96378,11851.2,11614.5,-50.33,-10.43,4.07,4.88
Data,2601.0,230.50,-35.94,22.80,11.19,111.30,40.57581,-104.96367,11856.1,11619.4,-50.36,-10.42,4.06,5.01
Data,2602.0,230.33,-35.99,22.80,11.18,111.30,40.57578,-104.96355,11861.2,11624.1,-50.40,-10.41,4.06,5.10
Data,2603.0,230.16,-36.03,22.80,11.17,111.29,40.57574,-104.96343,11866.5,11628.7,-50.44,-10.41,4.06,5.12
Data,2604.0,229.99,-36.08,22.80,11.18,111.28,40.57571,-104.96331,11871.6,11633.0,-50.48,-10.41,4.06,5.06
Data,2605.0,229.82,-36.12,22.80,11.18,111.26,40.57567,-104.96319,11876.6,11637.9,-50.52,-10.42,4.05,4.95
Data,2606.0,229.66,-36.17,22.80,11.19,111.22,40.57562,-104.96308,11881.4,11641.5,-50.56,-10.43,4.05,4.81
Data,2607.0,229.50,-36.21,22.80,11.19,111.15,40.57558,-104.96296,11886.2,11645.9,-50.60,-10.44,4.04,4.67
Data,2608.0,229.35,-36.26,22.83,11.19,111.07,40.57555,-104.96283,11890.8,11650.1,-50.63,-10.45,4.02,4.53
Data,2609.0,229.21,-36.30,22.87,11.19,110.98,40.57551,-104.96270,11895.2,11655.0,-50.65,-10.45,4.01,4.41
Data,2610.0,229.06,-36.34,22.90,11.17,110.89,40.57547,-104.96256,11899.5,11659.4,-50.67,-10.44,3.98,4.33
Data,2611.0,228.92,-36.37,22.90,11.15,110.79,40.57543,-104.96243,11903.8,11663.6,-50.70,-10.42,3.96,4.27
Data,2612.0,228.78,-36.39,22.90,11.12,110.71,40.57540,-104.96230,11908.1,11668.1,-50.72,-10.40,3.93,4.24
Data,2613.0,228.64,-36.42,22.91,11.08,110.63,40.57537,-104.96218,11912.3,11672.3,-50.74,-10.37,3.90,4.22
Data,2615.0,228.36,-36.47,23.01,10.99,110.53,40.57530,-104.96193,11920.8,11680.8,-50.74,-10.30,3.85,4.26
Data,2616.0,228.22,-36.49,23.05,10.95,110.49,40.57527,-104.96181,11925.1,11685.1,-50.75,-10.26,3.83,4.31
Data,2617.0,228.08,-36.52,23.06,10.91,110.47,40.57524,-104.96170,11929.4,11689.7,-50.77,-10.22,3.82,4.38
Data,2618.0,227.93,-36.55,23.08,10.88,110.45,40.57521,-104.96159,11933.8,11693.5,-50.79,-10.19,3.80,4.47
Data,2619.0,227.78,-36.58,23.12,10.85,110.43,40.57517,-104.96147,11938.3,11697.7,-50.80,-10.17,3.79,4.57
Data,2620.0,227.63,-36.62,23.15,10.82,110.41,40.57514,-104.96135,11942.9,11701.5,-50.82,-10.14,3.77,4.67
Data,2621.0,227.48,-36.66,23.15,10.80,110.39,40.57510,-104.96124,11947.6,11705.8,-50.86,-10.13,3.76,4.76
Data,2622.0,227.32,-36.70,23.18,10.78,110.36,40.57506,-104.96112,11952.5,11709.9,-50.88,-10.11,3.75,4.77
Data,2623.0,227.16,-36.74,23.20,10.77,110.33,40.57503,-104.96099,11957.4,11713.7,-50.91,-10.09,3.74,4.73
Data,2624.0,227.00,-36.77,23.20,10.75,110.30,40.57499,-104.96087,11962.1,11717.8,-50.94,-10.08,3.73,4.65
Data,2625.0,226.85,-36.81,23.20,10.73,110.28,40.57496,-104.96075,11966.6,11722.2,-50.97,-10.06,3.72,4.58
Data,2626.0,226.71,-36.85,23.23,10.71,110.26,40.57493,-104.96064,11971.1,11726.9,-50.99,-10.05,3.71,4.59
Data,2627.0,226.56,-36.88,23.27,10.69,110.27,40.57489,-104.96051,11975.6,11731.2,-51.00,-10.03,3.70,4.67
Data,2628.0,226.41,-36.91,23.30,10.67,110.30,40.57486,-104.96039,11980.2,11735.9,-51.02,-10.01,3.70,4.76
Data,2629.0,226.25,-36.95,23.30,10.65,110.36,40.57483,-104.96028,11985.2,11740.4,-51.05,-9.99,3.71,4.85
Data,2630.0,226.08,-36.99,23.30,10.64,110.46,40.57480,-104.96016,11990.2,11745.3,-51.09,-9.97,3.72,4.84
Data,2631.0,225.92,-37.03,23.30,10.62,110.59,40.57477,-104.96005,11995.1,11749.4,-51.13,-9.95,3.74,4.73
Data,2632.0,225.77,-37.07,23.30,10.61,110.77,40.57474,-104.95993,11999.8,11754.2,-51.16,-9.92,3.76,4.58
Data,2633.0,225.63,-37.12,23.30,10.60,110.98,40.57470,-104.95981,12004.2,11758.6,-51.20,-9.90,3.80,4.40
Data,2634.0,225.49,-37.16,23.30,10.60,111.24,40.57466,-104.95969,12008.4,11762.9,-51.24,-9.88,3.84,4.28
Data,2635.0,225.35,-37.20,23.30,10.59,111.53,40.57462,-104.95958,12012.6,11767.5,-51.28,-9.85,3.89,4.23
Data,2636.0,225.21,-37.24,23.30,10.58,111.86,40.57459,-104.95946,12016.8,11772.2,-51.31,-9.82,3.94,4.24
Data,2637.0,225.08,-37.28,23.30,10.57,112.23,40.57455,-104.95935,12021.0,11776.4,-51.35,-9.79,4.00,4.31
Data,2638.0,224.93,-37.32,23.30,10.57,112.64,40.57452,-104.95923,12025.4,11780.8,-51.38,-9.75,4.07,4.40
Data,2639.0,224.79,-37.36,23.30,10.57,113.09,40.57448,-104.95912,12029.9,11785.5,-51.42,-9.72,4.14,4.49
Data,2640.0,224.64,-37.40,23.30,10.57,113.59,40.57444,-104.95901,12034.5,11790.0,-51.45,-9.69,4.23,4.54
Data,2641.0,224.49,-37.44,23.30,10.58,114.14,40.57441,-104.95890,12039.1,11795.4,-51.48,-9.66,4.33,4.52
Data,2642.0,224.34,-37.47,23.30,10.60,114.73,40.57438,-104.95879,12043.6,11799.9,-51.51,-9.63,4.43,4.51
Data,2643.0,224.20,-37.50,23.30,10.62,115.36,40.57434,-104.95867,12048.0,11804.5,-51.54,-9.59,4.55,4.50
Data,2644.0,224.05,-37.53,23.30,10.64,116.02,40.57429,-104.95856,12052.5,11808.0,-51.57,-9.56,4.67,4.52
Data,2645.0,223.90,-37.56,23.30,10.67,116.71,40.57425,-104.95846,12057.0,11812.4,-51.60,-9.53,4.79,4.57
Data,2646.0,223.75,-37.59,23.30,10.69,117.42,40.57421,-104.95834,12061.7,11817.0,-51.62,-9.49,4.92,4.61
Data,2647.0,223.60,-37.62,23.30,10.72,118.14,40.57417,-104.95822,12066.3,11821.2,-51.64,-9.45,5.05,4.65
Data,2648.0,223.45,-37.64,23.30,10.74,118.88,40.57412,-104.95810,12071.0,11824.8,-51.67,-9.40,5.19,4.69
Data,2649.0,223.30,-37.67,23.30,10.76,119.62,40.57407,-104.95799,12075.6,11828.9,-51.69,-9.35,5.32,4.72
Data,2650.0,223.15,-37.69,23.30,10.78,120.36,40.57403,-104.95787,12080.3,11833.2,-51.71,-9.30,5.45,4.75
Data,2651.0,222.99,-37.72,23.30,10.80,121.08,40.57398,-104.95776,12085.1,11837.8,-51.73,-9.25,5.57,4.75
Data,2652.0,222.84,-37.74,23.27,10.82,121.78,40.57392,-104.95765,12089.9,11842.1,-51.76,-9.20,5.70,4.73
Data,2653.0,222.69,-37.76,23.23,10.84,122.43,40.57387,-104.95755,12094.7,11847.2,-51.80,-9.15,5.81,4.66
Data,2654.0,222.54,-37.77,23.20,10.86,123.04,40.57382,-104.95746,12099.3,11852.1,-51.82,-9.11,5.92,4.57
Data,2655.0,222.39,-37.79,23.20,10.89,123.59,40.57376,-104.95736,12103.8,11856.4,-51.84,-9.07,6.03,4.47
Data,2656.0,222.25,-37.81,23.20,10.93,124.09,40.57371,-104.95726,12108.2,11861.1,-51.86,-9.05,6.12,4.37
Data,2657.0,222.11,-37.84,23.17,10.96,124.54,40.57365,-104.95716,12112.5,11865.9,-51.89,-9.03,6.21,4.29
Data,2658.0,221.97,-37.86,23.13,10.99,124.95,40.57360,-104.95706,12116.8,11871.0,-51.93,-9.01,6.30,4.23
Data,2659.0,221.84,-37.89,23.10,11.02,125.32,40.57354,-104.95695,12121.0,11875.6,-51.96,-8.99,6.37,4.20
Data,2660.0,221.70,-37.91,23.10,11.04,125.66,40.57349,-104.95684,12125.1,11879.8,-51.99,-8.97,6.44,4.19
Data,2661.0,221.57,-37.94,23.07,11.04,125.98,40.57342,-104.95672,12129.3,11883.4,-52.02,-8.94,6.49,4.23
Data,2662.0,221.43,-37.96,23.03,11.03,126.26,40.57336,-104.95661,12133.6,11887.4,-52.05,-8.90,6.53,4.30
Data,2663.0,221.29,-37.98,22.98,11.01,126.52,40.57330,-104.95650,12137.9,11891.5,-52.10,-8.85,6.55,4.38
Data,2664.0,221.15,-38.01,22.92,10.96,126.74,40.57323,-104.95638,12142.4,11895.8,-52.14,-8.79,6.56,4.47
Data,2665.0,221.00,-38.04,22.87,10.91,126.93,40.57317,-104.95627,12146.9,11899.7,-52.18,-8.72,6.55,4.55
Data,2666.0,220.86,-38.07,22.83,10.83,127.09,40.57310,-104.95617,12151.5,11904.3,-52.23,-8.64,6.53,4.63
Data,2667.0,220.71,-38.10,22.80,10.75,127.22,40.57304,-104.95606,12156.1,11909.1,-52.27,-8.56,6.50,4.70
Data,2668.0,220.56,-38.14,22.77,10.66,127.33,40.57298,-104.95596,12160.8,11913.5,-52.31,-8.48,6.47,4.75
Data,2669.0,220.40,-38.17,22.73,10.58,127.41,40.57293,-104.95587,12165.6,11917.5,-52.36,-8.40,6.43,4.78
Data,2670.0,220.25,-38.20,22.68,10.50,127.49,40.57287,-104.95578,12170.4,11922.0,-52.40,-8.33,6.39,4.78
