FileFormat,CSV
Data,2506.0,288.78,-25.31,35.38,3.89,116.13,40.56585,-105.06407,10249.2,10085.7,-36.56,-3.49,1.71,3.51
Data,2507.0,288.64,-25.32,35.40,3.91,115.95,40.56583,-105.06403,10252.8,10089.2,-36.56,-3.51,1.71,3.51
Data,2508.0,288.51,-25.34,35.40,3.92,115.80,40.56582,-105.06398,10256.2,10092.8,-36.57,-3.53,1.70,3.52
Data,2509.0,288.37,-25.35,35.43,3.92,115.69,40.56580,-105.06393,10259.7,10096.9,-36.58,-3.53,1.70,3.55
Data,2510.0,288.23,-25.37,35.47,3.91,115.61,40.56579,-105.06389,10263.3,10100.9,-36.59,-3.53,1.69,3.58
Data,2511.0,288.08,-25.40,35.50,3.90,115.56,40.56577,-105.06384,10266.9,10104.9,-36.60,-3.52,1.68,3.61
Data,2512.0,287.94,-25.44,35.50,3.89,115.54,40.56576,-105.06380,10270.5,10108.5,-36.64,-3.51,1.68,3.63
Data,2513.0,287.79,-25.48,35.53,3.87,115.51,40.56574,-105.06376,10274.2,10112.2,-36.67,-3.49,1.67,3.63
Data,2514.0,287.65,-25.52,35.57,3.85,115.48,40.56572,-105.06373,10277.8,10115.8,-36.69,-3.48,1.66,3.61
Data,2515.0,287.51,-25.56,35.60,3.83,115.42,40.56570,-105.06369,10281.4,10119.2,-36.72,-3.46,1.64,3.59
Data,2516.0,287.37,-25.60,35.60,3.80,115.34,40.56569,-105.06365,10284.9,10122.5,-36.76,-3.44,1.63,3.57
Data,2517.0,287.22,-25.64,35.63,3.78,115.23,40.56567,-105.06360,10288.5,10126.1,-36.78,-3.42,1.61,3.54
Data,2518.0,287.08,-25.67,35.67,3.76,115.10,40.56565,-105.06356,10292.1,10129.7,-36.80,-3.40,1.59,3.50
Data,2519.0,286.94,-25.70,35.71,3.73,114.95,40.56564,-105.06352,10295.6,10132.7,-36.81,-3.39,1.58,3.45
Data,2521.0,286.68,-25.76,35.79,3.69,114.66,40.56561,-105.06343,10302.4,10139.1,-36.84,-3.36,1.54,3.43
Data,2522.0,286.54,-25.78,35.83,3.68,114.51,40.56560,-105.06339,10305.8,10141.8,-36.86,-3.35,1.53,3.48
Data,2523.0,286.40,-25.81,35.87,3.66,114.38,40.56558,-105.06335,10309.2,10146.2,-36.87,-3.34,1.51,3.53
Data,2524.0,286.26,-25.84,35.90,3.66,114.25,40.56557,-105.06331,10312.8,10149.3,-36.89,-3.33,1.50,3.59
Data,2525.0,286.12,-25.86,35.93,3.65,114.15,40.56555,-105.06327,10316.5,10152.8,-36.90,-3.33,1.49,3.61
Data,2526.0,285.97,-25.89,35.99,3.66,114.05,40.56554,-105.06324,10320.2,10155.9,-36.91,-3.34,1.49,3.60
Data,2528.0,285.69,-25.94,36.08,3.68,113.94,40.56552,-105.06316,10327.3,10162.3,-36.93,-3.36,1.49,3.55
Data,2529.0,285.55,-25.97,36.10,3.69,113.91,40.56550,-105.06311,10330.8,10165.3,-36.95,-3.38,1.50,3.54
Data,2530.0,285.42,-26.00,36.13,3.71,113.90,40.56549,-105.06307,10334.3,10168.8,-36.97,-3.39,1.50,3.55
Data,2531.0,285.28,-26.03,36.17,3.74,113.91,40.56548,-105.06303,10337.8,10171.8,-36.99,-3.42,1.51,3.57
Data,2532.0,285.13,-26.06,36.20,3.76,113.92,40.56546,-105.06299,10341.4,10175.4,-37.01,-3.44,1.53,3.58
Data,2533.0,284.99,-26.09,36.20,3.80,113.93,40.56544,-105.06295,10345.1,10179.8,-37.03,-3.47,1.54,3.56
Data,2534.0,284.85,-26.12,36.21,3.83,113.96,40.56542,-105.06291,10348.6,10183.6,-37.05,-3.50,1.56,3.52
Data,2536.0,284.58,-26.17,36.28,3.91,114.07,40.56540,-105.06284,10355.5,10190.6,-37.08,-3.57,1.60,3.40
Data,2537.0,284.45,-26.18,36.33,3.96,114.18,40.56539,-105.06280,10358.9,10193.8,-37.08,-3.61,1.62,3.33
Data,2539.0,284.19,-26.20,36.47,4.06,114.62,40.56536,-105.06271,10365.4,10200.0,-37.05,-3.69,1.69,3.21
Data,2540.0,284.07,-26.20,36.53,4.11,114.96,40.56534,-105.06265,10368.6,10203.6,-37.04,-3.72,1.73,3.17
Data,2541.0,283.94,-26.21,36.60,4.15,115.39,40.56533,-105.06260,10371.7,10206.2,-37.03,-3.75,1.78,3.16
Data,2542.0,283.82,-26.22,36.70,4.20,115.90,40.56532,-105.06255,10374.9,10209.6,-37.01,-3.78,1.83,3.17
Data,2543.0,283.69,-26.23,36.77,4.24,116.48,40.56530,-105.06250,10378.1,10212.7,-37.00,-3.80,1.89,3.18
Data,2544.0,283.57,-26.25,36.83,4.28,117.11,40.56529,-105.06246,10381.3,10216.2,-36.99,-3.81,1.95,3.21
Data,2545.0,283.44,-26.25,36.90,4.33,117.74,40.56527,-105.06241,10384.5,10219.4,-36.98,-3.83,2.02,3.26
Data,2546.0,283.31,-26.26,36.97,4.38,118.34,40.56524,-105.06238,10387.7,10222.6,-36.97,-3.85,2.08,3.34
Data,2547.0,283.18,-26.27,37.06,4.43,118.87,40.56522,-105.06234,10391.1,10225.5,-36.95,-3.88,2.14,3.45
Data,2548.0,283.05,-26.28,37.15,4.47,119.30,40.56519,-105.06229,10394.6,10229.2,-36.94,-3.90,2.19,3.53
Data,2549.0,282.90,-26.28,37.23,4.52,119.61,40.56516,-105.06225,10398.3,10232.5,-36.92,-3.93,2.23,3.58
Data,2550.0,282.76,-26.29,37.28,4.57,119.80,40.56514,-105.06221,10402.0,10235.9,-36.91,-3.97,2.27,3.57
Data,2551.0,282.62,-26.31,37.33,4.61,119.89,40.56512,-105.06216,10405.5,10239.1,-36.91,-4.00,2.30,3.51
Data,2552.0,282.49,-26.33,37.38,4.65,119.90,40.56510,-105.06211,10408.9,10242.5,-36.92,-4.04,2.32,3.46
Data,2554.0,282.22,-26.38,37.40,4.72,119.75,40.56506,-105.06201,10415.7,10249.4,-36.96,-4.10,2.34,3.50
Data,2555.0,282.08,-26.41,37.40,4.75,119.64,40.56504,-105.06195,10419.2,10252.9,-36.98,-4.13,2.35,3.59
Data,2556.0,281.94,-26.43,37.40,4.77,119.54,40.56503,-105.06190,10422.9,10256.1,-37.00,-4.15,2.35,3.68
Data,2557.0,281.79,-26.45,37.40,4.78,119.46,40.56501,-105.06185,10426.7,10259.0,-37.02,-4.16,2.35,3.74
Data,2558.0,281.64,-26.47,37.40,4.79,119.39,40.56499,-105.06179,10430.5,10262.0,-37.04,-4.17,2.35,3.77
Data,2559.0,281.50,-26.49,37.41,4.79,119.34,40.56497,-105.06174,10434.3,10265.5,-37.06,-4.17,2.35,3.75
Data,2561.0,281.21,-26.54,37.38,4.79,119.23,40.56491,-105.06165,10441.7,10272.8,-37.11,-4.18,2.34,3.65
Data,2562.0,281.07,-26.57,37.32,4.79,119.16,40.56489,-105.06161,10445.3,10276.0,-37.16,-4.18,2.33,3.58
Data,2564.0,280.79,-26.66,37.22,4.80,118.96,40.56485,-105.06153,10452.3,10283.2,-37.27,-4.20,2.33,3.45
Data,2565.0,280.66,-26.71,37.17,4.82,118.85,40.56483,-105.06149,10455.8,10287.0,-37.32,-4.22,2.32,3.39
Data,2566.0,280.53,-26.76,37.10,4.83,118.75,40.56482,-105.06144,10459.1,10290.5,-37.39,-4.24,2.32,3.35
Data,2567.0,280.40,-26.80,37.00,4.85,118.67,40.56480,-105.06139,10462.4,10294.1,-37.45,-4.26,2.33,3.38
Data,2568.0,280.27,-26.84,36.93,4.87,118.62,40.56478,-105.06133,10465.7,10297.6,-37.51,-4.28,2.33,3.45
Data,2569.0,280.14,-26.87,36.88,4.89,118.61,40.56476,-105.06128,10469.2,10301.1,-37.55,-4.29,2.34,3.53
Data,2571.0,279.85,-26.92,36.78,4.92,118.69,40.56472,-105.06116,10476.6,10308.7,-37.62,-4.32,2.36,3.67
Data,2572.0,279.70,-26.94,36.70,4.93,118.77,40.56469,-105.06110,10480.3,10312.2,-37.67,-4.32,2.37,3.67
Data,2573.0,279.56,-26.97,36.63,4.93,118.86,40.56467,-105.06105,10484.0,10316.2,-37.71,-4.32,2.38,3.65
Data,2574.0,279.42,-26.99,36.57,4.93,118.96,40.56464,-105.06099,10487.6,10319.7,-37.75,-4.31,2.39,3.63
Data,2575.0,279.28,-27.02,36.52,4.93,119.06,40.56462,-105.06094,10491.2,10323.3,-37.79,-4.31,2.39,3.63
Data,2576.0,279.14,-27.06,36.47,4.93,119.15,40.56459,-105.06090,10494.8,10326.6,-37.84,-4.31,2.40,3.64
Data,2577.0,279.00,-27.09,36.40,4.93,119.24,40.56457,-105.06085,10498.4,10330.1,-37.89,-4.30,2.41,3.67
Data,2578.0,278.86,-27.13,36.33,4.94,119.33,40.56455,-105.06080,10502.1,10333.6,-37.95,-4.30,2.42,3.72
Data,2579.0,278.72,-27.17,36.27,4.95,119.43,40.56453,-105.06074,10505.8,10337.3,-38.00,-4.31,2.43,3.76
Data,2580.0,278.57,-27.21,36.22,4.96,119.52,40.56451,-105.06069,10509.6,10340.7,-38.05,-4.32,2.44,3.76
Data,2581.0,278.42,-27.25,36.18,4.98,119.63,40.56449,-105.06064,10513.4,10344.2,-38.10,-4.33,2.46,3.72
Data,2582.0,278.28,-27.29,36.13,5.00,119.75,40.56447,-105.06059,10517.2,10348.6,-38.15,-4.34,2.48,3.64
Data,2583.0,278.14,-27.32,36.07,5.03,119.87,40.56445,-105.06054,10520.7,10352.1,-38.19,-4.36,2.51,3.53
Data,2584.0,278.01,-27.35,36.02,5.06,120.00,40.56443,-105.06049,10524.2,10355.2,-38.23,-4.38,2.53,3.42
Data,2585.0,277.88,-27.37,35.97,5.09,120.11,40.56441,-105.06045,10527.5,10358.0,-38.26,-4.41,2.56,3.31
Data,2586.0,277.75,-27.39,35.92,5.13,120.21,40.56438,-105.06040,10530.8,10361.3,-38.29,-4.43,2.58,3.22
Data,2587.0,277.63,-27.40,35.89,5.16,120.29,40.56436,-105.06034,10534.0,10364.5,-38.32,-4.45,2.60,3.14
Data,2589.0,277.39,-27.43,35.81,5.20,120.39,40.56430,-105.06023,10540.2,10370.6,-38.37,-4.49,2.63,3.10
Data,2590.0,277.27,-27.45,35.78,5.22,120.41,40.56428,-105.06016,10543.3,10374.0,-38.40,-4.50,2.64,3.13
Data,2591.0,277.15,-27.47,35.73,5.22,120.42,40.56425,-105.06010,10546.4,10377.4,-38.43,-4.50,2.64,3.18
Data,2592.0,277.02,-27.50,35.68,5.21,120.40,40.56423,-105.06004,10549.7,10381.1,-38.47,-4.49,2.63,3.25
Data,2593.0,276.90,-27.53,35.63,5.19,120.37,40.56420,-105.05998,10552.9,10384.0,-38.51,-4.48,2.62,3.33
Data,2594.0,276.77,-27.56,35.57,5.16,120.30,40.56418,-105.05993,10556.3,10387.5,-38.55,-4.45,2.60,3.41
Data,2595.0,276.64,-27.59,35.52,5.13,120.21,40.56415,-105.05988,10559.7,10390.6,-38.59,-4.43,2.58,3.49
Data,2596.0,276.50,-27.62,35.47,5.09,120.08,40.56413,-105.05983,10563.3,10394.4,-38.63,-4.40,2.55,3.55
Data,2597.0,276.36,-27.65,35.43,5.05,119.90,40.56411,-105.05978,10566.9,10398.2,-38.67,-4.38,2.52,3.57
Data,2598.0,276.22,-27.67,35.39,5.01,119.69,40.56409,-105.05973,10570.5,10401.9,-38.71,-4.35,2.48,3.57
Data,2600.0,275.95,-27.72,35.31,4.94,119.15,40.56404,-105.05964,10577.6,10408.9,-38.77,-4.32,2.41,3.50
Data,2601.0,275.82,-27.74,35.27,4.91,118.84,40.56402,-105.05959,10581.1,10412.3,-38.80,-4.30,2.37,3.46
Data,2602.0,275.69,-27.76,35.23,4.89,118.53,40.56401,-105.05954,10584.5,10416.0,-38.83,-4.29,2.33,3.44
Data,2603.0,275.56,-27.78,35.20,4.86,118.21,40.56398,-105.05949,10587.9,10419.6,-38.86,-4.29,2.30,3.46
Data,2604.0,275.42,-27.80,35.17,4.84,117.91,40.56396,-105.05944,10591.3,10423.6,-38.89,-4.28,2.27,3.51
Data,2605.0,275.29,-27.83,35.13,4.82,117.62,40.56395,-105.05938,10594.9,10427.0,-38.92,-4.27,2.24,3.57
Data,2606.0,275.15,-27.85,35.09,4.81,117.35,40.56393,-105.05933,10598.5,10430.5,-38.96,-4.27,2.21,3.62
Data,2608.0,274.87,-27.91,35.01,4.78,116.88,40.56389,-105.05924,10605.8,10438.5,-39.03,-4.26,2.16,3.66
Data,2609.0,274.73,-27.94,34.97,4.77,116.67,40.56387,-105.05919,10609.5,10442.1,-39.07,-4.26,2.14,3.65
Data,2610.0,274.59,-27.97,34.93,4.76,116.48,40.56386,-105.05915,10613.1,10445.0,-39.11,-4.26,2.12,3.62
Data,2611.0,274.45,-28.00,34.88,4.74,116.32,40.56384,-105.05910,10616.7,10447.8,-39.15,-4.25,2.10,3.58
Data,2612.0,274.31,-28.02,34.83,4.73,116.17,40.56382,-105.05904,10620.3,10451.4,-39.19,-4.24,2.08,3.54
Data,2613.0,274.18,-28.06,34.77,4.70,116.05,40.56380,-105.05899,10623.8,10454.0,-39.23,-4.22,2.06,3.51
Data,2614.0,274.05,-28.09,34.72,4.67,115.96,40.56378,-105.05893,10627.3,10457.8,-39.28,-4.20,2.04,3.48
Data,2615.0,273.91,-28.13,34.67,4.63,115.91,40.56375,-105.05888,10630.8,10461.3,-39.33,-4.16,2.02,3.46
Data,2616.0,273.78,-28.17,34.63,4.58,115.91,40.56373,-105.05882,10634.2,10465.3,-39.38,-4.12,2.00,3.44
Data,2617.0,273.65,-28.20,34.60,4.53,115.97,40.56371,-105.05877,10637.7,10468.4,-39.42,-4.08,1.99,3.44
Data,2618.0,273.52,-28.23,34.57,4.48,116.11,40.56370,-105.05872,10641.1,10472.5,-39.46,-4.03,1.97,3.44
Data,2619.0,273.39,-28.26,34.53,4.43,116.34,40.56368,-105.05867,10644.5,10476.1,-39.49,-3.97,1.97,3.45
Data,2620.0,273.26,-28.28,34.50,4.38,116.66,40.56367,-105.05863,10648.0,10479.7,-39.52,-3.92,1.97,3.48
Data,2621.0,273.12,-28.29,34.47,4.34,117.08,40.56365,-105.05859,10651.5,10482.8,-39.53,-3.87,1.98,3.51
Data,2622.0,272.99,-28.30,34.43,4.31,117.57,40.56364,-105.05854,10655.0,10486.0,-39.56,-3.82,1.99,3.55
Data,2623.0,272.85,-28.32,34.40,4.28,118.14,40.56362,-105.05851,10658.6,10488.6,-39.58,-3.78,2.02,3.58
Data,2624.0,272.72,-28.34,34.37,4.26,118.76,40.56361,-105.05846,10662.2,10492.4,-39.61,-3.74,2.05,3.61
Data,2625.0,272.58,-28.37,34.33,4.25,119.40,40.56358,-105.05842,10665.8,10496.2,-39.65,-3.70,2.08,3.64
Data,2626.0,272.44,-28.41,34.30,4.24,120.05,40.56356,-105.05837,10669.5,10499.8,-39.69,-3.67,2.12,3.66
Data,2627.0,272.30,-28.44,34.27,4.23,120.69,40.56354,-105.05833,10673.1,10503.1,-39.73,-3.63,2.16,3.68
Data,2628.0,272.16,-28.48,34.23,4.22,121.28,40.56352,-105.05827,10676.7,10506.4,-39.78,-3.61,2.19,3.72
Data,2629.0,272.02,-28.50,34.20,4.21,121.82,40.56350,-105.05823,10680.5,10509.4,-39.81,-3.58,2.22,3.74
Data,2630.0,271.88,-28.53,34.22,4.21,122.26,40.56347,-105.05819,10684.3,10513.0,-39.82,-3.56,2.25,3.74
Data,2631.0,271.73,-28.55,34.24,4.20,122.61,40.56345,-105.05815,10688.0,10516.7,-39.84,-3.54,2.26,3.72
Data,2632.0,271.59,-28.57,34.23,4.20,122.84,40.56343,-105.05812,10691.7,10520.2,-39.86,-3.53,2.28,3.67
Data,2633.0,271.46,-28.59,34.23,4.20,122.96,40.56341,-105.05808,10695.4,10523.7,-39.87,-3.53,2.29,3.61
Data,2634.0,271.32,-28.61,34.27,4.21,122.96,40.56339,-105.05805,10699.0,10527.9,-39.88,-3.53,2.29,3.56
Data,2635.0,271.19,-28.63,34.30,4.22,122.86,40.56337,-105.05801,10702.5,10531.8,-39.90,-3.54,2.29,3.51
Data,2636.0,271.06,-28.65,34.30,4.23,122.66,40.56335,-105.05797,10705.9,10535.6,-39.91,-3.56,2.28,3.48
Data,2637.0,270.92,-28.68,34.30,4.24,122.39,40.56332,-105.05793,10709.4,10538.7,-39.94,-3.58,2.27,3.46
Data,2638.0,270.79,-28.70,34.30,4.26,122.08,40.56330,-105.05788,10712.9,10542.3,-39.96,-3.61,2.26,3.44
Data,2639.0,270.66,-28.73,34.30,4.27,121.74,40.56328,-105.05784,10716.3,10546.0,-39.99,-3.63,2.24,3.40
Data,2640.0,270.53,-28.76,34.30,4.28,121.41,40.56326,-105.05780,10719.7,10549.3,-40.01,-3.65,2.23,3.35
Data,2641.0,270.41,-28.78,34.30,4.28,121.11,40.56325,-105.05775,10723.1,10552.0,-40.03,-3.67,2.21,3.29
Data,2642.0,270.29,-28.81,34.30,4.28,120.86,40.56323,-105.05771,10726.3,10555.6,-40.05,-3.68,2.20,3.26
Data,2643.0,270.16,-28.83,34.30,4.28,120.68,40.56321,-105.05766,10729.5,10559.5,-40.08,-3.68,2.19,3.26
Data,2644.0,270.04,-28.85,34.27,4.28,120.59,40.56319,-105.05761,10732.8,10563.2,-40.11,-3.68,2.18,3.29
Data,2645.0,269.91,-28.88,34.23,4.27,120.60,40.56317,-105.05757,10736.1,10566.7,-40.14,-3.67,2.17,3.36
Data,2646.0,269.79,-28.90,34.20,4.26,120.71,40.56315,-105.05753,10739.5,10569.7,-40.17,-3.66,2.17,3.45
Data,2647.0,269.66,-28.93,34.20,4.24,120.94,40.56313,-105.05748,10743.0,10572.5,-40.20,-3.64,2.18,3.55
Data,2648.0,269.52,-28.96,34.20,4.23,121.29,40.56311,-105.05744,10746.6,10575.5,-40.22,-3.62,2.20,3.65
Data,2649.0,269.38,-28.99,34.20,4.22,121.78,40.56310,-105.05740,10750.3,10579.1,-40.25,-3.59,2.22,3.72
Data,2650.0,269.24,-29.02,34.17,4.21,122.40,40.56308,-105.05736,10754.1,10582.3,-40.28,-3.56,2.26,3.75
Data,2651.0,269.09,-29.05,34.13,4.21,123.15,40.56307,-105.05732,10757.9,10585.3,-40.33,-3.52,2.30,3.73
Data,2652.0,268.95,-29.08,34.10,4.20,124.02,40.56305,-105.05727,10761.6,10588.7,-40.36,-3.48,2.35,3.67
Data,2653.0,268.82,-29.11,34.10,4.21,124.98,40.56303,-105.05724,10765.3,10592.0,-40.39,-3.45,2.41,3.60
Data,2654.0,268.69,-29.13,34.10,4.22,126.01,40.56300,-105.05720,10768.8,10594.9,-40.41,-3.41,2.48,3.55
Data,2655.0,268.56,-29.15,34.10,4.23,127.07,40.56298,-105.05716,10772.2,10597.8,-40.43,-3.37,2.55,3.56
Data,2656.0,268.42,-29.17,34.07,4.24,128.14,40.56295,-105.05712,10775.7,10600.9,-40.45,-3.34,2.62,3.61
Data,2657.0,268.29,-29.19,34.03,4.26,129.20,40.56292,-105.05708,10779.4,10604.5,-40.48,-3.30,2.69,3.68
Data,2658.0,268.14,-29.21,34.00,4.29,130.23,40.56289,-105.05704,10783.2,10607.5,-40.51,-3.27,2.77,3.74
Data,2659.0,268.00,-29.24,33.97,4.32,131.23,40.56286,-105.05700,10787.0,10611.5,-40.54,-3.25,2.85,3.74
Data,2660.0,267.86,-29.27,33.90,4.36,132.18,40.56284,-105.05696,10790.8,10614.7,-40.59,-3.23,2.93,3.69
Data,2661.0,267.72,-29.30,33.83,4.40,133.09,40.56282,-105.05693,10794.4,10618.7,-40.64,-3.21,3.01,3.63
Data,2662.0,267.59,-29.33,33.80,4.45,133.94,40.56279,-105.05690,10798.0,10622.1,-40.68,-3.21,3.09,3.56
Data,2663.0,267.46,-29.35,33.77,4.51,134.73,40.56276,-105.05686,10801.5,10625.8,-40.71,-3.21,3.18,3.53
Data,2664.0,267.33,-29.38,33.73,4.58,135.45,40.56274,-105.05683,10804.9,10629.2,-40.74,-3.21,3.26,3.52
Data,2665.0,267.20,-29.39,33.70,4.65,136.10,40.56271,-105.05679,10808.5,10632.5,-40.77,-3.22,3.35,3.53
Data,2666.0,267.06,-29.41,33.67,4.72,136.68,40.56267,-105.05676,10812.0,10635.7,-40.79,-3.24,3.43,3.53
Data,2667.0,266.93,-29.42,33.63,4.79,137.19,40.56264,-105.05672,10815.6,10639.5,-40.81,-3.25,3.51,3.52
Data,2668.0,266.80,-29.42,33.57,4.85,137.67,40.56260,-105.05668,10819.1,10643.0,-40.83,-3.27,3.59,3.48
Data,2669.0,266.67,-29.43,33.50,4.91,138.12,40.56256,-105.05663,10822.6,10646.9,-40.86,-3.28,3.66,3.43
Data,2670.0,266.54,-29.44,33.43,4.96,138.57,40.56252,-105.05659,10826.0,10650.4,-40.89,-3.28,3.72,3.39
Data,2671.0,266.41,-29.45,33.37,5.00,139.03,40.56249,-105.05654,10829.3,10653.7,-40.91,-3.28,3.78,3.36
Data,2673.0,266.17,-29.47,33.20,5.08,140.07,40.56242,-105.05645,10836.0,10660.8,-40.99,-3.26,3.89,3.40
Data,2674.0,266.04,-29.49,33.13,5.11,140.68,40.56239,-105.05641,10839.4,10664.1,-41.02,-3.24,3.95,3.46
Data,2675.0,265.91,-29.51,33.07,5.14,141.33,40.56236,-105.05637,10843.0,10667.8,-41.06,-3.21,4.02,3.51
Data,2676.0,265.77,-29.53,33.00,5.18,142.04,40.56233,-105.05634,10846.6,10671.3,-41.10,-3.19,4.09,3.55
Data,2677.0,265.64,-29.54,32.92,5.22,142.78,40.56230,-105.05632,10850.1,10674.0,-41.13,-3.16,4.16,3.60
Data,2679.0,265.37,-29.56,32.81,5.31,144.30,40.56223,-105.05626,10857.3,10680.4,-41.18,-3.10,4.31,3.72
Data,2680.0,265.23,-29.57,32.77,5.35,145.06,40.56218,-105.05622,10861.1,10683.9,-41.20,-3.06,4.38,3.80
Data,2681.0,265.09,-29.58,32.70,5.38,145.82,40.56214,-105.05618,10864.9,10687.7,-41.23,-3.02,4.45,3.87
Data,2682.0,264.94,-29.58,32.60,5.40,146.57,40.56209,-105.05614,10868.8,10691.3,-41.27,-2.97,4.51,3.89
Data,2683.0,264.80,-29.59,32.53,5.41,147.33,40.56205,-105.05610,10872.8,10695.1,-41.30,-2.92,4.55,3.86
Data,2684.0,264.65,-29.60,32.47,5.41,148.10,40.56200,-105.05606,10876.7,10698.7,-41.33,-2.86,4.59,3.76
Data,2685.0,264.51,-29.61,32.43,5.40,148.89,40.56195,-105.05602,10880.4,10702.7,-41.35,-2.79,4.63,3.62
Data,2686.0,264.39,-29.63,32.38,5.39,149.69,40.56191,-105.05599,10883.9,10707.2,-41.37,-2.72,4.65,3.49
Data,2687.0,264.26,-29.64,32.30,5.38,150.50,40.56186,-105.05596,10887.2,10711.0,-41.41,-2.65,4.68,3.39
Data,2688.0,264.14,-29.66,32.20,5.36,151.29,40.56182,-105.05593,10890.5,10714.2,-41.46,-2.58,4.71,3.34
Data,2689.0,264.01,-29.68,32.07,5.36,152.07,40.56178,-105.05589,10893.9,10718.1,-41.51,-2.51,4.74,3.33
Data,2690.0,263.89,-29.70,31.93,5.36,152.82,40.56174,-105.05587,10897.3,10721.5,-41.58,-2.45,4.77,3.32
Data,2691.0,263.76,-29.71,31.80,5.38,153.52,40.56170,-105.05585,10900.6,10724.9,-41.63,-2.40,4.81,3.31
Data,2692.0,263.64,-29.73,31.70,5.40,154.17,40.56166,-105.05583,10904.0,10728.4,-41.68,-2.35,4.86,3.29
Data,2693.0,263.52,-29.74,31.60,5.44,154.75,40.56162,-105.05580,10907.2,10732.1,-41.72,-2.32,4.92,3.29
Data,2694.0,263.40,-29.76,31.50,5.48,155.26,40.56157,-105.05578,10910.5,10735.1,-41.76,-2.29,4.98,3.33
Data,2695.0,263.28,-29.77,31.38,5.53,155.70,40.56153,-105.05576,10913.7,10738.2,-41.82,-2.27,5.04,3.42
Data,2696.0,263.15,-29.79,31.23,5.58,156.09,40.56148,-105.05573,10917.2,10741.3,-41.88,-2.26,5.10,3.53
Data,2697.0,263.02,-29.82,31.10,5.63,156.42,40.56144,-105.05570,10920.9,10744.2,-41.95,-2.25,5.16,3.65
Data,2698.0,262.88,-29.85,30.97,5.69,156.70,40.56139,-105.05567,10924.6,10748.0,-42.02,-2.25,5.23,3.73
Data,2699.0,262.74,-29.89,30.83,5.75,156.92,40.56134,-105.05565,10928.4,10751.3,-42.10,-2.25,5.29,3.77
Data,2700.0,262.60,-29.92,30.70,5.80,157.10,40.56130,-105.05562,10932.2,10754.6,-42.16,-2.26,5.34,3.79
Data,2701.0,262.46,-29.95,30.59,5.86,157.23,40.56125,-105.05560,10935.9,10758.6,-42.23,-2.27,5.40,3.81
Data,2702.0,262.32,-29.98,30.47,5.91,157.30,40.56120,-105.05558,10939.7,10760.9,-42.29,-2.28,5.45,3.82
Data,2703.0,262.18,-30.01,30.36,5.96,157.32,40.56115,-105.05555,10943.6,10764.2,-42.36,-2.30,5.50,3.81
Data,2704.0,262.04,-30.05,30.24,6.01,157.30,40.56110,-105.05553,10947.4,10767.8,-42.43,-2.32,5.54,3.80
Data,2705.0,261.90,-30.08,30.12,6.05,157.23,40.56105,-105.05550,10951.2,10771.6,-42.50,-2.34,5.58,3.76
Data,2706.0,261.76,-30.12,30.00,6.09,157.13,40.56101,-105.05547,10954.9,10775.0,-42.57,-2.37,5.62,3.71
Data,2707.0,261.63,-30.15,29.90,6.13,157.01,40.56095,-105.05544,10958.6,10778.9,-42.63,-2.40,5.64,3.68
Data,2708.0,261.49,-30.18,29.80,6.16,156.86,40.56090,-105.05541,10962.2,10782.5,-42.69,-2.42,5.67,3.65
Data,2710.0,261.23,-30.23,29.60,6.21,156.52,40.56080,-105.05535,10969.5,10789.8,-42.81,-2.47,5.69,3.56
Data,2711.0,261.09,-30.26,29.50,6.22,156.34,40.56075,-105.05532,10973.1,10793.3,-42.86,-2.50,5.70,3.49
Data,2712.0,260.97,-30.28,29.40,6.23,156.15,40.56070,-105.05528,10976.5,10796.7,-42.92,-2.52,5.70,3.42
Data,2713.0,260.85,-30.30,29.33,6.23,155.95,40.56065,-105.05525,10979.8,10800.4,-42.96,-2.54,5.69,3.39
Data,2714.0,260.72,-30.33,29.27,6.23,155.75,40.56060,-105.05522,10983.2,10803.6,-43.00,-2.56,5.68,3.39
Data,2715.0,260.60,-30.36,29.20,6.22,155.52,40.56055,-105.05519,10986.6,10806.8,-43.05,-2.58,5.66,3.41
Data,2716.0,260.47,-30.39,29.10,6.21,155.27,40.56049,-105.05516,10990.1,10809.7,-43.11,-2.60,5.64,3.43
Data,2717.0,260.34,-30.42,29.00,6.19,154.98,40.56044,-105.05513,10993.6,10812.9,-43.17,-2.62,5.61,3.44
Data,2718.0,260.22,-30.46,28.90,6.17,154.64,40.56039,-105.05510,10997.0,10816.5,-43.24,-2.64,5.58,3.43
Data,2720.0,259.97,-30.53,28.70,6.13,153.82,40.56028,-105.05505,11003.8,10823.6,-43.38,-2.71,5.50,3.53
Data,2721.0,259.84,-30.57,28.63,6.11,153.33,40.56023,-105.05502,11007.3,10827.4,-43.44,-2.74,5.46,3.62
Data,2722.0,259.71,-30.61,28.57,6.09,152.81,40.56019,-105.05499,11011.0,10830.8,-43.49,-2.78,5.42,3.71
Data,2723.0,259.56,-30.64,28.50,6.08,152.25,40.56014,-105.05496,11014.8,10834.5,-43.54,-2.83,5.38,3.76
Data,2724.0,259.42,-30.66,28.43,6.06,151.68,40.56010,-105.05492,11018.7,10837.9,-43.58,-2.88,5.34,3.74
Data,2725.0,259.29,-30.68,28.37,6.05,151.13,40.56005,-105.05488,11022.4,10842.1,-43.62,-2.92,5.30,3.67
